database,name,organism,cell_type,cell_component,phenotype,channels,microscopy,dir_name,path,filename
Kaggle,Blood Cell Images,human,MONOCYTE,,,brightfield,brightfield,kag_blood_cell,M:/ferrero/stan_data/kag_blood_cell,_15_5125.jpeg
Kaggle,Blood Cell Images,human,MONOCYTE,,,brightfield,brightfield,kag_blood_cell,M:/ferrero/stan_data/kag_blood_cell,_15_5140.jpeg
Kaggle,Blood Cell Images,human,MONOCYTE,,,brightfield,brightfield,kag_blood_cell,M:/ferrero/stan_data/kag_blood_cell,_15_5154.jpeg
Kaggle,Blood Cell Images,human,MONOCYTE,,,brightfield,brightfield,kag_blood_cell,M:/ferrero/stan_data/kag_blood_cell,_15_5201.jpeg
Kaggle,Blood Cell Images,human,MONOCYTE,,,brightfield,brightfield,kag_blood_cell,M:/ferrero/stan_data/kag_blood_cell,_15_5210.jpeg
Kaggle,Blood Cell Images,human,MONOCYTE,,,brightfield,brightfield,kag_blood_cell,M:/ferrero/stan_data/kag_blood_cell,_15_5256.jpeg
Kaggle,Blood Cell Images,human,MONOCYTE,,,brightfield,brightfield,kag_blood_cell,M:/ferrero/stan_data/kag_blood_cell,_15_5268.jpeg
Kaggle,Blood Cell Images,human,MONOCYTE,,,brightfield,brightfield,kag_blood_cell,M:/ferrero/stan_data/kag_blood_cell,_15_5269.jpeg
Kaggle,Blood Cell Images,human,MONOCYTE,,,brightfield,brightfield,kag_blood_cell,M:/ferrero/stan_data/kag_blood_cell,_15_5277.jpeg
Kaggle,Blood Cell Images,human,MONOCYTE,,,brightfield,brightfield,kag_blood_cell,M:/ferrero/stan_data/kag_blood_cell,_15_5285.jpeg
Kaggle,Blood Cell Images,human,MONOCYTE,,,brightfield,brightfield,kag_blood_cell,M:/ferrero/stan_data/kag_blood_cell,_15_5356.jpeg
Kaggle,Blood Cell Images,human,MONOCYTE,,,brightfield,brightfield,kag_blood_cell,M:/ferrero/stan_data/kag_blood_cell,_15_5395.jpeg
Kaggle,Blood Cell Images,human,MONOCYTE,,,brightfield,brightfield,kag_blood_cell,M:/ferrero/stan_data/kag_blood_cell,_15_54.jpeg
Kaggle,Blood Cell Images,human,MONOCYTE,,,brightfield,brightfield,kag_blood_cell,M:/ferrero/stan_data/kag_blood_cell,_15_5403.jpeg
Kaggle,Blood Cell Images,human,MONOCYTE,,,brightfield,brightfield,kag_blood_cell,M:/ferrero/stan_data/kag_blood_cell,_15_5406.jpeg
Kaggle,Blood Cell Images,human,MONOCYTE,,,brightfield,brightfield,kag_blood_cell,M:/ferrero/stan_data/kag_blood_cell,_15_5482.jpeg
Kaggle,Blood Cell Images,human,MONOCYTE,,,brightfield,brightfield,kag_blood_cell,M:/ferrero/stan_data/kag_blood_cell,_15_559.jpeg
Kaggle,Blood Cell Images,human,MONOCYTE,,,brightfield,brightfield,kag_blood_cell,M:/ferrero/stan_data/kag_blood_cell,_15_560.jpeg
Kaggle,Blood Cell Images,human,MONOCYTE,,,brightfield,brightfield,kag_blood_cell,M:/ferrero/stan_data/kag_blood_cell,_15_5617.jpeg
Kaggle,Blood Cell Images,human,MONOCYTE,,,brightfield,brightfield,kag_blood_cell,M:/ferrero/stan_data/kag_blood_cell,_15_5663.jpeg
Kaggle,Blood Cell Images,human,MONOCYTE,,,brightfield,brightfield,kag_blood_cell,M:/ferrero/stan_data/kag_blood_cell,_15_5672.jpeg
Kaggle,Blood Cell Images,human,MONOCYTE,,,brightfield,brightfield,kag_blood_cell,M:/ferrero/stan_data/kag_blood_cell,_15_5684.jpeg
Kaggle,Blood Cell Images,human,MONOCYTE,,,brightfield,brightfield,kag_blood_cell,M:/ferrero/stan_data/kag_blood_cell,_15_5685.jpeg
Kaggle,Blood Cell Images,human,MONOCYTE,,,brightfield,brightfield,kag_blood_cell,M:/ferrero/stan_data/kag_blood_cell,_15_5763.jpeg
Kaggle,Blood Cell Images,human,MONOCYTE,,,brightfield,brightfield,kag_blood_cell,M:/ferrero/stan_data/kag_blood_cell,_15_5810.jpeg
Kaggle,Blood Cell Images,human,MONOCYTE,,,brightfield,brightfield,kag_blood_cell,M:/ferrero/stan_data/kag_blood_cell,_15_5847.jpeg
Kaggle,Blood Cell Images,human,MONOCYTE,,,brightfield,brightfield,kag_blood_cell,M:/ferrero/stan_data/kag_blood_cell,_15_5858.jpeg
Kaggle,Blood Cell Images,human,MONOCYTE,,,brightfield,brightfield,kag_blood_cell,M:/ferrero/stan_data/kag_blood_cell,_15_5860.jpeg
Kaggle,Blood Cell Images,human,MONOCYTE,,,brightfield,brightfield,kag_blood_cell,M:/ferrero/stan_data/kag_blood_cell,_15_5913.jpeg
Kaggle,Blood Cell Images,human,MONOCYTE,,,brightfield,brightfield,kag_blood_cell,M:/ferrero/stan_data/kag_blood_cell,_15_5922.jpeg
Kaggle,Blood Cell Images,human,MONOCYTE,,,brightfield,brightfield,kag_blood_cell,M:/ferrero/stan_data/kag_blood_cell,_15_5954.jpeg
Kaggle,Blood Cell Images,human,MONOCYTE,,,brightfield,brightfield,kag_blood_cell,M:/ferrero/stan_data/kag_blood_cell,_15_6004.jpeg
Kaggle,Blood Cell Images,human,MONOCYTE,,,brightfield,brightfield,kag_blood_cell,M:/ferrero/stan_data/kag_blood_cell,_15_601.jpeg
Kaggle,Blood Cell Images,human,MONOCYTE,,,brightfield,brightfield,kag_blood_cell,M:/ferrero/stan_data/kag_blood_cell,_15_6013.jpeg
Kaggle,Blood Cell Images,human,MONOCYTE,,,brightfield,brightfield,kag_blood_cell,M:/ferrero/stan_data/kag_blood_cell,_15_6038.jpeg
Kaggle,Blood Cell Images,human,MONOCYTE,,,brightfield,brightfield,kag_blood_cell,M:/ferrero/stan_data/kag_blood_cell,_15_6068.jpeg
Kaggle,Blood Cell Images,human,MONOCYTE,,,brightfield,brightfield,kag_blood_cell,M:/ferrero/stan_data/kag_blood_cell,_15_6073.jpeg
Kaggle,Blood Cell Images,human,MONOCYTE,,,brightfield,brightfield,kag_blood_cell,M:/ferrero/stan_data/kag_blood_cell,_15_6099.jpeg
Kaggle,Blood Cell Images,human,MONOCYTE,,,brightfield,brightfield,kag_blood_cell,M:/ferrero/stan_data/kag_blood_cell,_15_61.jpeg
Kaggle,Blood Cell Images,human,MONOCYTE,,,brightfield,brightfield,kag_blood_cell,M:/ferrero/stan_data/kag_blood_cell,_15_618.jpeg
Kaggle,Blood Cell Images,human,MONOCYTE,,,brightfield,brightfield,kag_blood_cell,M:/ferrero/stan_data/kag_blood_cell,_15_6205.jpeg
Kaggle,Blood Cell Images,human,MONOCYTE,,,brightfield,brightfield,kag_blood_cell,M:/ferrero/stan_data/kag_blood_cell,_15_6209.jpeg
Kaggle,Blood Cell Images,human,MONOCYTE,,,brightfield,brightfield,kag_blood_cell,M:/ferrero/stan_data/kag_blood_cell,_15_622.jpeg
Kaggle,Blood Cell Images,human,MONOCYTE,,,brightfield,brightfield,kag_blood_cell,M:/ferrero/stan_data/kag_blood_cell,_15_6290.jpeg
Kaggle,Blood Cell Images,human,MONOCYTE,,,brightfield,brightfield,kag_blood_cell,M:/ferrero/stan_data/kag_blood_cell,_15_6296.jpeg
Kaggle,Blood Cell Images,human,MONOCYTE,,,brightfield,brightfield,kag_blood_cell,M:/ferrero/stan_data/kag_blood_cell,_15_6336.jpeg
Kaggle,Blood Cell Images,human,MONOCYTE,,,brightfield,brightfield,kag_blood_cell,M:/ferrero/stan_data/kag_blood_cell,_15_6361.jpeg
Kaggle,Blood Cell Images,human,MONOCYTE,,,brightfield,brightfield,kag_blood_cell,M:/ferrero/stan_data/kag_blood_cell,_15_6401.jpeg
Kaggle,Blood Cell Images,human,MONOCYTE,,,brightfield,brightfield,kag_blood_cell,M:/ferrero/stan_data/kag_blood_cell,_15_6429.jpeg
Kaggle,Blood Cell Images,human,MONOCYTE,,,brightfield,brightfield,kag_blood_cell,M:/ferrero/stan_data/kag_blood_cell,_15_6444.jpeg
Kaggle,Blood Cell Images,human,MONOCYTE,,,brightfield,brightfield,kag_blood_cell,M:/ferrero/stan_data/kag_blood_cell,_15_6477.jpeg
Kaggle,Blood Cell Images,human,MONOCYTE,,,brightfield,brightfield,kag_blood_cell,M:/ferrero/stan_data/kag_blood_cell,_15_65.jpeg
Kaggle,Blood Cell Images,human,MONOCYTE,,,brightfield,brightfield,kag_blood_cell,M:/ferrero/stan_data/kag_blood_cell,_15_6659.jpeg
Kaggle,Blood Cell Images,human,MONOCYTE,,,brightfield,brightfield,kag_blood_cell,M:/ferrero/stan_data/kag_blood_cell,_15_6751.jpeg
Kaggle,Blood Cell Images,human,MONOCYTE,,,brightfield,brightfield,kag_blood_cell,M:/ferrero/stan_data/kag_blood_cell,_15_6770.jpeg
Kaggle,Blood Cell Images,human,MONOCYTE,,,brightfield,brightfield,kag_blood_cell,M:/ferrero/stan_data/kag_blood_cell,_15_6821.jpeg
Kaggle,Blood Cell Images,human,MONOCYTE,,,brightfield,brightfield,kag_blood_cell,M:/ferrero/stan_data/kag_blood_cell,_15_6846.jpeg
Kaggle,Blood Cell Images,human,MONOCYTE,,,brightfield,brightfield,kag_blood_cell,M:/ferrero/stan_data/kag_blood_cell,_15_685.jpeg
Kaggle,Blood Cell Images,human,MONOCYTE,,,brightfield,brightfield,kag_blood_cell,M:/ferrero/stan_data/kag_blood_cell,_15_6853.jpeg
Kaggle,Blood Cell Images,human,MONOCYTE,,,brightfield,brightfield,kag_blood_cell,M:/ferrero/stan_data/kag_blood_cell,_15_6888.jpeg
Kaggle,Blood Cell Images,human,MONOCYTE,,,brightfield,brightfield,kag_blood_cell,M:/ferrero/stan_data/kag_blood_cell,_15_6904.jpeg
Kaggle,Blood Cell Images,human,MONOCYTE,,,brightfield,brightfield,kag_blood_cell,M:/ferrero/stan_data/kag_blood_cell,_15_6928.jpeg
Kaggle,Blood Cell Images,human,MONOCYTE,,,brightfield,brightfield,kag_blood_cell,M:/ferrero/stan_data/kag_blood_cell,_15_6942.jpeg
Kaggle,Blood Cell Images,human,MONOCYTE,,,brightfield,brightfield,kag_blood_cell,M:/ferrero/stan_data/kag_blood_cell,_15_6946.jpeg
Kaggle,Blood Cell Images,human,MONOCYTE,,,brightfield,brightfield,kag_blood_cell,M:/ferrero/stan_data/kag_blood_cell,_15_696.jpeg
Kaggle,Blood Cell Images,human,MONOCYTE,,,brightfield,brightfield,kag_blood_cell,M:/ferrero/stan_data/kag_blood_cell,_15_6973.jpeg
Kaggle,Blood Cell Images,human,MONOCYTE,,,brightfield,brightfield,kag_blood_cell,M:/ferrero/stan_data/kag_blood_cell,_15_704.jpeg
Kaggle,Blood Cell Images,human,MONOCYTE,,,brightfield,brightfield,kag_blood_cell,M:/ferrero/stan_data/kag_blood_cell,_15_7041.jpeg
Kaggle,Blood Cell Images,human,MONOCYTE,,,brightfield,brightfield,kag_blood_cell,M:/ferrero/stan_data/kag_blood_cell,_15_7060.jpeg
Kaggle,Blood Cell Images,human,MONOCYTE,,,brightfield,brightfield,kag_blood_cell,M:/ferrero/stan_data/kag_blood_cell,_15_7105.jpeg
Kaggle,Blood Cell Images,human,MONOCYTE,,,brightfield,brightfield,kag_blood_cell,M:/ferrero/stan_data/kag_blood_cell,_15_7133.jpeg
Kaggle,Blood Cell Images,human,MONOCYTE,,,brightfield,brightfield,kag_blood_cell,M:/ferrero/stan_data/kag_blood_cell,_15_7206.jpeg
Kaggle,Blood Cell Images,human,MONOCYTE,,,brightfield,brightfield,kag_blood_cell,M:/ferrero/stan_data/kag_blood_cell,_15_7230.jpeg
Kaggle,Blood Cell Images,human,MONOCYTE,,,brightfield,brightfield,kag_blood_cell,M:/ferrero/stan_data/kag_blood_cell,_15_7248.jpeg
Kaggle,Blood Cell Images,human,MONOCYTE,,,brightfield,brightfield,kag_blood_cell,M:/ferrero/stan_data/kag_blood_cell,_15_7274.jpeg
Kaggle,Blood Cell Images,human,MONOCYTE,,,brightfield,brightfield,kag_blood_cell,M:/ferrero/stan_data/kag_blood_cell,_15_7305.jpeg
Kaggle,Blood Cell Images,human,MONOCYTE,,,brightfield,brightfield,kag_blood_cell,M:/ferrero/stan_data/kag_blood_cell,_15_733.jpeg
Kaggle,Blood Cell Images,human,MONOCYTE,,,brightfield,brightfield,kag_blood_cell,M:/ferrero/stan_data/kag_blood_cell,_15_7373.jpeg
Kaggle,Blood Cell Images,human,MONOCYTE,,,brightfield,brightfield,kag_blood_cell,M:/ferrero/stan_data/kag_blood_cell,_15_7386.jpeg
Kaggle,Blood Cell Images,human,MONOCYTE,,,brightfield,brightfield,kag_blood_cell,M:/ferrero/stan_data/kag_blood_cell,_15_7401.jpeg
Kaggle,Blood Cell Images,human,MONOCYTE,,,brightfield,brightfield,kag_blood_cell,M:/ferrero/stan_data/kag_blood_cell,_15_741.jpeg
Kaggle,Blood Cell Images,human,MONOCYTE,,,brightfield,brightfield,kag_blood_cell,M:/ferrero/stan_data/kag_blood_cell,_15_7435.jpeg
Kaggle,Blood Cell Images,human,MONOCYTE,,,brightfield,brightfield,kag_blood_cell,M:/ferrero/stan_data/kag_blood_cell,_15_7437.jpeg
Kaggle,Blood Cell Images,human,MONOCYTE,,,brightfield,brightfield,kag_blood_cell,M:/ferrero/stan_data/kag_blood_cell,_15_7439.jpeg
Kaggle,Blood Cell Images,human,MONOCYTE,,,brightfield,brightfield,kag_blood_cell,M:/ferrero/stan_data/kag_blood_cell,_15_7504.jpeg
Kaggle,Blood Cell Images,human,MONOCYTE,,,brightfield,brightfield,kag_blood_cell,M:/ferrero/stan_data/kag_blood_cell,_15_7541.jpeg
Kaggle,Blood Cell Images,human,MONOCYTE,,,brightfield,brightfield,kag_blood_cell,M:/ferrero/stan_data/kag_blood_cell,_15_7554.jpeg
Kaggle,Blood Cell Images,human,MONOCYTE,,,brightfield,brightfield,kag_blood_cell,M:/ferrero/stan_data/kag_blood_cell,_15_7607.jpeg
Kaggle,Blood Cell Images,human,MONOCYTE,,,brightfield,brightfield,kag_blood_cell,M:/ferrero/stan_data/kag_blood_cell,_15_7628.jpeg
Kaggle,Blood Cell Images,human,MONOCYTE,,,brightfield,brightfield,kag_blood_cell,M:/ferrero/stan_data/kag_blood_cell,_15_7740.jpeg
Kaggle,Blood Cell Images,human,MONOCYTE,,,brightfield,brightfield,kag_blood_cell,M:/ferrero/stan_data/kag_blood_cell,_15_7743.jpeg
Kaggle,Blood Cell Images,human,MONOCYTE,,,brightfield,brightfield,kag_blood_cell,M:/ferrero/stan_data/kag_blood_cell,_15_7744.jpeg
Kaggle,Blood Cell Images,human,MONOCYTE,,,brightfield,brightfield,kag_blood_cell,M:/ferrero/stan_data/kag_blood_cell,_15_7749.jpeg
Kaggle,Blood Cell Images,human,MONOCYTE,,,brightfield,brightfield,kag_blood_cell,M:/ferrero/stan_data/kag_blood_cell,_15_7773.jpeg
Kaggle,Blood Cell Images,human,MONOCYTE,,,brightfield,brightfield,kag_blood_cell,M:/ferrero/stan_data/kag_blood_cell,_15_7930.jpeg
Kaggle,Blood Cell Images,human,MONOCYTE,,,brightfield,brightfield,kag_blood_cell,M:/ferrero/stan_data/kag_blood_cell,_15_7933.jpeg
Kaggle,Blood Cell Images,human,MONOCYTE,,,brightfield,brightfield,kag_blood_cell,M:/ferrero/stan_data/kag_blood_cell,_15_7974.jpeg
Kaggle,Blood Cell Images,human,MONOCYTE,,,brightfield,brightfield,kag_blood_cell,M:/ferrero/stan_data/kag_blood_cell,_15_8059.jpeg
Kaggle,Blood Cell Images,human,MONOCYTE,,,brightfield,brightfield,kag_blood_cell,M:/ferrero/stan_data/kag_blood_cell,_15_807.jpeg
Kaggle,Blood Cell Images,human,MONOCYTE,,,brightfield,brightfield,kag_blood_cell,M:/ferrero/stan_data/kag_blood_cell,_15_8098.jpeg
Kaggle,Blood Cell Images,human,MONOCYTE,,,brightfield,brightfield,kag_blood_cell,M:/ferrero/stan_data/kag_blood_cell,_15_8103.jpeg
Kaggle,Blood Cell Images,human,MONOCYTE,,,brightfield,brightfield,kag_blood_cell,M:/ferrero/stan_data/kag_blood_cell,_15_8125.jpeg
Kaggle,Blood Cell Images,human,MONOCYTE,,,brightfield,brightfield,kag_blood_cell,M:/ferrero/stan_data/kag_blood_cell,_15_8130.jpeg
Kaggle,Blood Cell Images,human,MONOCYTE,,,brightfield,brightfield,kag_blood_cell,M:/ferrero/stan_data/kag_blood_cell,_15_8155.jpeg
Kaggle,Blood Cell Images,human,MONOCYTE,,,brightfield,brightfield,kag_blood_cell,M:/ferrero/stan_data/kag_blood_cell,_15_817.jpeg
Kaggle,Blood Cell Images,human,MONOCYTE,,,brightfield,brightfield,kag_blood_cell,M:/ferrero/stan_data/kag_blood_cell,_15_8215.jpeg
Kaggle,Blood Cell Images,human,MONOCYTE,,,brightfield,brightfield,kag_blood_cell,M:/ferrero/stan_data/kag_blood_cell,_15_8369.jpeg
Kaggle,Blood Cell Images,human,MONOCYTE,,,brightfield,brightfield,kag_blood_cell,M:/ferrero/stan_data/kag_blood_cell,_15_8379.jpeg
Kaggle,Blood Cell Images,human,MONOCYTE,,,brightfield,brightfield,kag_blood_cell,M:/ferrero/stan_data/kag_blood_cell,_15_8402.jpeg
Kaggle,Blood Cell Images,human,MONOCYTE,,,brightfield,brightfield,kag_blood_cell,M:/ferrero/stan_data/kag_blood_cell,_15_8452.jpeg
Kaggle,Blood Cell Images,human,MONOCYTE,,,brightfield,brightfield,kag_blood_cell,M:/ferrero/stan_data/kag_blood_cell,_15_8461.jpeg
Kaggle,Blood Cell Images,human,MONOCYTE,,,brightfield,brightfield,kag_blood_cell,M:/ferrero/stan_data/kag_blood_cell,_15_8462.jpeg
Kaggle,Blood Cell Images,human,MONOCYTE,,,brightfield,brightfield,kag_blood_cell,M:/ferrero/stan_data/kag_blood_cell,_15_8479.jpeg
Kaggle,Blood Cell Images,human,MONOCYTE,,,brightfield,brightfield,kag_blood_cell,M:/ferrero/stan_data/kag_blood_cell,_15_848.jpeg
Kaggle,Blood Cell Images,human,MONOCYTE,,,brightfield,brightfield,kag_blood_cell,M:/ferrero/stan_data/kag_blood_cell,_15_8486.jpeg
Kaggle,Blood Cell Images,human,MONOCYTE,,,brightfield,brightfield,kag_blood_cell,M:/ferrero/stan_data/kag_blood_cell,_15_8510.jpeg
Kaggle,Blood Cell Images,human,MONOCYTE,,,brightfield,brightfield,kag_blood_cell,M:/ferrero/stan_data/kag_blood_cell,_15_8529.jpeg
Kaggle,Blood Cell Images,human,MONOCYTE,,,brightfield,brightfield,kag_blood_cell,M:/ferrero/stan_data/kag_blood_cell,_15_8568.jpeg
Kaggle,Blood Cell Images,human,MONOCYTE,,,brightfield,brightfield,kag_blood_cell,M:/ferrero/stan_data/kag_blood_cell,_15_8610.jpeg
Kaggle,Blood Cell Images,human,MONOCYTE,,,brightfield,brightfield,kag_blood_cell,M:/ferrero/stan_data/kag_blood_cell,_15_8623.jpeg
Kaggle,Blood Cell Images,human,MONOCYTE,,,brightfield,brightfield,kag_blood_cell,M:/ferrero/stan_data/kag_blood_cell,_15_8660.jpeg
Kaggle,Blood Cell Images,human,MONOCYTE,,,brightfield,brightfield,kag_blood_cell,M:/ferrero/stan_data/kag_blood_cell,_15_869.jpeg
Kaggle,Blood Cell Images,human,MONOCYTE,,,brightfield,brightfield,kag_blood_cell,M:/ferrero/stan_data/kag_blood_cell,_15_8699.jpeg
Kaggle,Blood Cell Images,human,MONOCYTE,,,brightfield,brightfield,kag_blood_cell,M:/ferrero/stan_data/kag_blood_cell,_15_8722.jpeg
Kaggle,Blood Cell Images,human,MONOCYTE,,,brightfield,brightfield,kag_blood_cell,M:/ferrero/stan_data/kag_blood_cell,_15_8724.jpeg
Kaggle,Blood Cell Images,human,MONOCYTE,,,brightfield,brightfield,kag_blood_cell,M:/ferrero/stan_data/kag_blood_cell,_15_8762.jpeg
Kaggle,Blood Cell Images,human,MONOCYTE,,,brightfield,brightfield,kag_blood_cell,M:/ferrero/stan_data/kag_blood_cell,_15_8768.jpeg
Kaggle,Blood Cell Images,human,MONOCYTE,,,brightfield,brightfield,kag_blood_cell,M:/ferrero/stan_data/kag_blood_cell,_15_879.jpeg
Kaggle,Blood Cell Images,human,MONOCYTE,,,brightfield,brightfield,kag_blood_cell,M:/ferrero/stan_data/kag_blood_cell,_15_8796.jpeg
Kaggle,Blood Cell Images,human,MONOCYTE,,,brightfield,brightfield,kag_blood_cell,M:/ferrero/stan_data/kag_blood_cell,_15_8797.jpeg
Kaggle,Blood Cell Images,human,MONOCYTE,,,brightfield,brightfield,kag_blood_cell,M:/ferrero/stan_data/kag_blood_cell,_15_88.jpeg
Kaggle,Blood Cell Images,human,MONOCYTE,,,brightfield,brightfield,kag_blood_cell,M:/ferrero/stan_data/kag_blood_cell,_15_882.jpeg
Kaggle,Blood Cell Images,human,MONOCYTE,,,brightfield,brightfield,kag_blood_cell,M:/ferrero/stan_data/kag_blood_cell,_15_8943.jpeg
Kaggle,Blood Cell Images,human,MONOCYTE,,,brightfield,brightfield,kag_blood_cell,M:/ferrero/stan_data/kag_blood_cell,_15_895.jpeg
Kaggle,Blood Cell Images,human,MONOCYTE,,,brightfield,brightfield,kag_blood_cell,M:/ferrero/stan_data/kag_blood_cell,_15_8956.jpeg
Kaggle,Blood Cell Images,human,MONOCYTE,,,brightfield,brightfield,kag_blood_cell,M:/ferrero/stan_data/kag_blood_cell,_15_8968.jpeg
Kaggle,Blood Cell Images,human,MONOCYTE,,,brightfield,brightfield,kag_blood_cell,M:/ferrero/stan_data/kag_blood_cell,_15_8988.jpeg
Kaggle,Blood Cell Images,human,MONOCYTE,,,brightfield,brightfield,kag_blood_cell,M:/ferrero/stan_data/kag_blood_cell,_15_9009.jpeg
Kaggle,Blood Cell Images,human,MONOCYTE,,,brightfield,brightfield,kag_blood_cell,M:/ferrero/stan_data/kag_blood_cell,_15_9077.jpeg
Kaggle,Blood Cell Images,human,MONOCYTE,,,brightfield,brightfield,kag_blood_cell,M:/ferrero/stan_data/kag_blood_cell,_15_9107.jpeg
Kaggle,Blood Cell Images,human,MONOCYTE,,,brightfield,brightfield,kag_blood_cell,M:/ferrero/stan_data/kag_blood_cell,_15_9111.jpeg
Kaggle,Blood Cell Images,human,MONOCYTE,,,brightfield,brightfield,kag_blood_cell,M:/ferrero/stan_data/kag_blood_cell,_15_9126.jpeg
Kaggle,Blood Cell Images,human,MONOCYTE,,,brightfield,brightfield,kag_blood_cell,M:/ferrero/stan_data/kag_blood_cell,_15_9212.jpeg
Kaggle,Blood Cell Images,human,MONOCYTE,,,brightfield,brightfield,kag_blood_cell,M:/ferrero/stan_data/kag_blood_cell,_15_9221.jpeg
Kaggle,Blood Cell Images,human,MONOCYTE,,,brightfield,brightfield,kag_blood_cell,M:/ferrero/stan_data/kag_blood_cell,_15_9327.jpeg
Kaggle,Blood Cell Images,human,MONOCYTE,,,brightfield,brightfield,kag_blood_cell,M:/ferrero/stan_data/kag_blood_cell,_15_9335.jpeg
Kaggle,Blood Cell Images,human,MONOCYTE,,,brightfield,brightfield,kag_blood_cell,M:/ferrero/stan_data/kag_blood_cell,_15_9366.jpeg
Kaggle,Blood Cell Images,human,MONOCYTE,,,brightfield,brightfield,kag_blood_cell,M:/ferrero/stan_data/kag_blood_cell,_15_9430.jpeg
Kaggle,Blood Cell Images,human,MONOCYTE,,,brightfield,brightfield,kag_blood_cell,M:/ferrero/stan_data/kag_blood_cell,_15_9506.jpeg
Kaggle,Blood Cell Images,human,MONOCYTE,,,brightfield,brightfield,kag_blood_cell,M:/ferrero/stan_data/kag_blood_cell,_15_9507.jpeg
Kaggle,Blood Cell Images,human,MONOCYTE,,,brightfield,brightfield,kag_blood_cell,M:/ferrero/stan_data/kag_blood_cell,_15_9520.jpeg
Kaggle,Blood Cell Images,human,MONOCYTE,,,brightfield,brightfield,kag_blood_cell,M:/ferrero/stan_data/kag_blood_cell,_15_9529.jpeg
Kaggle,Blood Cell Images,human,MONOCYTE,,,brightfield,brightfield,kag_blood_cell,M:/ferrero/stan_data/kag_blood_cell,_15_9627.jpeg
Kaggle,Blood Cell Images,human,MONOCYTE,,,brightfield,brightfield,kag_blood_cell,M:/ferrero/stan_data/kag_blood_cell,_15_9730.jpeg
Kaggle,Blood Cell Images,human,MONOCYTE,,,brightfield,brightfield,kag_blood_cell,M:/ferrero/stan_data/kag_blood_cell,_15_9748.jpeg
Kaggle,Blood Cell Images,human,MONOCYTE,,,brightfield,brightfield,kag_blood_cell,M:/ferrero/stan_data/kag_blood_cell,_15_9789.jpeg
Kaggle,Blood Cell Images,human,MONOCYTE,,,brightfield,brightfield,kag_blood_cell,M:/ferrero/stan_data/kag_blood_cell,_15_9804.jpeg
Kaggle,Blood Cell Images,human,MONOCYTE,,,brightfield,brightfield,kag_blood_cell,M:/ferrero/stan_data/kag_blood_cell,_15_9811.jpeg
Kaggle,Blood Cell Images,human,MONOCYTE,,,brightfield,brightfield,kag_blood_cell,M:/ferrero/stan_data/kag_blood_cell,_15_9818.jpeg
Kaggle,Blood Cell Images,human,MONOCYTE,,,brightfield,brightfield,kag_blood_cell,M:/ferrero/stan_data/kag_blood_cell,_15_9829.jpeg
Kaggle,Blood Cell Images,human,MONOCYTE,,,brightfield,brightfield,kag_blood_cell,M:/ferrero/stan_data/kag_blood_cell,_15_9871.jpeg
Kaggle,Blood Cell Images,human,MONOCYTE,,,brightfield,brightfield,kag_blood_cell,M:/ferrero/stan_data/kag_blood_cell,_15_9902.jpeg
Kaggle,Blood Cell Images,human,MONOCYTE,,,brightfield,brightfield,kag_blood_cell,M:/ferrero/stan_data/kag_blood_cell,_15_9918.jpeg
Kaggle,Blood Cell Images,human,NEUTROPHIL,,,brightfield,brightfield,kag_blood_cell,M:/ferrero/stan_data/kag_blood_cell,_16_1011.jpeg
Kaggle,Blood Cell Images,human,NEUTROPHIL,,,brightfield,brightfield,kag_blood_cell,M:/ferrero/stan_data/kag_blood_cell,_16_1050.jpeg
Kaggle,Blood Cell Images,human,NEUTROPHIL,,,brightfield,brightfield,kag_blood_cell,M:/ferrero/stan_data/kag_blood_cell,_16_1118.jpeg
Kaggle,Blood Cell Images,human,NEUTROPHIL,,,brightfield,brightfield,kag_blood_cell,M:/ferrero/stan_data/kag_blood_cell,_16_114.jpeg
Kaggle,Blood Cell Images,human,NEUTROPHIL,,,brightfield,brightfield,kag_blood_cell,M:/ferrero/stan_data/kag_blood_cell,_16_1154.jpeg
Kaggle,Blood Cell Images,human,NEUTROPHIL,,,brightfield,brightfield,kag_blood_cell,M:/ferrero/stan_data/kag_blood_cell,_16_1210.jpeg
Kaggle,Blood Cell Images,human,NEUTROPHIL,,,brightfield,brightfield,kag_blood_cell,M:/ferrero/stan_data/kag_blood_cell,_16_1436.jpeg
Kaggle,Blood Cell Images,human,NEUTROPHIL,,,brightfield,brightfield,kag_blood_cell,M:/ferrero/stan_data/kag_blood_cell,_16_1492.jpeg
Kaggle,Blood Cell Images,human,NEUTROPHIL,,,brightfield,brightfield,kag_blood_cell,M:/ferrero/stan_data/kag_blood_cell,_16_1804.jpeg
Kaggle,Blood Cell Images,human,NEUTROPHIL,,,brightfield,brightfield,kag_blood_cell,M:/ferrero/stan_data/kag_blood_cell,_16_1953.jpeg
Kaggle,Blood Cell Images,human,NEUTROPHIL,,,brightfield,brightfield,kag_blood_cell,M:/ferrero/stan_data/kag_blood_cell,_16_196.jpeg
Kaggle,Blood Cell Images,human,NEUTROPHIL,,,brightfield,brightfield,kag_blood_cell,M:/ferrero/stan_data/kag_blood_cell,_16_1980.jpeg
Kaggle,Blood Cell Images,human,NEUTROPHIL,,,brightfield,brightfield,kag_blood_cell,M:/ferrero/stan_data/kag_blood_cell,_16_2043.jpeg
