TableNumber,ImageNumber,"Image_FileName_DAPI","Image_PathName_DAPI","Image_FileName_Tubulin","Image_PathName_Tubulin","Image_FileName_Actin","Image_PathName_Actin","Image_Metadata_Plate_DAPI","Image_Metadata_Well_DAPI",Replicate,"Image_Metadata_Compound",Image_Metadata_Concentration
5,3366,"Week5_130707_B03_s2_w11B836309-BB3A-45E0-A93D-3C1AF82B904F.tif","Week5/Week5_29341","Week5_130707_B03_s2_w2B8E5EDC5-7736-4D41-885B-7F21E832AAC2.tif","Week5/Week5_29341","Week5_130707_B03_s2_w43E6E90A7-ED3C-4857-BEEF-89054AEA6CA6.tif","Week5/Week5_29341","Week5_29341","B03",3,"ICI-182,780",30.000000
5,3367,"Week5_130707_B03_s3_w121CE3F18-9585-4DF0-AE8D-98CFFB048742.tif","Week5/Week5_29341","Week5_130707_B03_s3_w28ACD375B-F622-4798-8A4D-677299BEA519.tif","Week5/Week5_29341","Week5_130707_B03_s3_w472AB0B6A-1501-4A42-83AD-0DE58B7D170F.tif","Week5/Week5_29341","Week5_29341","B03",3,"ICI-182,780",30.000000
5,3368,"Week5_130707_B03_s4_w17A49EFAC-71AB-4B5F-B318-F55769D8C9D8.tif","Week5/Week5_29341","Week5_130707_B03_s4_w2D8C04C2C-1609-4ADF-AED4-572D8A426595.tif","Week5/Week5_29341","Week5_130707_B03_s4_w427E3EEDE-5D3B-4DEF-9263-C1B10588481D.tif","Week5/Week5_29341","Week5_29341","B03",3,"ICI-182,780",30.000000
4,193,"F10_s1_w1B79BBD3F-D2ED-47D6-B9E1-76E7EA1D6B03.tif","Week4/Week4_27481","F10_s1_w23BFF2A5C-1A22-4B6B-874A-D9E8C0863C2B.tif","Week4/Week4_27481","F10_s1_w4920C6EF9-2A0D-473E-87B1-DC3630A46324.tif","Week4/Week4_27481","Week4_27481","F10",1,"indirubin monoxime",0.003000
4,194,"F10_s2_w170FD5D2A-ECF6-42F6-8E8B-899A7F49A8CB.tif","Week4/Week4_27481","F10_s2_w23EB0B51F-A859-4BA5-AAA2-1DA1357CA2EF.tif","Week4/Week4_27481","F10_s2_w491488644-534A-4814-8530-06CA333A883D.tif","Week4/Week4_27481","Week4_27481","F10",1,"indirubin monoxime",0.003000
4,195,"F10_s3_w1349B4618-C707-4914-882B-FAB262CFC2F8.tif","Week4/Week4_27481","F10_s3_w29D8F60E8-5194-48DC-9073-CE8E1816C880.tif","Week4/Week4_27481","F10_s3_w46DDB0E6B-6977-4FB9-9B88-DDCB3C9C1EA4.tif","Week4/Week4_27481","Week4_27481","F10",1,"indirubin monoxime",0.003000
4,196,"F10_s4_w190CE455A-675B-41F6-9812-0A1EEF9D63F9.tif","Week4/Week4_27481","F10_s4_w2128B0719-68B1-452B-9AC4-C088038B88AC.tif","Week4/Week4_27481","F10_s4_w406C50346-7EA5-4A83-AF6D-21367DA2D554.tif","Week4/Week4_27481","Week4_27481","F10",1,"indirubin monoxime",0.003000
4,433,"F10_s1_w1216B0F88-451B-498A-9F54-288FC069EFB7.tif","Week4/Week4_27521","F10_s1_w236131B56-6472-4A76-924A-BE08A87F0A8E.tif","Week4/Week4_27521","F10_s1_w42593CB64-8AF7-4DAF-A440-C7171AD1FAC0.tif","Week4/Week4_27521","Week4_27521","F10",2,"indirubin monoxime",0.003000
4,434,"F10_s2_w143F73365-382E-44FA-BC17-3AB0A4C2BDAB.tif","Week4/Week4_27521","F10_s2_w201A20F06-D1A8-494D-A686-F437ABBAF12A.tif","Week4/Week4_27521","F10_s2_w4343B5D24-1595-4DD7-80A4-F3D488950FF6.tif","Week4/Week4_27521","Week4_27521","F10",2,"indirubin monoxime",0.003000
4,435,"F10_s3_w1FB063CBC-5B90-4801-993E-3382192FA5E9.tif","Week4/Week4_27521","F10_s3_w21411449F-E259-4A25-9CB5-904E1FE1AE53.tif","Week4/Week4_27521","F10_s3_w44505233B-8AC2-4229-A144-CFCF8F11EB62.tif","Week4/Week4_27521","Week4_27521","F10",2,"indirubin monoxime",0.003000
4,436,"F10_s4_w10FDBE995-176D-4275-A3F2-D95EEEBC89F4.tif","Week4/Week4_27521","F10_s4_w2DC58D9B9-4B74-49A7-87E5-80B7BB4BDEC2.tif","Week4/Week4_27521","F10_s4_w43763EFC9-B974-49F5-9926-87C08F4DECF3.tif","Week4/Week4_27521","Week4_27521","F10",2,"indirubin monoxime",0.003000
4,673,"F10_s1_w160E53055-7A5F-4FC4-87CE-C5259498B012.tif","Week4/Week4_27542","F10_s1_w280A5A77E-C341-4829-BCE5-D5F993B7BBD3.tif","Week4/Week4_27542","F10_s1_w4112A25BF-D6D0-4185-AA07-3D250BD25364.tif","Week4/Week4_27542","Week4_27542","F10",3,"indirubin monoxime",0.003000
4,674,"F10_s2_w18DC2CBA2-92E9-4D78-AAB3-5503FACB821D.tif","Week4/Week4_27542","F10_s2_w2E6A7DFCE-D963-4F2D-8E5B-D6324574BE3C.tif","Week4/Week4_27542","F10_s2_w4C56C1223-5327-4E0D-9E07-A4ACB2E9E0D2.tif","Week4/Week4_27542","Week4_27542","F10",3,"indirubin monoxime",0.003000
4,675,"F10_s3_w15F877E88-444B-42FF-989D-9398DB17894B.tif","Week4/Week4_27542","F10_s3_w2032382AD-FCF6-4EDF-98EF-0AE0F9D4CB08.tif","Week4/Week4_27542","F10_s3_w4450B82CB-FC6E-475E-8308-FA3B806E1E0B.tif","Week4/Week4_27542","Week4_27542","F10",3,"indirubin monoxime",0.003000
4,676,"F10_s4_w1D0008B5A-6F19-46C5-9F9F-4E07331B9539.tif","Week4/Week4_27542","F10_s4_w258D2EBE6-B679-4D84-9B9F-E1CE35B37002.tif","Week4/Week4_27542","F10_s4_w46315F6CF-5DD2-4C27-B494-548E06F52064.tif","Week4/Week4_27542","Week4_27542","F10",3,"indirubin monoxime",0.003000
4,191,"F09_s3_w1678C3D40-101C-47FD-A983-2030327C5577.tif","Week4/Week4_27481","F09_s3_w23C865F35-70FC-470C-8A41-893BC0D9C964.tif","Week4/Week4_27481","F09_s3_w4DE049720-124C-4F8C-AA38-22402FC92B31.tif","Week4/Week4_27481","Week4_27481","F09",1,"indirubin monoxime",0.010000
4,192,"F09_s4_w1F82636DA-55B2-43B4-92E8-0615B8E66121.tif","Week4/Week4_27481","F09_s4_w266F975B1-6EAF-4546-93FA-D6307B5752EE.tif","Week4/Week4_27481","F09_s4_w40467504B-5259-438B-88AE-85A103D88F9E.tif","Week4/Week4_27481","Week4_27481","F09",1,"indirubin monoxime",0.010000
4,189,"F09_s1_w1408046C0-EBC8-43EB-BAE4-52E8946B7145.tif","Week4/Week4_27481","F09_s1_w2AFF34CD0-09BE-4BE8-9480-1963A08FC73A.tif","Week4/Week4_27481","F09_s1_w4F32DD43E-5831-42C8-99B7-911922153B5D.tif","Week4/Week4_27481","Week4_27481","F09",1,"indirubin monoxime",0.010000
4,190,"F09_s2_w1BC0B9718-3006-4E2B-A534-54780CF88D28.tif","Week4/Week4_27481","F09_s2_w2E324603D-601D-4665-83FB-8E9662BCE66E.tif","Week4/Week4_27481","F09_s2_w433528778-91FA-4022-BC35-755388A3BD8E.tif","Week4/Week4_27481","Week4_27481","F09",1,"indirubin monoxime",0.010000
4,431,"F09_s3_w12CBD994F-0EF3-4385-8E79-C1696A72738D.tif","Week4/Week4_27521","F09_s3_w234B8A778-EC6B-430A-8432-B9BB05C1BC0D.tif","Week4/Week4_27521","F09_s3_w4D2C7BDFF-A00D-4BC9-A23D-D15A5ADB4889.tif","Week4/Week4_27521","Week4_27521","F09",2,"indirubin monoxime",0.010000
4,432,"F09_s4_w1823E9015-A7ED-4EC6-8269-51793FEBE400.tif","Week4/Week4_27521","F09_s4_w276730D5F-E584-4179-AFE1-EF602A2765F0.tif","Week4/Week4_27521","F09_s4_w4E58607E6-758D-4997-8DE9-3A6620A7FDEC.tif","Week4/Week4_27521","Week4_27521","F09",2,"indirubin monoxime",0.010000
4,429,"F09_s1_w191217648-6AFF-4C65-9F07-E727F1E78409.tif","Week4/Week4_27521","F09_s1_w24D72EB4B-F5D4-4F8A-B178-997B458C506E.tif","Week4/Week4_27521","F09_s1_w4A1EB7162-6248-416A-AF71-D7F108801071.tif","Week4/Week4_27521","Week4_27521","F09",2,"indirubin monoxime",0.010000
4,430,"F09_s2_w1B6BB2C4E-40B2-4E06-8A43-D360341C57DA.tif","Week4/Week4_27521","F09_s2_w2C92A272D-3500-4E22-BB68-E8A4C8FB0A8D.tif","Week4/Week4_27521","F09_s2_w4A2D68BDB-9E80-460D-8DEC-AE7FA7F27639.tif","Week4/Week4_27521","Week4_27521","F09",2,"indirubin monoxime",0.010000
4,671,"F09_s3_w1B17595EB-79DD-4AFF-B88E-6449D5D43477.tif","Week4/Week4_27542","F09_s3_w20D0BA6DF-F756-4ADF-8856-C0866DD9A01E.tif","Week4/Week4_27542","F09_s3_w4BE197FC7-61BE-402B-AB62-D3D8893DF919.tif","Week4/Week4_27542","Week4_27542","F09",3,"indirubin monoxime",0.010000
4,672,"F09_s4_w1BDBCFCE3-09C9-4587-AD58-054ED18B8D21.tif","Week4/Week4_27542","F09_s4_w2A6598140-61C8-472D-A927-3F70CE8A1417.tif","Week4/Week4_27542","F09_s4_w435C4BAA0-2DFC-404B-85C6-7E644C75797A.tif","Week4/Week4_27542","Week4_27542","F09",3,"indirubin monoxime",0.010000
4,669,"F09_s1_w1FB556AE0-3330-467A-B2ED-C0C946DFB3F5.tif","Week4/Week4_27542","F09_s1_w2B8145B2D-1316-4C85-B7A0-E76C6A9178F6.tif","Week4/Week4_27542","F09_s1_w4A318259D-1681-4948-86A4-3ACF6C92F14E.tif","Week4/Week4_27542","Week4_27542","F09",3,"indirubin monoxime",0.010000
4,670,"F09_s2_w18B4903B3-D7C2-43A1-8F9A-58E3590352B3.tif","Week4/Week4_27542","F09_s2_w201DBD8AD-CB7D-4E63-B134-9804D1287562.tif","Week4/Week4_27542","F09_s2_w4F1641A0C-B5CF-46B6-ADE0-8837909E669A.tif","Week4/Week4_27542","Week4_27542","F09",3,"indirubin monoxime",0.010000
4,185,"F08_s1_w115727991-6D63-4063-AD54-E99A79A908A9.tif","Week4/Week4_27481","F08_s1_w2E3691626-B2B2-4E52-96A0-5E56E4290F49.tif","Week4/Week4_27481","F08_s1_w455D7BB7E-FD90-4273-9B00-614FE9525A7A.tif","Week4/Week4_27481","Week4_27481","F08",1,"indirubin monoxime",0.030000
4,186,"F08_s2_w1FD010E02-3CFF-491C-8973-EEC2D42590D0.tif","Week4/Week4_27481","F08_s2_w263662153-25F2-4F14-B5B6-0158F80FBDCD.tif","Week4/Week4_27481","F08_s2_w4049C8A64-3A3E-4E2F-9BF9-92EE07076E35.tif","Week4/Week4_27481","Week4_27481","F08",1,"indirubin monoxime",0.030000
4,187,"F08_s3_w16C9AAFAC-EF54-48BA-BF28-6550E5494E57.tif","Week4/Week4_27481","F08_s3_w2F587330D-0A6D-4225-84C4-1F4FA5401400.tif","Week4/Week4_27481","F08_s3_w445FCB808-C84B-4CD6-8E6D-7718B08281D2.tif","Week4/Week4_27481","Week4_27481","F08",1,"indirubin monoxime",0.030000
4,188,"F08_s4_w1C9F66057-F06D-445E-A47F-B63A2F38EC2E.tif","Week4/Week4_27481","F08_s4_w20B60350E-3C10-4E31-A183-EAE1253D2382.tif","Week4/Week4_27481","F08_s4_w4D6C4F022-464D-4FE0-BFFB-B7D404D4BD14.tif","Week4/Week4_27481","Week4_27481","F08",1,"indirubin monoxime",0.030000
4,425,"F08_s1_w12A38E8A6-8BCF-4EB7-B2AC-EA31DAA3DE2C.tif","Week4/Week4_27521","F08_s1_w215B303C5-00EB-497C-AC29-8F2F266B09A3.tif","Week4/Week4_27521","F08_s1_w4C5A8FCCA-436C-40BA-AE16-2B8A35C70784.tif","Week4/Week4_27521","Week4_27521","F08",2,"indirubin monoxime",0.030000
4,426,"F08_s2_w102ED25FC-A877-4A3B-B932-B9DCD333A49B.tif","Week4/Week4_27521","F08_s2_w2A0D922F3-324B-4F36-AE19-4EC1CE6DEEE5.tif","Week4/Week4_27521","F08_s2_w4E0EB3067-010A-419A-9192-AC3AECB560A7.tif","Week4/Week4_27521","Week4_27521","F08",2,"indirubin monoxime",0.030000
4,427,"F08_s3_w160017B9D-64F7-42D9-90B9-57130636E1BE.tif","Week4/Week4_27521","F08_s3_w28A3D16E2-80DE-4604-B3BB-A4B17A0C96CB.tif","Week4/Week4_27521","F08_s3_w43A582D3F-7851-4274-912D-C79A0F4292B7.tif","Week4/Week4_27521","Week4_27521","F08",2,"indirubin monoxime",0.030000
4,428,"F08_s4_w108923141-2772-4975-9D6A-2C9055C8D92D.tif","Week4/Week4_27521","F08_s4_w2E10B9E3F-43C6-48E6-9302-D71471926CE4.tif","Week4/Week4_27521","F08_s4_w47DD5C6F7-5D57-46AD-868B-5FDFA5AA7343.tif","Week4/Week4_27521","Week4_27521","F08",2,"indirubin monoxime",0.030000
4,665,"F08_s1_w1A0044D9A-C37D-4349-81CB-2BDED4145B0D.tif","Week4/Week4_27542","F08_s1_w21F847884-4F89-498D-AB7F-1B0C03A6D24F.tif","Week4/Week4_27542","F08_s1_w428158F9D-4D55-48E7-A5D1-C05CA23FA35E.tif","Week4/Week4_27542","Week4_27542","F08",3,"indirubin monoxime",0.030000
4,666,"F08_s2_w19500B05A-9163-4187-BEE4-F9B2A028B444.tif","Week4/Week4_27542","F08_s2_w232E10BAB-FA5C-408C-B2EB-82F42D12822F.tif","Week4/Week4_27542","F08_s2_w48C257097-5A24-4F23-A702-AEE17445CA22.tif","Week4/Week4_27542","Week4_27542","F08",3,"indirubin monoxime",0.030000
4,667,"F08_s3_w1C56C2DF7-72FF-4F2F-AE39-092F06997079.tif","Week4/Week4_27542","F08_s3_w2BD7A458B-A7BA-42D6-BCE3-FAFC6359AACF.tif","Week4/Week4_27542","F08_s3_w42A0CE8A6-836C-44C0-A7C3-A88F85810B78.tif","Week4/Week4_27542","Week4_27542","F08",3,"indirubin monoxime",0.030000
4,668,"F08_s4_w154385696-82FD-483F-8431-94CC9B062997.tif","Week4/Week4_27542","F08_s4_w2A8A9E078-6D36-471E-AAB5-C7CE8A61D008.tif","Week4/Week4_27542","F08_s4_w4BA414958-9A3C-42AA-A00D-D2161E0A1D40.tif","Week4/Week4_27542","Week4_27542","F08",3,"indirubin monoxime",0.030000
4,181,"F07_s1_w14260DCEC-A737-4BFE-876D-93955699F007.tif","Week4/Week4_27481","F07_s1_w2FE30BC03-7F76-4888-A6D2-2A0DA4124586.tif","Week4/Week4_27481","F07_s1_w46D24467B-ED5D-4D94-A8C1-A384A6A8D2E0.tif","Week4/Week4_27481","Week4_27481","F07",1,"indirubin monoxime",0.100000
4,182,"F07_s2_w1D055A018-0F30-4617-9F1C-E3EB39881E54.tif","Week4/Week4_27481","F07_s2_w2094B7E34-6DCA-49A7-B37D-CFE76D7E8676.tif","Week4/Week4_27481","F07_s2_w44D746AAA-EFAE-49DB-ADF7-7711AAF4234B.tif","Week4/Week4_27481","Week4_27481","F07",1,"indirubin monoxime",0.100000
4,183,"F07_s3_w126D655E3-9BD9-4832-8E49-2C00DF3E9C06.tif","Week4/Week4_27481","F07_s3_w25E96F20F-5291-40DC-ACAC-1CDF07DE8371.tif","Week4/Week4_27481","F07_s3_w4934D1B3F-4F6C-4A0D-970F-15A2C0D5F0CC.tif","Week4/Week4_27481","Week4_27481","F07",1,"indirubin monoxime",0.100000
4,184,"F07_s4_w10FA9687E-ED63-49EC-8BA6-3DFAB11499F3.tif","Week4/Week4_27481","F07_s4_w20252C511-8413-4B88-81B4-962BF7FCAFDB.tif","Week4/Week4_27481","F07_s4_w48C0D0E65-49A1-4CA0-BDB6-205C1441687E.tif","Week4/Week4_27481","Week4_27481","F07",1,"indirubin monoxime",0.100000
4,421,"F07_s1_w15D2F6C20-E3F9-4EFC-9895-EE23501F2A15.tif","Week4/Week4_27521","F07_s1_w24764A02C-B7D0-4016-8834-3C9E034D7B46.tif","Week4/Week4_27521","F07_s1_w4698B33E6-ECCF-4FB4-BB14-E9009D42172E.tif","Week4/Week4_27521","Week4_27521","F07",2,"indirubin monoxime",0.100000
4,422,"F07_s2_w13DD17DE9-684F-43AA-86D8-7C6C718C8EAD.tif","Week4/Week4_27521","F07_s2_w2AB4D80BB-1B3A-46A7-8ADC-ABD80AFA7635.tif","Week4/Week4_27521","F07_s2_w4C390F10D-F9A6-41D2-9297-DB17006C3EA4.tif","Week4/Week4_27521","Week4_27521","F07",2,"indirubin monoxime",0.100000
4,423,"F07_s3_w15668391A-6908-4753-B2B7-06110F0D2994.tif","Week4/Week4_27521","F07_s3_w286E75486-AF81-453E-9DA1-071B3A7E952B.tif","Week4/Week4_27521","F07_s3_w48CADCA8A-15CB-492E-9E96-4D6C2D3527B4.tif","Week4/Week4_27521","Week4_27521","F07",2,"indirubin monoxime",0.100000
4,424,"F07_s4_w191AE9C84-23C5-4939-92BC-1D1E562654A8.tif","Week4/Week4_27521","F07_s4_w2A53EC0DC-B26B-4F0B-8D8F-9A9204F5C448.tif","Week4/Week4_27521","F07_s4_w48107ADF6-083A-4882-BC04-29001CDF03EF.tif","Week4/Week4_27521","Week4_27521","F07",2,"indirubin monoxime",0.100000
4,661,"F07_s1_w1F739BCA5-15C2-4370-9343-3C3BB20530B4.tif","Week4/Week4_27542","F07_s1_w2367403A6-1733-4AEC-B168-348EDF842A35.tif","Week4/Week4_27542","F07_s1_w4DE63857F-D0AA-4842-A7D1-7476B9DE34D7.tif","Week4/Week4_27542","Week4_27542","F07",3,"indirubin monoxime",0.100000
4,662,"F07_s2_w10ABD602F-6226-4446-AFF2-9247E3E150FE.tif","Week4/Week4_27542","F07_s2_w21D4276DF-541E-468E-99AC-6EEF83975AF4.tif","Week4/Week4_27542","F07_s2_w4C96BF59D-299A-48D9-9612-ED45B527DB0D.tif","Week4/Week4_27542","Week4_27542","F07",3,"indirubin monoxime",0.100000
4,663,"F07_s3_w1C8862723-9A37-4EDE-BB57-437D455DFF0A.tif","Week4/Week4_27542","F07_s3_w24F813B9F-D4F3-4338-9AF7-FBF7C7895692.tif","Week4/Week4_27542","F07_s3_w462B584BF-CB47-4EB7-9195-AC42C8E51ABF.tif","Week4/Week4_27542","Week4_27542","F07",3,"indirubin monoxime",0.100000
4,664,"F07_s4_w12CEE70A3-56B8-4BC1-B838-9AC52D420869.tif","Week4/Week4_27542","F07_s4_w25B7B8E32-63C2-44F0-BB64-01792E05DA01.tif","Week4/Week4_27542","F07_s4_w42C17C46C-D6FD-47E7-9BC3-F29939C19010.tif","Week4/Week4_27542","Week4_27542","F07",3,"indirubin monoxime",0.100000
4,177,"F06_s1_w1073D797C-9A20-4DB5-A200-EE822E91D720.tif","Week4/Week4_27481","F06_s1_w2C70E3BD4-4AB4-4195-B3A1-938EE8D46AE0.tif","Week4/Week4_27481","F06_s1_w43AA1BD6E-079F-4F50-B34D-E0E2A79A3650.tif","Week4/Week4_27481","Week4_27481","F06",1,"indirubin monoxime",0.300000
4,178,"F06_s2_w1419D119A-7883-414F-AA5C-FDD6CEC39258.tif","Week4/Week4_27481","F06_s2_w24496354D-E616-483B-9DEA-156D1DEFC770.tif","Week4/Week4_27481","F06_s2_w4DF7D5C2F-6052-45C1-A27F-708971CCA3C5.tif","Week4/Week4_27481","Week4_27481","F06",1,"indirubin monoxime",0.300000
4,179,"F06_s3_w1B1FAEA2B-74F3-4F01-AF1A-EECA11C8A349.tif","Week4/Week4_27481","F06_s3_w2380B3FE1-BF1A-4EC2-97D8-05DFD4E4D46C.tif","Week4/Week4_27481","F06_s3_w4FBE98DCD-E0DF-4DC7-89C0-A2EAD0F3FDBD.tif","Week4/Week4_27481","Week4_27481","F06",1,"indirubin monoxime",0.300000
4,180,"F06_s4_w140C121AE-2C1F-43F4-A1CE-F3F8D0DDD83E.tif","Week4/Week4_27481","F06_s4_w208BCA0B3-488C-4C2C-A477-B987C061487E.tif","Week4/Week4_27481","F06_s4_w49E64C88C-1CDA-4260-8C88-18EF7521E49D.tif","Week4/Week4_27481","Week4_27481","F06",1,"indirubin monoxime",0.300000
4,417,"F06_s1_w1154DF0DB-4010-4BAA-B014-400CC6440433.tif","Week4/Week4_27521","F06_s1_w258A687E9-9020-4E5A-98AC-7785139A4DBE.tif","Week4/Week4_27521","F06_s1_w47ACEA39D-958E-4F1E-B6FC-A10423B99627.tif","Week4/Week4_27521","Week4_27521","F06",2,"indirubin monoxime",0.300000
4,418,"F06_s2_w158D9E2A1-6CF0-4EB5-96C5-8D652DDF729E.tif","Week4/Week4_27521","F06_s2_w24A288854-EE9E-4C4F-B319-995491D95919.tif","Week4/Week4_27521","F06_s2_w40679530B-E83E-4EB8-927F-FAC70F70A1A1.tif","Week4/Week4_27521","Week4_27521","F06",2,"indirubin monoxime",0.300000
4,419,"F06_s3_w165B72D26-94B9-480B-B87C-A9180D7D2F4E.tif","Week4/Week4_27521","F06_s3_w2428BFA1C-D573-411D-8CC3-9AFC3FE99AEF.tif","Week4/Week4_27521","F06_s3_w404CC4BF8-5B1E-444C-AF19-0DF9848633D8.tif","Week4/Week4_27521","Week4_27521","F06",2,"indirubin monoxime",0.300000
4,420,"F06_s4_w1BB210125-1FAF-429E-B921-7D9D802A9A45.tif","Week4/Week4_27521","F06_s4_w25A8ACCFA-6F94-4564-8845-DC5573A5722A.tif","Week4/Week4_27521","F06_s4_w471B8E379-BE2D-4ECC-9F29-78B7CBB29039.tif","Week4/Week4_27521","Week4_27521","F06",2,"indirubin monoxime",0.300000
4,657,"F06_s1_w1119BA5D0-1B66-40DE-9776-4DB6C1DE3F88.tif","Week4/Week4_27542","F06_s1_w2841473A3-3350-43E1-A30B-9B8960B283A5.tif","Week4/Week4_27542","F06_s1_w41BBE4C23-B6F3-4C1C-8A54-350CC4663F22.tif","Week4/Week4_27542","Week4_27542","F06",3,"indirubin monoxime",0.300000
4,658,"F06_s2_w1D2435A3F-B3BB-44EC-8CBC-61C008A1A813.tif","Week4/Week4_27542","F06_s2_w23385B0E0-2A68-4894-ABFC-BD31E5BF0125.tif","Week4/Week4_27542","F06_s2_w45142BEB8-EAA8-4D70-83A0-9B6E97589B5E.tif","Week4/Week4_27542","Week4_27542","F06",3,"indirubin monoxime",0.300000
4,659,"F06_s3_w1E8DCEE54-9C05-4BC3-A029-987493126A71.tif","Week4/Week4_27542","F06_s3_w2C09CC86B-07A9-4C80-82CF-5879BB07302F.tif","Week4/Week4_27542","F06_s3_w40C9630D3-B24B-4DE5-A74E-5BC9134D8548.tif","Week4/Week4_27542","Week4_27542","F06",3,"indirubin monoxime",0.300000
4,660,"F06_s4_w1F66FBC36-C917-4B29-BD1A-2E6AED39F7D5.tif","Week4/Week4_27542","F06_s4_w2D8262863-AF02-428E-8A67-196B7169673E.tif","Week4/Week4_27542","F06_s4_w403996D71-CFB5-46FB-8D3D-8E589B3B651E.tif","Week4/Week4_27542","Week4_27542","F06",3,"indirubin monoxime",0.300000
4,173,"F05_s1_w1C6935369-131B-4AB4-BFC5-3F4EC22066D1.tif","Week4/Week4_27481","F05_s1_w204B9535A-4039-400E-9C0A-AA7C9AE2FFFD.tif","Week4/Week4_27481","F05_s1_w4A4DAFB8C-75E3-49F0-B07E-CEA9CA4D53F1.tif","Week4/Week4_27481","Week4_27481","F05",1,"indirubin monoxime",1.000000
4,174,"F05_s2_w18F68ADCA-4DC5-4735-B9B9-57432F31BF26.tif","Week4/Week4_27481","F05_s2_w2F5AF0C72-AD53-4118-9D98-1A043F9C3784.tif","Week4/Week4_27481","F05_s2_w45CCDFD5A-E0C6-484E-B40C-74130EAE95FF.tif","Week4/Week4_27481","Week4_27481","F05",1,"indirubin monoxime",1.000000
4,175,"F05_s3_w142F31482-E313-4B29-82B8-958F4688292E.tif","Week4/Week4_27481","F05_s3_w22F6B3BF8-2A17-4FC6-8712-39D0DFC97E76.tif","Week4/Week4_27481","F05_s3_w46E469EB6-C7A3-40AB-9D24-D4DF7DDD5F78.tif","Week4/Week4_27481","Week4_27481","F05",1,"indirubin monoxime",1.000000
4,176,"F05_s4_w131D57A6E-3282-40D3-8652-3F39632FE2F2.tif","Week4/Week4_27481","F05_s4_w28FA10597-0644-4673-B689-F13D97F97ECB.tif","Week4/Week4_27481","F05_s4_w403020775-CB91-42BA-A160-00358E8A9E93.tif","Week4/Week4_27481","Week4_27481","F05",1,"indirubin monoxime",1.000000
4,413,"F05_s1_w1688B6311-6C98-4539-9556-117C169D173B.tif","Week4/Week4_27521","F05_s1_w2F4CB10AE-765F-41E1-9147-14CAC459A457.tif","Week4/Week4_27521","F05_s1_w40E7389BF-9924-456B-BE05-39A50EF4E823.tif","Week4/Week4_27521","Week4_27521","F05",2,"indirubin monoxime",1.000000
4,414,"F05_s2_w19690749D-1D52-4452-A93C-C661D9715D22.tif","Week4/Week4_27521","F05_s2_w2851A60F3-0552-48FD-BBE2-4E956974C155.tif","Week4/Week4_27521","F05_s2_w4A79E7E0D-D9C9-4BB8-9E0C-BC2C62B5C969.tif","Week4/Week4_27521","Week4_27521","F05",2,"indirubin monoxime",1.000000
4,415,"F05_s3_w1067602DE-EBAE-44A3-B988-A5D24C730CA8.tif","Week4/Week4_27521","F05_s3_w260E40186-1A45-4790-A7EA-ED66D253F285.tif","Week4/Week4_27521","F05_s3_w4FFEBFE03-2DCB-4153-A010-8F2B66FB76F0.tif","Week4/Week4_27521","Week4_27521","F05",2,"indirubin monoxime",1.000000
4,416,"F05_s4_w1CE526C0D-64E3-4E05-80C3-534725B99DB4.tif","Week4/Week4_27521","F05_s4_w2D96F4AC4-DFC3-4A4A-826F-D85E4362F2CA.tif","Week4/Week4_27521","F05_s4_w476EAB3C2-1D9B-49B5-A3DB-B80F43F29823.tif","Week4/Week4_27521","Week4_27521","F05",2,"indirubin monoxime",1.000000
4,653,"F05_s1_w113155215-F873-43C8-A449-65811491420E.tif","Week4/Week4_27542","F05_s1_w2A05EB81D-CE9B-4A0F-A25D-8943FAAF7B69.tif","Week4/Week4_27542","F05_s1_w41910A421-E53C-40B1-9FFD-2E3E662A926E.tif","Week4/Week4_27542","Week4_27542","F05",3,"indirubin monoxime",1.000000
4,654,"F05_s2_w17EFA02AF-755C-4811-B733-8961BE74A34D.tif","Week4/Week4_27542","F05_s2_w27D6CD7C6-46FF-425B-8465-50315DF2B869.tif","Week4/Week4_27542","F05_s2_w48DEA6A4D-3D9A-4DAB-81C6-54B78D6F45D4.tif","Week4/Week4_27542","Week4_27542","F05",3,"indirubin monoxime",1.000000
4,655,"F05_s3_w13791E023-2DBF-460C-9BC9-91A6D893076C.tif","Week4/Week4_27542","F05_s3_w231BA38B9-CF3B-42E7-B934-BB7B4E408711.tif","Week4/Week4_27542","F05_s3_w4C8FCAE12-2CDB-4857-839C-0186B37038F0.tif","Week4/Week4_27542","Week4_27542","F05",3,"indirubin monoxime",1.000000
4,656,"F05_s4_w17CBE95E6-4A1A-4C9A-A34D-BB1AA25D0A38.tif","Week4/Week4_27542","F05_s4_w2A38AA721-46E6-4FBA-AD65-E5020A02C6A2.tif","Week4/Week4_27542","F05_s4_w4773A555A-0057-4E76-9822-4F7C62265317.tif","Week4/Week4_27542","Week4_27542","F05",3,"indirubin monoxime",1.000000
4,169,"F04_s1_w130A47AD5-F186-4253-8C47-0049F4544B6A.tif","Week4/Week4_27481","F04_s1_w2732FC0D5-9A8B-4897-A68D-3F0812DA402C.tif","Week4/Week4_27481","F04_s1_w4B604C812-91A9-484D-B985-1663E3B32DF9.tif","Week4/Week4_27481","Week4_27481","F04",1,"indirubin monoxime",3.000000
