ID,Label
4c3e3690-bba4-11e8-b2b9-ac1f6b6435d0,5
4cea9976-bba4-11e8-b2b9-ac1f6b6435d0,16|1|0
4e222afc-bba4-11e8-b2b9-ac1f6b6435d0,3
4fb78e16-bba4-11e8-b2b9-ac1f6b6435d0,9|12|0
4fa20d3e-bba4-11e8-b2b9-ac1f6b6435d0,14|0
50d6def0-bba4-11e8-b2b9-ac1f6b6435d0,12|0
548b8fbe-bba4-11e8-b2b9-ac1f6b6435d0,16|2
521ebbde-bba4-11e8-b2b9-ac1f6b6435d0,16|0
51e78920-bba4-11e8-b2b9-ac1f6b6435d0,14|0
53254cc8-bba4-11e8-b2b9-ac1f6b6435d0,4
541e77e4-bba4-11e8-b2b9-ac1f6b6435d0,2|0
54cb26a6-bba4-11e8-b2b9-ac1f6b6435d0,14
5482f368-bba4-11e8-b2b9-ac1f6b6435d0,6
547f99d4-bba4-11e8-b2b9-ac1f6b6435d0,14
54cb339e-bba4-11e8-b2b9-ac1f6b6435d0,2
5601e92e-bba4-11e8-b2b9-ac1f6b6435d0,5
55dc275c-bba4-11e8-b2b9-ac1f6b6435d0,16|0
56921efe-bba4-11e8-b2b9-ac1f6b6435d0,4|0
58793a0e-bba4-11e8-b2b9-ac1f6b6435d0,14
58d5ab40-bba4-11e8-b2b9-ac1f6b6435d0,10
58484b1a-bba4-11e8-b2b9-ac1f6b6435d0,5|0
5d137700-bba4-11e8-b2b9-ac1f6b6435d0,14
5b00a65e-bba4-11e8-b2b9-ac1f6b6435d0,16|2|0
5c8a441c-bba4-11e8-b2b9-ac1f6b6435d0,2
5c3527fc-bba4-11e8-b2b9-ac1f6b6435d0,1
5c3cccb4-bba4-11e8-b2b9-ac1f6b6435d0,12|0
5d436dd4-bba4-11e8-b2b9-ac1f6b6435d0,16|2|0
5fc7f9f8-bba4-11e8-b2b9-ac1f6b6435d0,10|4
5fe98370-bba4-11e8-b2b9-ac1f6b6435d0,12
5ed738e2-bba4-11e8-b2b9-ac1f6b6435d0,13
5ea59562-bba4-11e8-b2b9-ac1f6b6435d0,16|5
5fa83c26-bba4-11e8-b2b9-ac1f6b6435d0,10|0
5fa6a9f6-bba4-11e8-b2b9-ac1f6b6435d0,16|13
611f734e-bba4-11e8-b2b9-ac1f6b6435d0,13|0
60956cb2-bba4-11e8-b2b9-ac1f6b6435d0,13|16
60f26c1e-bba4-11e8-b2b9-ac1f6b6435d0,2|0
6154a456-bba4-11e8-b2b9-ac1f6b6435d0,9|2|0
61612578-bba4-11e8-b2b9-ac1f6b6435d0,4
62acbde8-bba4-11e8-b2b9-ac1f6b6435d0,12
62f2516e-bba4-11e8-b2b9-ac1f6b6435d0,4
636e3c7a-bba4-11e8-b2b9-ac1f6b6435d0,1
6244b662-bba4-11e8-b2b9-ac1f6b6435d0,16|7|1|0
656c5aca-bba4-11e8-b2b9-ac1f6b6435d0,0
66bbea9e-bba4-11e8-b2b9-ac1f6b6435d0,16
669ad2b4-bba4-11e8-b2b9-ac1f6b6435d0,9|16
67cce8c0-bba4-11e8-b2b9-ac1f6b6435d0,16|2
666ab8c2-bba4-11e8-b2b9-ac1f6b6435d0,7|0
67c8f35a-bba4-11e8-b2b9-ac1f6b6435d0,16|13
6b7f460c-bba4-11e8-b2b9-ac1f6b6435d0,16
69a53f8a-bba4-11e8-b2b9-ac1f6b6435d0,9|4
6950a146-bba4-11e8-b2b9-ac1f6b6435d0,16|1|0
6c4e5802-bba4-11e8-b2b9-ac1f6b6435d0,7
6b645478-bba4-11e8-b2b9-ac1f6b6435d0,16|0
6b5974a4-bba4-11e8-b2b9-ac1f6b6435d0,14|1
6a846c0a-bba4-11e8-b2b9-ac1f6b6435d0,13
6c086d42-bba4-11e8-b2b9-ac1f6b6435d0,5|0
6c5d7f4e-bba4-11e8-b2b9-ac1f6b6435d0,15|0
6bdcce6c-bba4-11e8-b2b9-ac1f6b6435d0,14
6e94ac88-bba4-11e8-b2b9-ac1f6b6435d0,6|1
6f0fc468-bba4-11e8-b2b9-ac1f6b6435d0,5|2
6fea11d6-bba4-11e8-b2b9-ac1f6b6435d0,6
6ef698bc-bba4-11e8-b2b9-ac1f6b6435d0,8|13
6f58b1aa-bba4-11e8-b2b9-ac1f6b6435d0,16
70dc6fb2-bba4-11e8-b2b9-ac1f6b6435d0,16
71b20c6c-bba4-11e8-b2b9-ac1f6b6435d0,16|13
70c1446c-bba4-11e8-b2b9-ac1f6b6435d0,15|5
73174478-bba4-11e8-b2b9-ac1f6b6435d0,9|16
73665824-bba4-11e8-b2b9-ac1f6b6435d0,3
73e95bd4-bba4-11e8-b2b9-ac1f6b6435d0,0
7452981a-bba4-11e8-b2b9-ac1f6b6435d0,0
778366ea-bba4-11e8-b2b9-ac1f6b6435d0,0
75a98340-bba4-11e8-b2b9-ac1f6b6435d0,2|0
75bfb99e-bba4-11e8-b2b9-ac1f6b6435d0,6
76d4aa10-bba4-11e8-b2b9-ac1f6b6435d0,16|4
791cef44-bba4-11e8-b2b9-ac1f6b6435d0,0
7c3e4696-bba4-11e8-b2b9-ac1f6b6435d0,3
783722d4-bba4-11e8-b2b9-ac1f6b6435d0,12|16|0
791eeede-bba4-11e8-b2b9-ac1f6b6435d0,0
7aecb3ea-bba4-11e8-b2b9-ac1f6b6435d0,7
794ae8f4-bba4-11e8-b2b9-ac1f6b6435d0,13
7985320c-bba4-11e8-b2b9-ac1f6b6435d0,16|4
78d98d8a-bba4-11e8-b2b9-ac1f6b6435d0,9|0
7b462920-bba4-11e8-b2b9-ac1f6b6435d0,16|1|13
7b287362-bba4-11e8-b2b9-ac1f6b6435d0,4|13
7c719816-bba4-11e8-b2b9-ac1f6b6435d0,0
7d8eadf6-bba4-11e8-b2b9-ac1f6b6435d0,5
7d015b36-bba4-11e8-b2b9-ac1f6b6435d0,14
80f93a2e-bba4-11e8-b2b9-ac1f6b6435d0,9|0
7f183db8-bba4-11e8-b2b9-ac1f6b6435d0,12|16|0
7e0e48ae-bba4-11e8-b2b9-ac1f6b6435d0,0
7d7d4476-bba4-11e8-b2b9-ac1f6b6435d0,13
7e8832d6-bba4-11e8-b2b9-ac1f6b6435d0,2
7fde3d06-bba4-11e8-b2b9-ac1f6b6435d0,9|4
7f6922a0-bba4-11e8-b2b9-ac1f6b6435d0,0
80dd8144-bba4-11e8-b2b9-ac1f6b6435d0,12|5|0
81fd65bc-bba4-11e8-b2b9-ac1f6b6435d0,1|0
81a65dda-bba4-11e8-b2b9-ac1f6b6435d0,1|0
82d80780-bba4-11e8-b2b9-ac1f6b6435d0,5
82980fcc-bba4-11e8-b2b9-ac1f6b6435d0,14
835939c2-bba4-11e8-b2b9-ac1f6b6435d0,0|13
849c6642-bba4-11e8-b2b9-ac1f6b6435d0,12|16
862d84d2-bba4-11e8-b2b9-ac1f6b6435d0,16|4
8598b168-bba4-11e8-b2b9-ac1f6b6435d0,6
8627d2c6-bba4-11e8-b2b9-ac1f6b6435d0,16|7|0
89f23144-bba4-11e8-b2b9-ac1f6b6435d0,6
87ddc102-bba4-11e8-b2b9-ac1f6b6435d0,16|0|13
883319fe-bba4-11e8-b2b9-ac1f6b6435d0,9|10
87d2d7f6-bba4-11e8-b2b9-ac1f6b6435d0,2
88078794-bba4-11e8-b2b9-ac1f6b6435d0,14|1|2|0
89acef8a-bba4-11e8-b2b9-ac1f6b6435d0,16|4
8a00e2f2-bba4-11e8-b2b9-ac1f6b6435d0,12|0
89d4aae8-bba4-11e8-b2b9-ac1f6b6435d0,2
8b7e7838-bba4-11e8-b2b9-ac1f6b6435d0,13
8acb9704-bba4-11e8-b2b9-ac1f6b6435d0,14|0
8b6d392e-bba4-11e8-b2b9-ac1f6b6435d0,15
8b40e98c-bba4-11e8-b2b9-ac1f6b6435d0,16|2|0
8ab07b54-bba4-11e8-b2b9-ac1f6b6435d0,4
8c3a68f4-bba4-11e8-b2b9-ac1f6b6435d0,2|0
8d0861f0-bba4-11e8-b2b9-ac1f6b6435d0,14
8de7264c-bba4-11e8-b2b9-ac1f6b6435d0,16|7
8c7fb71a-bba4-11e8-b2b9-ac1f6b6435d0,16|3|0
8f27d718-bba4-11e8-b2b9-ac1f6b6435d0,2|0
90dddf30-bba4-11e8-b2b9-ac1f6b6435d0,16|0
90921db6-bba4-11e8-b2b9-ac1f6b6435d0,16|5|0
90f10e84-bba4-11e8-b2b9-ac1f6b6435d0,15|3
93154aa4-bba4-11e8-b2b9-ac1f6b6435d0,16|2
92cfc060-bba4-11e8-b2b9-ac1f6b6435d0,16|0
9728edf8-bba4-11e8-b2b9-ac1f6b6435d0,0
92ecbd50-bba4-11e8-b2b9-ac1f6b6435d0,2|0
93f92d64-bba4-11e8-b2b9-ac1f6b6435d0,16|0
94673d7c-bba4-11e8-b2b9-ac1f6b6435d0,14
94f77fea-bba4-11e8-b2b9-ac1f6b6435d0,14
940f418a-bba4-11e8-b2b9-ac1f6b6435d0,14
949db8ac-bba4-11e8-b2b9-ac1f6b6435d0,7
95f989c4-bba4-11e8-b2b9-ac1f6b6435d0,16|0
94cebf42-bba4-11e8-b2b9-ac1f6b6435d0,12|0
967e2b98-bba4-11e8-b2b9-ac1f6b6435d0,13
96fb0a0a-bba4-11e8-b2b9-ac1f6b6435d0,4
979b85c0-bba4-11e8-b2b9-ac1f6b6435d0,8
98b277fc-bba4-11e8-b2b9-ac1f6b6435d0,16|0|13
97f08e4e-bba4-11e8-b2b9-ac1f6b6435d0,8
98aa9938-bba4-11e8-b2b9-ac1f6b6435d0,5|2
9ac70c24-bba4-11e8-b2b9-ac1f6b6435d0,10|2|0
9984a93e-bba4-11e8-b2b9-ac1f6b6435d0,16|0
9de9e0d4-bba4-11e8-b2b9-ac1f6b6435d0,16|2|0|13
9cf132e0-bba4-11e8-b2b9-ac1f6b6435d0,7|0
9d8aaa6a-bba4-11e8-b2b9-ac1f6b6435d0,7|2|0
9d83cd26-bba4-11e8-b2b9-ac1f6b6435d0,12|10
9ed27f9c-bba4-11e8-b2b9-ac1f6b6435d0,7|8|10
9f93cc10-bba4-11e8-b2b9-ac1f6b6435d0,1
9e0ab886-bba4-11e8-b2b9-ac1f6b6435d0,7
9ea78788-bba4-11e8-b2b9-ac1f6b6435d0,16|0
9e0ca092-bba4-11e8-b2b9-ac1f6b6435d0,5|0
a2533ba2-bba4-11e8-b2ba-ac1f6b6435d0,13
a3d47fb8-bba4-11e8-b2ba-ac1f6b6435d0,0
a18468cc-bba4-11e8-b2ba-ac1f6b6435d0,16|0|13
a3abcc6c-bba4-11e8-b2ba-ac1f6b6435d0,12|0
a1363ad0-bba4-11e8-b2b9-ac1f6b6435d0,16
a05350e4-bba4-11e8-b2b9-ac1f6b6435d0,0|13
a2de3a4a-bba4-11e8-b2ba-ac1f6b6435d0,16|0
a2e2d230-bba4-11e8-b2ba-ac1f6b6435d0,14|2|13
a1846764-bba4-11e8-b2b9-ac1f6b6435d0,2
a48d9228-bba4-11e8-b2ba-ac1f6b6435d0,16|13
a2dfe228-bba4-11e8-b2ba-ac1f6b6435d0,16|9|2|0
a2ad3eea-bba4-11e8-b2ba-ac1f6b6435d0,1
a4cda214-bba4-11e8-b2ba-ac1f6b6435d0,0|13
a5763bae-bba4-11e8-b2ba-ac1f6b6435d0,12|16|0
a706470c-bba4-11e8-b2ba-ac1f6b6435d0,0
a77c9e48-bba4-11e8-b2ba-ac1f6b6435d0,16
a81fa7aa-bba4-11e8-b2ba-ac1f6b6435d0,13
a82836d6-bba4-11e8-b2ba-ac1f6b6435d0,7
ab0abaa4-bba4-11e8-b2ba-ac1f6b6435d0,14
a8cd46f8-bba4-11e8-b2ba-ac1f6b6435d0,16|0
abfa727e-bba4-11e8-b2ba-ac1f6b6435d0,16|2|0|13
a931388e-bba4-11e8-b2ba-ac1f6b6435d0,10|2|0
ac63136a-bba4-11e8-b2ba-ac1f6b6435d0,2
abb2b8c6-bba4-11e8-b2ba-ac1f6b6435d0,0
ac5f3060-bba4-11e8-b2ba-ac1f6b6435d0,16
ac94cf72-bba4-11e8-b2ba-ac1f6b6435d0,12
ad7329d4-bba4-11e8-b2ba-ac1f6b6435d0,7|0
ac41dbbe-bba4-11e8-b2ba-ac1f6b6435d0,12|14
ae2772a4-bba4-11e8-b2ba-ac1f6b6435d0,1|0
aea507f0-bba4-11e8-b2ba-ac1f6b6435d0,5
af46a966-bba4-11e8-b2ba-ac1f6b6435d0,16|3
afa0f196-bba4-11e8-b2ba-ac1f6b6435d0,10
adac37d8-bba4-11e8-b2ba-ac1f6b6435d0,16
ae0940e0-bba4-11e8-b2ba-ac1f6b6435d0,7|0
b0b9c62a-bba4-11e8-b2ba-ac1f6b6435d0,16|0
b1a19f72-bba4-11e8-b2ba-ac1f6b6435d0,4
b4a0e070-bba4-11e8-b2ba-ac1f6b6435d0,14|13
b47af8ba-bba4-11e8-b2ba-ac1f6b6435d0,4
b4da38b6-bba4-11e8-b2ba-ac1f6b6435d0,0
b595c766-bba4-11e8-b2ba-ac1f6b6435d0,10
b5765bec-bba4-11e8-b2ba-ac1f6b6435d0,8
b5e4d0c2-bba4-11e8-b2ba-ac1f6b6435d0,16|1|0
b5df1d58-bba4-11e8-b2ba-ac1f6b6435d0,9|13
b4f45822-bba4-11e8-b2ba-ac1f6b6435d0,14
b5f3ebfc-bba4-11e8-b2ba-ac1f6b6435d0,7|0
b65f1f26-bba4-11e8-b2ba-ac1f6b6435d0,16|14
b7afa328-bba4-11e8-b2ba-ac1f6b6435d0,14|0
b8b286fa-bba4-11e8-b2ba-ac1f6b6435d0,2|0
b978e96c-bba4-11e8-b2ba-ac1f6b6435d0,13
b7eea76c-bba4-11e8-b2ba-ac1f6b6435d0,2
b809f4b8-bba4-11e8-b2ba-ac1f6b6435d0,16|13
bb894198-bba4-11e8-b2ba-ac1f6b6435d0,9|0
baaacada-bba4-11e8-b2ba-ac1f6b6435d0,16|7|0
bb954894-bba4-11e8-b2ba-ac1f6b6435d0,2
bb189556-bba4-11e8-b2ba-ac1f6b6435d0,1|0
bbe3e012-bba4-11e8-b2ba-ac1f6b6435d0,16
bd1c3fa6-bba4-11e8-b2ba-ac1f6b6435d0,9
bf37952e-bba4-11e8-b2ba-ac1f6b6435d0,10|0
be091042-bba4-11e8-b2ba-ac1f6b6435d0,10|2|0
bef5e0ca-bba4-11e8-b2ba-ac1f6b6435d0,12|0
c10e610c-bba4-11e8-b2ba-ac1f6b6435d0,12|16|0
c32e0a1e-bba4-11e8-b2ba-ac1f6b6435d0,13
c08b1f4a-bba4-11e8-b2ba-ac1f6b6435d0,16
c2055e08-bba4-11e8-b2ba-ac1f6b6435d0,16|2
c27aa348-bba4-11e8-b2ba-ac1f6b6435d0,0
c323de4a-bba4-11e8-b2ba-ac1f6b6435d0,14
c2f78142-bba4-11e8-b2ba-ac1f6b6435d0,3
c32baca6-bba4-11e8-b2ba-ac1f6b6435d0,16|2|0
c21a8ddc-bba4-11e8-b2ba-ac1f6b6435d0,0
c4037974-bba4-11e8-b2ba-ac1f6b6435d0,9
c425b796-bba4-11e8-b2ba-ac1f6b6435d0,4
c4674aa8-bba4-11e8-b2ba-ac1f6b6435d0,2|0
c614bce6-bba4-11e8-b2ba-ac1f6b6435d0,1|0
c6fab7aa-bba4-11e8-b2ba-ac1f6b6435d0,16|14|13
c70c4254-bba4-11e8-b2ba-ac1f6b6435d0,0
cc6e0660-bba4-11e8-b2ba-ac1f6b6435d0,16|13
c8157544-bba4-11e8-b2ba-ac1f6b6435d0,4
c9bf21d8-bba4-11e8-b2ba-ac1f6b6435d0,16|5|0
cab05abc-bba4-11e8-b2ba-ac1f6b6435d0,16
cb92efd0-bba4-11e8-b2ba-ac1f6b6435d0,5
cc48b34c-bba4-11e8-b2ba-ac1f6b6435d0,13
cbf5ee14-bba4-11e8-b2ba-ac1f6b6435d0,6
cc291b90-bba4-11e8-b2ba-ac1f6b6435d0,2|0
ccc0f0a0-bba4-11e8-b2ba-ac1f6b6435d0,0|13
d053f6c2-bba4-11e8-b2ba-ac1f6b6435d0,7
ce769ae4-bba4-11e8-b2ba-ac1f6b6435d0,0|13
cdc28fcc-bba4-11e8-b2ba-ac1f6b6435d0,5|0
cdfd70d8-bba4-11e8-b2ba-ac1f6b6435d0,13
cd7e3412-bba4-11e8-b2ba-ac1f6b6435d0,18
cf6ffc4c-bba4-11e8-b2ba-ac1f6b6435d0,4
d0c7b8a0-bba4-11e8-b2ba-ac1f6b6435d0,16|8
d03f6068-bba4-11e8-b2ba-ac1f6b6435d0,8|1
d01751ae-bba4-11e8-b2ba-ac1f6b6435d0,9|0|13
d03a5a1e-bba4-11e8-b2ba-ac1f6b6435d0,4
d14efd56-bba4-11e8-b2ba-ac1f6b6435d0,16|4
d2d0fecc-bba4-11e8-b2ba-ac1f6b6435d0,12|0
d3fa6bbc-bba4-11e8-b2ba-ac1f6b6435d0,16
d36938b8-bba4-11e8-b2ba-ac1f6b6435d0,7|0
d50dc918-bba4-11e8-b2ba-ac1f6b6435d0,15|13
d4df0952-bba4-11e8-b2ba-ac1f6b6435d0,7|0
d84abd0c-bba4-11e8-b2ba-ac1f6b6435d0,13|13
d6fe9b76-bba4-11e8-b2ba-ac1f6b6435d0,16
d90c2a1e-bba4-11e8-b2ba-ac1f6b6435d0,16
d87d25bc-bba4-11e8-b2ba-ac1f6b6435d0,16|7|0|13
d91d7012-bba4-11e8-b2ba-ac1f6b6435d0,5
dbb24852-bba4-11e8-b2ba-ac1f6b6435d0,8
d966d34c-bba4-11e8-b2ba-ac1f6b6435d0,16|4
da18a3c4-bba4-11e8-b2ba-ac1f6b6435d0,13
da19b1e2-bba4-11e8-b2ba-ac1f6b6435d0,14
da23a274-bba4-11e8-b2ba-ac1f6b6435d0,16|0
da5d5f3c-bba4-11e8-b2ba-ac1f6b6435d0,7
deb7a006-bba4-11e8-b2ba-ac1f6b6435d0,13
dadc900e-bba4-11e8-b2ba-ac1f6b6435d0,0
db60158c-bba4-11e8-b2ba-ac1f6b6435d0,16|4|13
db4f685e-bba4-11e8-b2ba-ac1f6b6435d0,3
dc841efe-bba4-11e8-b2ba-ac1f6b6435d0,16
dd52054e-bba4-11e8-b2ba-ac1f6b6435d0,2|0
debe31b4-bba4-11e8-b2ba-ac1f6b6435d0,13
dd5488e6-bba4-11e8-b2ba-ac1f6b6435d0,9|0
de65b084-bba4-11e8-b2ba-ac1f6b6435d0,1|0
dfaff6f2-bba4-11e8-b2ba-ac1f6b6435d0,2
df66d648-bba4-11e8-b2ba-ac1f6b6435d0,14
e0cc486a-bba4-11e8-b2ba-ac1f6b6435d0,12
e25a7076-bba4-11e8-b2ba-ac1f6b6435d0,4
e1f85e54-bba4-11e8-b2ba-ac1f6b6435d0,5|0
e33a3be8-bba4-11e8-b2ba-ac1f6b6435d0,6
e28eb8a4-bba4-11e8-b2ba-ac1f6b6435d0,13
e693ce30-bba4-11e8-b2ba-ac1f6b6435d0,14
e37054f8-bba4-11e8-b2ba-ac1f6b6435d0,16
e7259f18-bba4-11e8-b2ba-ac1f6b6435d0,16|2
e4b54c60-bba4-11e8-b2ba-ac1f6b6435d0,0
e58b24a2-bba4-11e8-b2ba-ac1f6b6435d0,16
eb0143d0-bba4-11e8-b2ba-ac1f6b6435d0,16|14
e6d3a618-bba4-11e8-b2ba-ac1f6b6435d0,12
e72b5322-bba4-11e8-b2ba-ac1f6b6435d0,3
e8c2ef38-bba4-11e8-b2ba-ac1f6b6435d0,16|10
ea72a440-bba4-11e8-b2ba-ac1f6b6435d0,7|13
ea85246c-bba4-11e8-b2ba-ac1f6b6435d0,0
eb9559bc-bba4-11e8-b2ba-ac1f6b6435d0,13|0
ead42abc-bba4-11e8-b2ba-ac1f6b6435d0,5|0
ed11d932-bba4-11e8-b2ba-ac1f6b6435d0,14|2|13
eade8174-bba4-11e8-b2ba-ac1f6b6435d0,10
ebf960d8-bba4-11e8-b2ba-ac1f6b6435d0,17|0
ebcc26cc-bba4-11e8-b2ba-ac1f6b6435d0,0
f0c31b22-bba4-11e8-b2ba-ac1f6b6435d0,13
edb2c11c-bba4-11e8-b2ba-ac1f6b6435d0,16|3|0
eeb8a4be-bba4-11e8-b2ba-ac1f6b6435d0,2|0
f3d54dee-bba4-11e8-b2ba-ac1f6b6435d0,16|11|0
f02dbe42-bba4-11e8-b2ba-ac1f6b6435d0,2
f5383e30-bba4-11e8-b2ba-ac1f6b6435d0,7|0
f0e35860-bba4-11e8-b2ba-ac1f6b6435d0,12
f2866400-bba4-11e8-b2ba-ac1f6b6435d0,10
f2d1bbee-bba4-11e8-b2ba-ac1f6b6435d0,16|0
f3e7b1d2-bba4-11e8-b2ba-ac1f6b6435d0,0|13
f5ccb3b2-bba4-11e8-b2ba-ac1f6b6435d0,0
f838972e-bba4-11e8-b2ba-ac1f6b6435d0,12
f4f5d568-bba4-11e8-b2ba-ac1f6b6435d0,7
f56b7aac-bba4-11e8-b2ba-ac1f6b6435d0,12|0
f6d8fab8-bba4-11e8-b2ba-ac1f6b6435d0,12
f3cfa0c4-bba4-11e8-b2ba-ac1f6b6435d0,12
f5d5eb58-bba4-11e8-b2ba-ac1f6b6435d0,16|4
f74ac2b0-bba4-11e8-b2ba-ac1f6b6435d0,16|13
f689729a-bba4-11e8-b2ba-ac1f6b6435d0,12|0
fa41124e-bba4-11e8-b2ba-ac1f6b6435d0,9
f7a85ae2-bba4-11e8-b2ba-ac1f6b6435d0,0
f871cf4e-bba4-11e8-b2ba-ac1f6b6435d0,3|0
f89de854-bba4-11e8-b2ba-ac1f6b6435d0,16|2
f9da9a00-bba4-11e8-b2ba-ac1f6b6435d0,16|2|0
fa8be8c8-bba4-11e8-b2ba-ac1f6b6435d0,6
fd0e5658-bba4-11e8-b2ba-ac1f6b6435d0,9|0
fbd587ca-bba4-11e8-b2ba-ac1f6b6435d0,2|0
fd0e2c28-bba4-11e8-b2ba-ac1f6b6435d0,8
fc7a47ba-bba4-11e8-b2ba-ac1f6b6435d0,4|0
015f63c8-bba5-11e8-b2ba-ac1f6b6435d0,0
01c7157c-bba5-11e8-b2ba-ac1f6b6435d0,13
004efaa2-bba5-11e8-b2ba-ac1f6b6435d0,14
00b1b8b8-bba5-11e8-b2ba-ac1f6b6435d0,2
0092d59c-bba5-11e8-b2ba-ac1f6b6435d0,12
016b3df6-bba5-11e8-b2ba-ac1f6b6435d0,16|1|13
01043ee4-bba5-11e8-b2ba-ac1f6b6435d0,16|0
01eea150-bba5-11e8-b2ba-ac1f6b6435d0,3
068e6e7a-bba5-11e8-b2ba-ac1f6b6435d0,10|11|0
02056070-bba5-11e8-b2ba-ac1f6b6435d0,7|1|4
0436ccbc-bba5-11e8-b2ba-ac1f6b6435d0,16|0
040060d2-bba5-11e8-b2ba-ac1f6b6435d0,8
02f839b2-bba5-11e8-b2ba-ac1f6b6435d0,15|12
0625433c-bba5-11e8-b2ba-ac1f6b6435d0,16|0
060b5774-bba5-11e8-b2ba-ac1f6b6435d0,10
06ab60a2-bba5-11e8-b2ba-ac1f6b6435d0,16|1
0983f438-bba5-11e8-b2ba-ac1f6b6435d0,1|3|0|13
081215ee-bba5-11e8-b2ba-ac1f6b6435d0,2|0|13
0bad3030-bba5-11e8-b2ba-ac1f6b6435d0,13
0997bbd0-bba5-11e8-b2ba-ac1f6b6435d0,7
0a904bec-bba5-11e8-b2ba-ac1f6b6435d0,16|3
097034c0-bba5-11e8-b2ba-ac1f6b6435d0,14|2
0e6c61a6-bba5-11e8-b2ba-ac1f6b6435d0,0
0c55caf6-bba5-11e8-b2ba-ac1f6b6435d0,12|0
0ceb91f8-bba5-11e8-b2ba-ac1f6b6435d0,5
0cc74c8a-bba5-11e8-b2ba-ac1f6b6435d0,7
0e970f6e-bba5-11e8-b2ba-ac1f6b6435d0,15|16|0
0ede2ade-bba5-11e8-b2ba-ac1f6b6435d0,16|14|13
0e86f6ec-bba5-11e8-b2ba-ac1f6b6435d0,5
1039d086-bba5-11e8-b2ba-ac1f6b6435d0,16|8|0
10a0d844-bba5-11e8-b2ba-ac1f6b6435d0,12|4
14d4af62-bba5-11e8-b2ba-ac1f6b6435d0,0|13
115c7964-bba5-11e8-b2ba-ac1f6b6435d0,16
13d08690-bba5-11e8-b2ba-ac1f6b6435d0,16|6
13290a50-bba5-11e8-b2ba-ac1f6b6435d0,9|5|0
13f9639e-bba5-11e8-b2ba-ac1f6b6435d0,7|0
16c8f8b4-bba5-11e8-b2ba-ac1f6b6435d0,0
1794c926-bba5-11e8-b2ba-ac1f6b6435d0,9|13
17cb4352-bba5-11e8-b2ba-ac1f6b6435d0,9
1818d770-bba5-11e8-b2ba-ac1f6b6435d0,8|4|0
18e5b04c-bba5-11e8-b2ba-ac1f6b6435d0,16|0
188d483a-bba5-11e8-b2ba-ac1f6b6435d0,7
181443fe-bba5-11e8-b2ba-ac1f6b6435d0,16|13
18d7610e-bba5-11e8-b2ba-ac1f6b6435d0,8
19da7c76-bba5-11e8-b2ba-ac1f6b6435d0,7|0
1968ae20-bba5-11e8-b2ba-ac1f6b6435d0,1|0
1a5d87b0-bba5-11e8-b2ba-ac1f6b6435d0,16|6|2
1ad13188-bba5-11e8-b2ba-ac1f6b6435d0,2|13
197ae5cc-bba5-11e8-b2ba-ac1f6b6435d0,16
1ac68314-bba5-11e8-b2ba-ac1f6b6435d0,2|0
1c529376-bba5-11e8-b2ba-ac1f6b6435d0,7
1cb6bd56-bba5-11e8-b2ba-ac1f6b6435d0,16|1
1ed291d2-bba5-11e8-b2ba-ac1f6b6435d0,16
1edf0d4a-bba5-11e8-b2ba-ac1f6b6435d0,14
1de37f16-bba5-11e8-b2ba-ac1f6b6435d0,0
1f347262-bba5-11e8-b2ba-ac1f6b6435d0,8
20b2fd98-bba5-11e8-b2ba-ac1f6b6435d0,16
21b1551e-bba5-11e8-b2ba-ac1f6b6435d0,10|4
2270a5b8-bba5-11e8-b2ba-ac1f6b6435d0,5|0
22e3455a-bba5-11e8-b2ba-ac1f6b6435d0,12|0
22807c72-bba5-11e8-b2ba-ac1f6b6435d0,10
220c9564-bba5-11e8-b2ba-ac1f6b6435d0,7|0
238fe72e-bba5-11e8-b2ba-ac1f6b6435d0,13
22d551fc-bba5-11e8-b2ba-ac1f6b6435d0,16|13
232f21a0-bba5-11e8-b2ba-ac1f6b6435d0,1|2|0
24a9b5f4-bba5-11e8-b2ba-ac1f6b6435d0,16|10
2480d9ae-bba5-11e8-b2ba-ac1f6b6435d0,7
23cd2210-bba5-11e8-b2ba-ac1f6b6435d0,17|0
2535dd72-bba5-11e8-b2ba-ac1f6b6435d0,12
246c4c46-bba5-11e8-b2ba-ac1f6b6435d0,4
2533bcc2-bba5-11e8-b2ba-ac1f6b6435d0,0
25af585a-bba5-11e8-b2ba-ac1f6b6435d0,3|0
277e992a-bba5-11e8-b2ba-ac1f6b6435d0,14
28194236-bba5-11e8-b2ba-ac1f6b6435d0,9|8
280f88c2-bba5-11e8-b2ba-ac1f6b6435d0,0
2b45df00-bba5-11e8-b2ba-ac1f6b6435d0,16|0
28e45854-bba5-11e8-b2ba-ac1f6b6435d0,10|5
299d5660-bba5-11e8-b2ba-ac1f6b6435d0,5
2aa98592-bba5-11e8-b2ba-ac1f6b6435d0,14
2c496dcc-bba5-11e8-b2ba-ac1f6b6435d0,16|0
2d14918c-bba5-11e8-b2ba-ac1f6b6435d0,4
2c4bc7c0-bba5-11e8-b2ba-ac1f6b6435d0,14
2b923b52-bba5-11e8-b2ba-ac1f6b6435d0,16|0
30ef4cc0-bba5-11e8-b2ba-ac1f6b6435d0,0
2dac2632-bba5-11e8-b2ba-ac1f6b6435d0,16|0
2e6d82be-bba5-11e8-b2ba-ac1f6b6435d0,9
2db9e20e-bba5-11e8-b2ba-ac1f6b6435d0,7
