database,name,organism,cell_type,cell_component,phenotype,channels,microscopy,dir_name,path,filename
Kaggle,Bacteria detection with darkfield microscopy,human|bacteria,red blood cell,,,darkfield,darkfield,kag_bacteria,/ferrero/stan_data/kag_bacteria,177.png
Kaggle,Bacteria detection with darkfield microscopy,human|bacteria,red blood cell,,,darkfield,darkfield,kag_bacteria,/ferrero/stan_data/kag_bacteria,178.png
Kaggle,Bacteria detection with darkfield microscopy,human|bacteria,red blood cell,,,darkfield,darkfield,kag_bacteria,/ferrero/stan_data/kag_bacteria,179.png
Kaggle,Bacteria detection with darkfield microscopy,human|bacteria,red blood cell,,,darkfield,darkfield,kag_bacteria,/ferrero/stan_data/kag_bacteria,180.png
Kaggle,Bacteria detection with darkfield microscopy,human|bacteria,red blood cell,,,darkfield,darkfield,kag_bacteria,/ferrero/stan_data/kag_bacteria,181.png
Kaggle,Bacteria detection with darkfield microscopy,human|bacteria,red blood cell,,,darkfield,darkfield,kag_bacteria,/ferrero/stan_data/kag_bacteria,182.png
Kaggle,Bacteria detection with darkfield microscopy,human|bacteria,red blood cell,,,darkfield,darkfield,kag_bacteria,/ferrero/stan_data/kag_bacteria,183.png
Kaggle,Bacteria detection with darkfield microscopy,human|bacteria,red blood cell,,,darkfield,darkfield,kag_bacteria,/ferrero/stan_data/kag_bacteria,184.png
Kaggle,Bacteria detection with darkfield microscopy,human|bacteria,red blood cell,,,darkfield,darkfield,kag_bacteria,/ferrero/stan_data/kag_bacteria,185.png
Kaggle,Bacteria detection with darkfield microscopy,human|bacteria,red blood cell,,,darkfield,darkfield,kag_bacteria,/ferrero/stan_data/kag_bacteria,186.png
Kaggle,Bacteria detection with darkfield microscopy,human|bacteria,red blood cell,,,darkfield,darkfield,kag_bacteria,/ferrero/stan_data/kag_bacteria,187.png
Kaggle,Bacteria detection with darkfield microscopy,human|bacteria,red blood cell,,,darkfield,darkfield,kag_bacteria,/ferrero/stan_data/kag_bacteria,188.png
Kaggle,Bacteria detection with darkfield microscopy,human|bacteria,red blood cell,,,darkfield,darkfield,kag_bacteria,/ferrero/stan_data/kag_bacteria,189.png
Kaggle,Bacteria detection with darkfield microscopy,human|bacteria,red blood cell,,,darkfield,darkfield,kag_bacteria,/ferrero/stan_data/kag_bacteria,190.png
Kaggle,Bacteria detection with darkfield microscopy,human|bacteria,red blood cell,,,darkfield,darkfield,kag_bacteria,/ferrero/stan_data/kag_bacteria,191.png
Kaggle,Bacteria detection with darkfield microscopy,human|bacteria,red blood cell,,,darkfield,darkfield,kag_bacteria,/ferrero/stan_data/kag_bacteria,192.png
Kaggle,Bacteria detection with darkfield microscopy,human|bacteria,red blood cell,,,darkfield,darkfield,kag_bacteria,/ferrero/stan_data/kag_bacteria,193.png
Kaggle,Bacteria detection with darkfield microscopy,human|bacteria,red blood cell,,,darkfield,darkfield,kag_bacteria,/ferrero/stan_data/kag_bacteria,194.png
Kaggle,Bacteria detection with darkfield microscopy,human|bacteria,red blood cell,,,darkfield,darkfield,kag_bacteria,/ferrero/stan_data/kag_bacteria,195.png
Kaggle,Bacteria detection with darkfield microscopy,human|bacteria,red blood cell,,,darkfield,darkfield,kag_bacteria,/ferrero/stan_data/kag_bacteria,196.png
Kaggle,Bacteria detection with darkfield microscopy,human|bacteria,red blood cell,,,darkfield,darkfield,kag_bacteria,/ferrero/stan_data/kag_bacteria,197.png
Kaggle,Bacteria detection with darkfield microscopy,human|bacteria,red blood cell,,,darkfield,darkfield,kag_bacteria,/ferrero/stan_data/kag_bacteria,198.png
Kaggle,Bacteria detection with darkfield microscopy,human|bacteria,red blood cell,,,darkfield,darkfield,kag_bacteria,/ferrero/stan_data/kag_bacteria,199.png
Kaggle,Bacteria detection with darkfield microscopy,human|bacteria,red blood cell,,,darkfield,darkfield,kag_bacteria,/ferrero/stan_data/kag_bacteria,200.png
Kaggle,Bacteria detection with darkfield microscopy,human|bacteria,red blood cell,,,darkfield,darkfield,kag_bacteria,/ferrero/stan_data/kag_bacteria,201.png
Kaggle,Bacteria detection with darkfield microscopy,human|bacteria,red blood cell,,,darkfield,darkfield,kag_bacteria,/ferrero/stan_data/kag_bacteria,202.png
Kaggle,Bacteria detection with darkfield microscopy,human|bacteria,red blood cell,,,darkfield,darkfield,kag_bacteria,/ferrero/stan_data/kag_bacteria,203.png
Kaggle,Bacteria detection with darkfield microscopy,human|bacteria,red blood cell,,,darkfield,darkfield,kag_bacteria,/ferrero/stan_data/kag_bacteria,204.png
Kaggle,Bacteria detection with darkfield microscopy,human|bacteria,red blood cell,,,darkfield,darkfield,kag_bacteria,/ferrero/stan_data/kag_bacteria,205.png
Kaggle,Bacteria detection with darkfield microscopy,human|bacteria,red blood cell,,,darkfield,darkfield,kag_bacteria,/ferrero/stan_data/kag_bacteria,206.png
Kaggle,Bacteria detection with darkfield microscopy,human|bacteria,red blood cell,,,darkfield,darkfield,kag_bacteria,/ferrero/stan_data/kag_bacteria,207.png
Kaggle,Bacteria detection with darkfield microscopy,human|bacteria,red blood cell,,,darkfield,darkfield,kag_bacteria,/ferrero/stan_data/kag_bacteria,208.png
Kaggle,Bacteria detection with darkfield microscopy,human|bacteria,red blood cell,,,darkfield,darkfield,kag_bacteria,/ferrero/stan_data/kag_bacteria,209.png
Kaggle,Bacteria detection with darkfield microscopy,human|bacteria,red blood cell,,,darkfield,darkfield,kag_bacteria,/ferrero/stan_data/kag_bacteria,210.png
Kaggle,Bacteria detection with darkfield microscopy,human|bacteria,red blood cell,,,darkfield,darkfield,kag_bacteria,/ferrero/stan_data/kag_bacteria,211.png
Kaggle,Bacteria detection with darkfield microscopy,human|bacteria,red blood cell,,,darkfield,darkfield,kag_bacteria,/ferrero/stan_data/kag_bacteria,212.png
Kaggle,Bacteria detection with darkfield microscopy,human|bacteria,red blood cell,,,darkfield,darkfield,kag_bacteria,/ferrero/stan_data/kag_bacteria,213.png
Kaggle,Bacteria detection with darkfield microscopy,human|bacteria,red blood cell,,,darkfield,darkfield,kag_bacteria,/ferrero/stan_data/kag_bacteria,214.png
Kaggle,Bacteria detection with darkfield microscopy,human|bacteria,red blood cell,,,darkfield,darkfield,kag_bacteria,/ferrero/stan_data/kag_bacteria,215.png
Kaggle,Bacteria detection with darkfield microscopy,human|bacteria,red blood cell,,,darkfield,darkfield,kag_bacteria,/ferrero/stan_data/kag_bacteria,216.png
Kaggle,Bacteria detection with darkfield microscopy,human|bacteria,red blood cell,,,darkfield,darkfield,kag_bacteria,/ferrero/stan_data/kag_bacteria,217.png
Kaggle,Bacteria detection with darkfield microscopy,human|bacteria,red blood cell,,,darkfield,darkfield,kag_bacteria,/ferrero/stan_data/kag_bacteria,218.png
Kaggle,Bacteria detection with darkfield microscopy,human|bacteria,red blood cell,,,darkfield,darkfield,kag_bacteria,/ferrero/stan_data/kag_bacteria,219.png
Kaggle,Bacteria detection with darkfield microscopy,human|bacteria,red blood cell,,,darkfield,darkfield,kag_bacteria,/ferrero/stan_data/kag_bacteria,220.png
Kaggle,Bacteria detection with darkfield microscopy,human|bacteria,red blood cell,,,darkfield,darkfield,kag_bacteria,/ferrero/stan_data/kag_bacteria,221.png
Kaggle,Bacteria detection with darkfield microscopy,human|bacteria,red blood cell,,,darkfield,darkfield,kag_bacteria,/ferrero/stan_data/kag_bacteria,222.png
Kaggle,Bacteria detection with darkfield microscopy,human|bacteria,red blood cell,,,darkfield,darkfield,kag_bacteria,/ferrero/stan_data/kag_bacteria,223.png
Kaggle,Bacteria detection with darkfield microscopy,human|bacteria,red blood cell,,,darkfield,darkfield,kag_bacteria,/ferrero/stan_data/kag_bacteria,224.png
Kaggle,Bacteria detection with darkfield microscopy,human|bacteria,red blood cell,,,darkfield,darkfield,kag_bacteria,/ferrero/stan_data/kag_bacteria,225.png
Kaggle,Bacteria detection with darkfield microscopy,human|bacteria,red blood cell,,,darkfield,darkfield,kag_bacteria,/ferrero/stan_data/kag_bacteria,226.png
Kaggle,Bacteria detection with darkfield microscopy,human|bacteria,red blood cell,,,darkfield,darkfield,kag_bacteria,/ferrero/stan_data/kag_bacteria,227.png
Kaggle,Bacteria detection with darkfield microscopy,human|bacteria,red blood cell,,,darkfield,darkfield,kag_bacteria,/ferrero/stan_data/kag_bacteria,228.png
Kaggle,Bacteria detection with darkfield microscopy,human|bacteria,red blood cell,,,darkfield,darkfield,kag_bacteria,/ferrero/stan_data/kag_bacteria,229.png
Kaggle,Bacteria detection with darkfield microscopy,human|bacteria,red blood cell,,,darkfield,darkfield,kag_bacteria,/ferrero/stan_data/kag_bacteria,230.png
Kaggle,Bacteria detection with darkfield microscopy,human|bacteria,red blood cell,,,darkfield,darkfield,kag_bacteria,/ferrero/stan_data/kag_bacteria,231.png
Kaggle,Bacteria detection with darkfield microscopy,human|bacteria,red blood cell,,,darkfield,darkfield,kag_bacteria,/ferrero/stan_data/kag_bacteria,232.png
Kaggle,Bacteria detection with darkfield microscopy,human|bacteria,red blood cell,,,darkfield,darkfield,kag_bacteria,/ferrero/stan_data/kag_bacteria,233.png
Kaggle,Bacteria detection with darkfield microscopy,human|bacteria,red blood cell,,,darkfield,darkfield,kag_bacteria,/ferrero/stan_data/kag_bacteria,234.png
Kaggle,Bacteria detection with darkfield microscopy,human|bacteria,red blood cell,,,darkfield,darkfield,kag_bacteria,/ferrero/stan_data/kag_bacteria,235.png
Kaggle,Bacteria detection with darkfield microscopy,human|bacteria,red blood cell,,,darkfield,darkfield,kag_bacteria,/ferrero/stan_data/kag_bacteria,236.png
Kaggle,Bacteria detection with darkfield microscopy,human|bacteria,red blood cell,,,darkfield,darkfield,kag_bacteria,/ferrero/stan_data/kag_bacteria,237.png
Kaggle,Bacteria detection with darkfield microscopy,human|bacteria,red blood cell,,,darkfield,darkfield,kag_bacteria,/ferrero/stan_data/kag_bacteria,238.png
Kaggle,Bacteria detection with darkfield microscopy,human|bacteria,red blood cell,,,darkfield,darkfield,kag_bacteria,/ferrero/stan_data/kag_bacteria,239.png
Kaggle,Bacteria detection with darkfield microscopy,human|bacteria,red blood cell,,,darkfield,darkfield,kag_bacteria,/ferrero/stan_data/kag_bacteria,240.png
Kaggle,Bacteria detection with darkfield microscopy,human|bacteria,red blood cell,,,darkfield,darkfield,kag_bacteria,/ferrero/stan_data/kag_bacteria,241.png
Kaggle,Bacteria detection with darkfield microscopy,human|bacteria,red blood cell,,,darkfield,darkfield,kag_bacteria,/ferrero/stan_data/kag_bacteria,242.png
Kaggle,Bacteria detection with darkfield microscopy,human|bacteria,red blood cell,,,darkfield,darkfield,kag_bacteria,/ferrero/stan_data/kag_bacteria,243.png
Kaggle,Bacteria detection with darkfield microscopy,human|bacteria,red blood cell,,,darkfield,darkfield,kag_bacteria,/ferrero/stan_data/kag_bacteria,244.png
Kaggle,Bacteria detection with darkfield microscopy,human|bacteria,red blood cell,,,darkfield,darkfield,kag_bacteria,/ferrero/stan_data/kag_bacteria,245.png
Kaggle,Bacteria detection with darkfield microscopy,human|bacteria,red blood cell,,,darkfield,darkfield,kag_bacteria,/ferrero/stan_data/kag_bacteria,246.png
Kaggle,Bacteria detection with darkfield microscopy,human|bacteria,red blood cell,,,darkfield,darkfield,kag_bacteria,/ferrero/stan_data/kag_bacteria,247.png
Kaggle,Bacteria detection with darkfield microscopy,human|bacteria,red blood cell,,,darkfield,darkfield,kag_bacteria,/ferrero/stan_data/kag_bacteria,248.png
Kaggle,Bacteria detection with darkfield microscopy,human|bacteria,red blood cell,,,darkfield,darkfield,kag_bacteria,/ferrero/stan_data/kag_bacteria,249.png
Kaggle,Bacteria detection with darkfield microscopy,human|bacteria,red blood cell,,,darkfield,darkfield,kag_bacteria,/ferrero/stan_data/kag_bacteria,250.png
Kaggle,Bacteria detection with darkfield microscopy,human|bacteria,red blood cell,,,darkfield,darkfield,kag_bacteria,/ferrero/stan_data/kag_bacteria,251.png
Kaggle,Bacteria detection with darkfield microscopy,human|bacteria,red blood cell,,,darkfield,darkfield,kag_bacteria,/ferrero/stan_data/kag_bacteria,252.png
Kaggle,Bacteria detection with darkfield microscopy,human|bacteria,red blood cell,,,darkfield,darkfield,kag_bacteria,/ferrero/stan_data/kag_bacteria,253.png
Kaggle,Bacteria detection with darkfield microscopy,human|bacteria,red blood cell,,,darkfield,darkfield,kag_bacteria,/ferrero/stan_data/kag_bacteria,254.png
Kaggle,Bacteria detection with darkfield microscopy,human|bacteria,red blood cell,,,darkfield,darkfield,kag_bacteria,/ferrero/stan_data/kag_bacteria,255.png
Kaggle,Bacteria detection with darkfield microscopy,human|bacteria,red blood cell,,,darkfield,darkfield,kag_bacteria,/ferrero/stan_data/kag_bacteria,256.png
Kaggle,Bacteria detection with darkfield microscopy,human|bacteria,red blood cell,,,darkfield,darkfield,kag_bacteria,/ferrero/stan_data/kag_bacteria,257.png
Kaggle,Bacteria detection with darkfield microscopy,human|bacteria,red blood cell,,,darkfield,darkfield,kag_bacteria,/ferrero/stan_data/kag_bacteria,258.png
Kaggle,Bacteria detection with darkfield microscopy,human|bacteria,red blood cell,,,darkfield,darkfield,kag_bacteria,/ferrero/stan_data/kag_bacteria,259.png
Kaggle,Bacteria detection with darkfield microscopy,human|bacteria,red blood cell,,,darkfield,darkfield,kag_bacteria,/ferrero/stan_data/kag_bacteria,260.png
Kaggle,Bacteria detection with darkfield microscopy,human|bacteria,red blood cell,,,darkfield,darkfield,kag_bacteria,/ferrero/stan_data/kag_bacteria,261.png
Kaggle,Bacteria detection with darkfield microscopy,human|bacteria,red blood cell,,,darkfield,darkfield,kag_bacteria,/ferrero/stan_data/kag_bacteria,262.png
Kaggle,Bacteria detection with darkfield microscopy,human|bacteria,red blood cell,,,darkfield,darkfield,kag_bacteria,/ferrero/stan_data/kag_bacteria,263.png
Kaggle,Bacteria detection with darkfield microscopy,human|bacteria,red blood cell,,,darkfield,darkfield,kag_bacteria,/ferrero/stan_data/kag_bacteria,264.png
Kaggle,Bacteria detection with darkfield microscopy,human|bacteria,red blood cell,,,darkfield,darkfield,kag_bacteria,/ferrero/stan_data/kag_bacteria,265.png
Kaggle,Bacteria detection with darkfield microscopy,human|bacteria,red blood cell,,,darkfield,darkfield,kag_bacteria,/ferrero/stan_data/kag_bacteria,266.png
Kaggle,Bacteria detection with darkfield microscopy,human|bacteria,red blood cell,,,darkfield,darkfield,kag_bacteria,/ferrero/stan_data/kag_bacteria,267.png
Kaggle,Bacteria detection with darkfield microscopy,human|bacteria,red blood cell,,,darkfield,darkfield,kag_bacteria,/ferrero/stan_data/kag_bacteria,268.png
Kaggle,Bacteria detection with darkfield microscopy,human|bacteria,red blood cell,,,darkfield,darkfield,kag_bacteria,/ferrero/stan_data/kag_bacteria,269.png
Kaggle,Bacteria detection with darkfield microscopy,human|bacteria,red blood cell,,,darkfield,darkfield,kag_bacteria,/ferrero/stan_data/kag_bacteria,270.png
Kaggle,Bacteria detection with darkfield microscopy,human|bacteria,red blood cell,,,darkfield,darkfield,kag_bacteria,/ferrero/stan_data/kag_bacteria,271.png
Kaggle,Bacteria detection with darkfield microscopy,human|bacteria,red blood cell,,,darkfield,darkfield,kag_bacteria,/ferrero/stan_data/kag_bacteria,272.png
Kaggle,Bacteria detection with darkfield microscopy,human|bacteria,red blood cell,,,darkfield,darkfield,kag_bacteria,/ferrero/stan_data/kag_bacteria,273.png
Kaggle,Bacteria detection with darkfield microscopy,human|bacteria,red blood cell,,,darkfield,darkfield,kag_bacteria,/ferrero/stan_data/kag_bacteria,274.png
Kaggle,Bacteria detection with darkfield microscopy,human|bacteria,red blood cell,,,darkfield,darkfield,kag_bacteria,/ferrero/stan_data/kag_bacteria,275.png
Kaggle,Bacteria detection with darkfield microscopy,human|bacteria,red blood cell,,,darkfield,darkfield,kag_bacteria,/ferrero/stan_data/kag_bacteria,276.png
Kaggle,Bacteria detection with darkfield microscopy,human|bacteria,red blood cell,,,darkfield,darkfield,kag_bacteria,/ferrero/stan_data/kag_bacteria,277.png
Kaggle,Bacteria detection with darkfield microscopy,human|bacteria,red blood cell,,,darkfield,darkfield,kag_bacteria,/ferrero/stan_data/kag_bacteria,278.png
Kaggle,Bacteria detection with darkfield microscopy,human|bacteria,red blood cell,,,darkfield,darkfield,kag_bacteria,/ferrero/stan_data/kag_bacteria,279.png
Kaggle,Bacteria detection with darkfield microscopy,human|bacteria,red blood cell,,,darkfield,darkfield,kag_bacteria,/ferrero/stan_data/kag_bacteria,280.png
Kaggle,Bacteria detection with darkfield microscopy,human|bacteria,red blood cell,,,darkfield,darkfield,kag_bacteria,/ferrero/stan_data/kag_bacteria,281.png
Kaggle,Bacteria detection with darkfield microscopy,human|bacteria,red blood cell,,,darkfield,darkfield,kag_bacteria,/ferrero/stan_data/kag_bacteria,282.png
Kaggle,Bacteria detection with darkfield microscopy,human|bacteria,red blood cell,,,darkfield,darkfield,kag_bacteria,/ferrero/stan_data/kag_bacteria,283.png
Kaggle,Bacteria detection with darkfield microscopy,human|bacteria,red blood cell,,,darkfield,darkfield,kag_bacteria,/ferrero/stan_data/kag_bacteria,284.png
Kaggle,Bacteria detection with darkfield microscopy,human|bacteria,red blood cell,,,darkfield,darkfield,kag_bacteria,/ferrero/stan_data/kag_bacteria,285.png
Kaggle,Bacteria detection with darkfield microscopy,human|bacteria,red blood cell,,,darkfield,darkfield,kag_bacteria,/ferrero/stan_data/kag_bacteria,286.png
Kaggle,Bacteria detection with darkfield microscopy,human|bacteria,red blood cell,,,darkfield,darkfield,kag_bacteria,/ferrero/stan_data/kag_bacteria,287.png
Kaggle,Bacteria detection with darkfield microscopy,human|bacteria,red blood cell,,,darkfield,darkfield,kag_bacteria,/ferrero/stan_data/kag_bacteria,288.png
Kaggle,Bacteria detection with darkfield microscopy,human|bacteria,red blood cell,,,darkfield,darkfield,kag_bacteria,/ferrero/stan_data/kag_bacteria,289.png
Kaggle,Bacteria detection with darkfield microscopy,human|bacteria,red blood cell,,,darkfield,darkfield,kag_bacteria,/ferrero/stan_data/kag_bacteria,290.png
Kaggle,Bacteria detection with darkfield microscopy,human|bacteria,red blood cell,,,darkfield,darkfield,kag_bacteria,/ferrero/stan_data/kag_bacteria,291.png
Kaggle,Bacteria detection with darkfield microscopy,human|bacteria,red blood cell,,,darkfield,darkfield,kag_bacteria,/ferrero/stan_data/kag_bacteria,292.png
Kaggle,Bacteria detection with darkfield microscopy,human|bacteria,red blood cell,,,darkfield,darkfield,kag_bacteria,/ferrero/stan_data/kag_bacteria,293.png
Kaggle,Bacteria detection with darkfield microscopy,human|bacteria,red blood cell,,,darkfield,darkfield,kag_bacteria,/ferrero/stan_data/kag_bacteria,294.png
Kaggle,Bacteria detection with darkfield microscopy,human|bacteria,red blood cell,,,darkfield,darkfield,kag_bacteria,/ferrero/stan_data/kag_bacteria,295.png
Kaggle,Bacteria detection with darkfield microscopy,human|bacteria,red blood cell,,,darkfield,darkfield,kag_bacteria,/ferrero/stan_data/kag_bacteria,296.png
Kaggle,Bacteria detection with darkfield microscopy,human|bacteria,red blood cell,,,darkfield,darkfield,kag_bacteria,/ferrero/stan_data/kag_bacteria,297.png
Kaggle,Bacteria detection with darkfield microscopy,human|bacteria,red blood cell,,,darkfield,darkfield,kag_bacteria,/ferrero/stan_data/kag_bacteria,298.png
Kaggle,Bacteria detection with darkfield microscopy,human|bacteria,red blood cell,,,darkfield,darkfield,kag_bacteria,/ferrero/stan_data/kag_bacteria,299.png
Kaggle,Bacteria detection with darkfield microscopy,human|bacteria,red blood cell,,,darkfield,darkfield,kag_bacteria,/ferrero/stan_data/kag_bacteria,300.png
Kaggle,Bacteria detection with darkfield microscopy,human|bacteria,red blood cell,,,darkfield,darkfield,kag_bacteria,/ferrero/stan_data/kag_bacteria,301.png
Kaggle,Bacteria detection with darkfield microscopy,human|bacteria,red blood cell,,,darkfield,darkfield,kag_bacteria,/ferrero/stan_data/kag_bacteria,302.png
Kaggle,Bacteria detection with darkfield microscopy,human|bacteria,red blood cell,,,darkfield,darkfield,kag_bacteria,/ferrero/stan_data/kag_bacteria,303.png
Kaggle,Bacteria detection with darkfield microscopy,human|bacteria,red blood cell,,,darkfield,darkfield,kag_bacteria,/ferrero/stan_data/kag_bacteria,304.png
Kaggle,Bacteria detection with darkfield microscopy,human|bacteria,red blood cell,,,darkfield,darkfield,kag_bacteria,/ferrero/stan_data/kag_bacteria,305.png
Kaggle,Bacteria detection with darkfield microscopy,human|bacteria,red blood cell,,,darkfield,darkfield,kag_bacteria,/ferrero/stan_data/kag_bacteria,306.png
Kaggle,Bacteria detection with darkfield microscopy,human|bacteria,red blood cell,,,darkfield,darkfield,kag_bacteria,/ferrero/stan_data/kag_bacteria,307.png
Kaggle,Bacteria detection with darkfield microscopy,human|bacteria,red blood cell,,,darkfield,darkfield,kag_bacteria,/ferrero/stan_data/kag_bacteria,308.png
Kaggle,Bacteria detection with darkfield microscopy,human|bacteria,red blood cell,,,darkfield,darkfield,kag_bacteria,/ferrero/stan_data/kag_bacteria,309.png
Kaggle,Bacteria detection with darkfield microscopy,human|bacteria,red blood cell,,,darkfield,darkfield,kag_bacteria,/ferrero/stan_data/kag_bacteria,310.png
Kaggle,Bacteria detection with darkfield microscopy,human|bacteria,red blood cell,,,darkfield,darkfield,kag_bacteria,/ferrero/stan_data/kag_bacteria,311.png
Kaggle,Bacteria detection with darkfield microscopy,human|bacteria,red blood cell,,,darkfield,darkfield,kag_bacteria,/ferrero/stan_data/kag_bacteria,312.png
Kaggle,Bacteria detection with darkfield microscopy,human|bacteria,red blood cell,,,darkfield,darkfield,kag_bacteria,/ferrero/stan_data/kag_bacteria,313.png
Kaggle,Bacteria detection with darkfield microscopy,human|bacteria,red blood cell,,,darkfield,darkfield,kag_bacteria,/ferrero/stan_data/kag_bacteria,314.png
Kaggle,Bacteria detection with darkfield microscopy,human|bacteria,red blood cell,,,darkfield,darkfield,kag_bacteria,/ferrero/stan_data/kag_bacteria,315.png
Kaggle,Bacteria detection with darkfield microscopy,human|bacteria,red blood cell,,,darkfield,darkfield,kag_bacteria,/ferrero/stan_data/kag_bacteria,316.png
Kaggle,Bacteria detection with darkfield microscopy,human|bacteria,red blood cell,,,darkfield,darkfield,kag_bacteria,/ferrero/stan_data/kag_bacteria,317.png
Kaggle,Bacteria detection with darkfield microscopy,human|bacteria,red blood cell,,,darkfield,darkfield,kag_bacteria,/ferrero/stan_data/kag_bacteria,318.png
Kaggle,Bacteria detection with darkfield microscopy,human|bacteria,red blood cell,,,darkfield,darkfield,kag_bacteria,/ferrero/stan_data/kag_bacteria,319.png
Kaggle,Bacteria detection with darkfield microscopy,human|bacteria,red blood cell,,,darkfield,darkfield,kag_bacteria,/ferrero/stan_data/kag_bacteria,320.png
Kaggle,Bacteria detection with darkfield microscopy,human|bacteria,red blood cell,,,darkfield,darkfield,kag_bacteria,/ferrero/stan_data/kag_bacteria,321.png
Kaggle,Bacteria detection with darkfield microscopy,human|bacteria,red blood cell,,,darkfield,darkfield,kag_bacteria,/ferrero/stan_data/kag_bacteria,322.png
Kaggle,Bacteria detection with darkfield microscopy,human|bacteria,red blood cell,,,darkfield,darkfield,kag_bacteria,/ferrero/stan_data/kag_bacteria,323.png
Kaggle,Bacteria detection with darkfield microscopy,human|bacteria,red blood cell,,,darkfield,darkfield,kag_bacteria,/ferrero/stan_data/kag_bacteria,324.png
Kaggle,Bacteria detection with darkfield microscopy,human|bacteria,red blood cell,,,darkfield,darkfield,kag_bacteria,/ferrero/stan_data/kag_bacteria,325.png
Kaggle,Bacteria detection with darkfield microscopy,human|bacteria,red blood cell,,,darkfield,darkfield,kag_bacteria,/ferrero/stan_data/kag_bacteria,326.png
Kaggle,Bacteria detection with darkfield microscopy,human|bacteria,red blood cell,,,darkfield,darkfield,kag_bacteria,/ferrero/stan_data/kag_bacteria,327.png
Kaggle,Bacteria detection with darkfield microscopy,human|bacteria,red blood cell,,,darkfield,darkfield,kag_bacteria,/ferrero/stan_data/kag_bacteria,328.png
Kaggle,Bacteria detection with darkfield microscopy,human|bacteria,red blood cell,,,darkfield,darkfield,kag_bacteria,/ferrero/stan_data/kag_bacteria,329.png
Kaggle,Bacteria detection with darkfield microscopy,human|bacteria,red blood cell,,,darkfield,darkfield,kag_bacteria,/ferrero/stan_data/kag_bacteria,330.png
Kaggle,Bacteria detection with darkfield microscopy,human|bacteria,red blood cell,,,darkfield,darkfield,kag_bacteria,/ferrero/stan_data/kag_bacteria,331.png
Kaggle,Bacteria detection with darkfield microscopy,human|bacteria,red blood cell,,,darkfield,darkfield,kag_bacteria,/ferrero/stan_data/kag_bacteria,332.png
Kaggle,Bacteria detection with darkfield microscopy,human|bacteria,red blood cell,,,darkfield,darkfield,kag_bacteria,/ferrero/stan_data/kag_bacteria,333.png
Kaggle,Bacteria detection with darkfield microscopy,human|bacteria,red blood cell,,,darkfield,darkfield,kag_bacteria,/ferrero/stan_data/kag_bacteria,334.png
Kaggle,Bacteria detection with darkfield microscopy,human|bacteria,red blood cell,,,darkfield,darkfield,kag_bacteria,/ferrero/stan_data/kag_bacteria,335.png
Kaggle,Bacteria detection with darkfield microscopy,human|bacteria,red blood cell,,,darkfield,darkfield,kag_bacteria,/ferrero/stan_data/kag_bacteria,336.png
Kaggle,Bacteria detection with darkfield microscopy,human|bacteria,red blood cell,,,darkfield,darkfield,kag_bacteria,/ferrero/stan_data/kag_bacteria,337.png
Kaggle,Bacteria detection with darkfield microscopy,human|bacteria,red blood cell,,,darkfield,darkfield,kag_bacteria,/ferrero/stan_data/kag_bacteria,338.png
Kaggle,Bacteria detection with darkfield microscopy,human|bacteria,red blood cell,,,darkfield,darkfield,kag_bacteria,/ferrero/stan_data/kag_bacteria,339.png
Kaggle,Bacteria detection with darkfield microscopy,human|bacteria,red blood cell,,,darkfield,darkfield,kag_bacteria,/ferrero/stan_data/kag_bacteria,340.png
Kaggle,Bacteria detection with darkfield microscopy,human|bacteria,red blood cell,,,darkfield,darkfield,kag_bacteria,/ferrero/stan_data/kag_bacteria,341.png
Kaggle,Bacteria detection with darkfield microscopy,human|bacteria,red blood cell,,,darkfield,darkfield,kag_bacteria,/ferrero/stan_data/kag_bacteria,342.png
Kaggle,Bacteria detection with darkfield microscopy,human|bacteria,red blood cell,,,darkfield,darkfield,kag_bacteria,/ferrero/stan_data/kag_bacteria,343.png
Kaggle,Bacteria detection with darkfield microscopy,human|bacteria,red blood cell,,,darkfield,darkfield,kag_bacteria,/ferrero/stan_data/kag_bacteria,344.png
Kaggle,Bacteria detection with darkfield microscopy,human|bacteria,red blood cell,,,darkfield,darkfield,kag_bacteria,/ferrero/stan_data/kag_bacteria,345.png
Kaggle,Bacteria detection with darkfield microscopy,human|bacteria,red blood cell,,,darkfield,darkfield,kag_bacteria,/ferrero/stan_data/kag_bacteria,346.png
Kaggle,Bacteria detection with darkfield microscopy,human|bacteria,red blood cell,,,darkfield,darkfield,kag_bacteria,/ferrero/stan_data/kag_bacteria,347.png
Kaggle,Bacteria detection with darkfield microscopy,human|bacteria,red blood cell,,,darkfield,darkfield,kag_bacteria,/ferrero/stan_data/kag_bacteria,348.png
Kaggle,Bacteria detection with darkfield microscopy,human|bacteria,red blood cell,,,darkfield,darkfield,kag_bacteria,/ferrero/stan_data/kag_bacteria,349.png
Kaggle,Bacteria detection with darkfield microscopy,human|bacteria,red blood cell,,,darkfield,darkfield,kag_bacteria,/ferrero/stan_data/kag_bacteria,350.png
Kaggle,Bacteria detection with darkfield microscopy,human|bacteria,red blood cell,,,darkfield,darkfield,kag_bacteria,/ferrero/stan_data/kag_bacteria,351.png
Kaggle,Bacteria detection with darkfield microscopy,human|bacteria,red blood cell,,,darkfield,darkfield,kag_bacteria,/ferrero/stan_data/kag_bacteria,352.png
