database,name,organism,cell_type,cell_component,phenotype,channels,microscopy,dir_name,path,filename
Broad Bioimage Benchmark Collection,Human U2OS cells transfluor,human,U-2 OS,nucleus|cell membrane,,f_nucleus|f_cell membrane,fluorescence,bbbc015,/ferrero/stan_data/bbbc015/BBBC015_v1_images,49_3_1.JPG
Broad Bioimage Benchmark Collection,Human U2OS cells transfluor,human,U-2 OS,nucleus|cell membrane,,f_nucleus|f_cell membrane,fluorescence,bbbc015,/ferrero/stan_data/bbbc015/BBBC015_v1_images,79_4_1.JPG
Broad Bioimage Benchmark Collection,Human U2OS cells transfluor,human,U-2 OS,nucleus|cell membrane,,f_nucleus|f_cell membrane,fluorescence,bbbc015,/ferrero/stan_data/bbbc015/BBBC015_v1_images,63_2_0.JPG
Broad Bioimage Benchmark Collection,Human U2OS cells transfluor,human,U-2 OS,nucleus|cell membrane,,f_nucleus|f_cell membrane,fluorescence,bbbc015,/ferrero/stan_data/bbbc015/BBBC015_v1_images,68_3_1.JPG
Broad Bioimage Benchmark Collection,Human U2OS cells transfluor,human,U-2 OS,nucleus|cell membrane,,f_nucleus|f_cell membrane,fluorescence,bbbc015,/ferrero/stan_data/bbbc015/BBBC015_v1_images,81_4_1.JPG
Broad Bioimage Benchmark Collection,Human U2OS cells transfluor,human,U-2 OS,nucleus|cell membrane,,f_nucleus|f_cell membrane,fluorescence,bbbc015,/ferrero/stan_data/bbbc015/BBBC015_v1_images,70_2_1.JPG
Broad Bioimage Benchmark Collection,Human U2OS cells transfluor,human,U-2 OS,nucleus|cell membrane,,f_nucleus|f_cell membrane,fluorescence,bbbc015,/ferrero/stan_data/bbbc015/BBBC015_v1_images,64_1_1.JPG
Broad Bioimage Benchmark Collection,Human U2OS cells transfluor,human,U-2 OS,nucleus|cell membrane,,f_nucleus|f_cell membrane,fluorescence,bbbc015,/ferrero/stan_data/bbbc015/BBBC015_v1_images,77_1_0.JPG
Broad Bioimage Benchmark Collection,Human U2OS cells transfluor,human,U-2 OS,nucleus|cell membrane,,f_nucleus|f_cell membrane,fluorescence,bbbc015,/ferrero/stan_data/bbbc015/BBBC015_v1_images,52_1_0.JPG
Broad Bioimage Benchmark Collection,Human U2OS cells transfluor,human,U-2 OS,nucleus|cell membrane,,f_nucleus|f_cell membrane,fluorescence,bbbc015,/ferrero/stan_data/bbbc015/BBBC015_v1_images,70_1_0.JPG
Broad Bioimage Benchmark Collection,Human U2OS cells transfluor,human,U-2 OS,nucleus|cell membrane,,f_nucleus|f_cell membrane,fluorescence,bbbc015,/ferrero/stan_data/bbbc015/BBBC015_v1_images,77_3_0.JPG
Broad Bioimage Benchmark Collection,Human U2OS cells transfluor,human,U-2 OS,nucleus|cell membrane,,f_nucleus|f_cell membrane,fluorescence,bbbc015,/ferrero/stan_data/bbbc015/BBBC015_v1_images,51_4_1.JPG
Broad Bioimage Benchmark Collection,Human U2OS cells transfluor,human,U-2 OS,nucleus|cell membrane,,f_nucleus|f_cell membrane,fluorescence,bbbc015,/ferrero/stan_data/bbbc015/BBBC015_v1_images,64_2_0.JPG
Broad Bioimage Benchmark Collection,Human U2OS cells transfluor,human,U-2 OS,nucleus|cell membrane,,f_nucleus|f_cell membrane,fluorescence,bbbc015,/ferrero/stan_data/bbbc015/BBBC015_v1_images,50_3_1.JPG
Broad Bioimage Benchmark Collection,Human U2OS cells transfluor,human,U-2 OS,nucleus|cell membrane,,f_nucleus|f_cell membrane,fluorescence,bbbc015,/ferrero/stan_data/bbbc015/BBBC015_v1_images,67_3_0.JPG
Broad Bioimage Benchmark Collection,Human U2OS cells transfluor,human,U-2 OS,nucleus|cell membrane,,f_nucleus|f_cell membrane,fluorescence,bbbc015,/ferrero/stan_data/bbbc015/BBBC015_v1_images,68_2_1.JPG
Broad Bioimage Benchmark Collection,Human U2OS cells transfluor,human,U-2 OS,nucleus|cell membrane,,f_nucleus|f_cell membrane,fluorescence,bbbc015,/ferrero/stan_data/bbbc015/BBBC015_v1_images,83_3_1.JPG
Broad Bioimage Benchmark Collection,Human U2OS cells transfluor,human,U-2 OS,nucleus|cell membrane,,f_nucleus|f_cell membrane,fluorescence,bbbc015,/ferrero/stan_data/bbbc015/BBBC015_v1_images,50_2_0.JPG
Broad Bioimage Benchmark Collection,Human U2OS cells transfluor,human,U-2 OS,nucleus|cell membrane,,f_nucleus|f_cell membrane,fluorescence,bbbc015,/ferrero/stan_data/bbbc015/BBBC015_v1_images,84_2_1.JPG
Broad Bioimage Benchmark Collection,Human U2OS cells transfluor,human,U-2 OS,nucleus|cell membrane,,f_nucleus|f_cell membrane,fluorescence,bbbc015,/ferrero/stan_data/bbbc015/BBBC015_v1_images,69_3_0.JPG
Broad Bioimage Benchmark Collection,Human U2OS cells transfluor,human,U-2 OS,nucleus|cell membrane,,f_nucleus|f_cell membrane,fluorescence,bbbc015,/ferrero/stan_data/bbbc015/BBBC015_v1_images,66_3_1.JPG
Broad Bioimage Benchmark Collection,Human U2OS cells transfluor,human,U-2 OS,nucleus|cell membrane,,f_nucleus|f_cell membrane,fluorescence,bbbc015,/ferrero/stan_data/bbbc015/BBBC015_v1_images,83_1_1.JPG
Broad Bioimage Benchmark Collection,Human U2OS cells transfluor,human,U-2 OS,nucleus|cell membrane,,f_nucleus|f_cell membrane,fluorescence,bbbc015,/ferrero/stan_data/bbbc015/BBBC015_v1_images,75_2_1.JPG
Broad Bioimage Benchmark Collection,Human U2OS cells transfluor,human,U-2 OS,nucleus|cell membrane,,f_nucleus|f_cell membrane,fluorescence,bbbc015,/ferrero/stan_data/bbbc015/BBBC015_v1_images,65_1_0.JPG
Broad Bioimage Benchmark Collection,Human U2OS cells transfluor,human,U-2 OS,nucleus|cell membrane,,f_nucleus|f_cell membrane,fluorescence,bbbc015,/ferrero/stan_data/bbbc015/BBBC015_v1_images,75_4_0.JPG
Broad Bioimage Benchmark Collection,Human U2OS cells transfluor,human,U-2 OS,nucleus|cell membrane,,f_nucleus|f_cell membrane,fluorescence,bbbc015,/ferrero/stan_data/bbbc015/BBBC015_v1_images,60_4_1.JPG
Broad Bioimage Benchmark Collection,Human U2OS cells transfluor,human,U-2 OS,nucleus|cell membrane,,f_nucleus|f_cell membrane,fluorescence,bbbc015,/ferrero/stan_data/bbbc015/BBBC015_v1_images,50_4_0.JPG
Broad Bioimage Benchmark Collection,Human U2OS cells transfluor,human,U-2 OS,nucleus|cell membrane,,f_nucleus|f_cell membrane,fluorescence,bbbc015,/ferrero/stan_data/bbbc015/BBBC015_v1_images,83_3_0.JPG
Broad Bioimage Benchmark Collection,Human U2OS cells transfluor,human,U-2 OS,nucleus|cell membrane,,f_nucleus|f_cell membrane,fluorescence,bbbc015,/ferrero/stan_data/bbbc015/BBBC015_v1_images,79_3_1.JPG
Broad Bioimage Benchmark Collection,Human U2OS cells transfluor,human,U-2 OS,nucleus|cell membrane,,f_nucleus|f_cell membrane,fluorescence,bbbc015,/ferrero/stan_data/bbbc015/BBBC015_v1_images,71_1_0.JPG
Broad Bioimage Benchmark Collection,Human U2OS cells transfluor,human,U-2 OS,nucleus|cell membrane,,f_nucleus|f_cell membrane,fluorescence,bbbc015,/ferrero/stan_data/bbbc015/BBBC015_v1_images,75_3_0.JPG
Broad Bioimage Benchmark Collection,Human U2OS cells transfluor,human,U-2 OS,nucleus|cell membrane,,f_nucleus|f_cell membrane,fluorescence,bbbc015,/ferrero/stan_data/bbbc015/BBBC015_v1_images,55_4_0.JPG
Broad Bioimage Benchmark Collection,Human U2OS cells transfluor,human,U-2 OS,nucleus|cell membrane,,f_nucleus|f_cell membrane,fluorescence,bbbc015,/ferrero/stan_data/bbbc015/BBBC015_v1_images,69_2_1.JPG
Broad Bioimage Benchmark Collection,Human U2OS cells transfluor,human,U-2 OS,nucleus|cell membrane,,f_nucleus|f_cell membrane,fluorescence,bbbc015,/ferrero/stan_data/bbbc015/BBBC015_v1_images,62_2_1.JPG
Broad Bioimage Benchmark Collection,Human U2OS cells transfluor,human,U-2 OS,nucleus|cell membrane,,f_nucleus|f_cell membrane,fluorescence,bbbc015,/ferrero/stan_data/bbbc015/BBBC015_v1_images,54_3_1.JPG
Broad Bioimage Benchmark Collection,Human U2OS cells transfluor,human,U-2 OS,nucleus|cell membrane,,f_nucleus|f_cell membrane,fluorescence,bbbc015,/ferrero/stan_data/bbbc015/BBBC015_v1_images,61_1_1.JPG
Broad Bioimage Benchmark Collection,Human U2OS cells transfluor,human,U-2 OS,nucleus|cell membrane,,f_nucleus|f_cell membrane,fluorescence,bbbc015,/ferrero/stan_data/bbbc015/BBBC015_v1_images,51_1_0.JPG
Broad Bioimage Benchmark Collection,Human U2OS cells transfluor,human,U-2 OS,nucleus|cell membrane,,f_nucleus|f_cell membrane,fluorescence,bbbc015,/ferrero/stan_data/bbbc015/BBBC015_v1_images,84_4_1.JPG
Broad Bioimage Benchmark Collection,Human U2OS cells transfluor,human,U-2 OS,nucleus|cell membrane,,f_nucleus|f_cell membrane,fluorescence,bbbc015,/ferrero/stan_data/bbbc015/BBBC015_v1_images,58_2_1.JPG
Broad Bioimage Benchmark Collection,Human U2OS cells transfluor,human,U-2 OS,nucleus|cell membrane,,f_nucleus|f_cell membrane,fluorescence,bbbc015,/ferrero/stan_data/bbbc015/BBBC015_v1_images,72_3_1.JPG
Broad Bioimage Benchmark Collection,Human U2OS cells transfluor,human,U-2 OS,nucleus|cell membrane,,f_nucleus|f_cell membrane,fluorescence,bbbc015,/ferrero/stan_data/bbbc015/BBBC015_v1_images,81_2_0.JPG
Broad Bioimage Benchmark Collection,Human U2OS cells transfluor,human,U-2 OS,nucleus|cell membrane,,f_nucleus|f_cell membrane,fluorescence,bbbc015,/ferrero/stan_data/bbbc015/BBBC015_v1_images,81_2_1.JPG
Broad Bioimage Benchmark Collection,Human U2OS cells transfluor,human,U-2 OS,nucleus|cell membrane,,f_nucleus|f_cell membrane,fluorescence,bbbc015,/ferrero/stan_data/bbbc015/BBBC015_v1_images,76_4_1.JPG
Broad Bioimage Benchmark Collection,Human U2OS cells transfluor,human,U-2 OS,nucleus|cell membrane,,f_nucleus|f_cell membrane,fluorescence,bbbc015,/ferrero/stan_data/bbbc015/BBBC015_v1_images,67_3_1.JPG
Broad Bioimage Benchmark Collection,Human U2OS cells transfluor,human,U-2 OS,nucleus|cell membrane,,f_nucleus|f_cell membrane,fluorescence,bbbc015,/ferrero/stan_data/bbbc015/BBBC015_v1_images,54_2_1.JPG
Broad Bioimage Benchmark Collection,Human U2OS cells transfluor,human,U-2 OS,nucleus|cell membrane,,f_nucleus|f_cell membrane,fluorescence,bbbc015,/ferrero/stan_data/bbbc015/BBBC015_v1_images,57_2_1.JPG
Broad Bioimage Benchmark Collection,Human U2OS cells transfluor,human,U-2 OS,nucleus|cell membrane,,f_nucleus|f_cell membrane,fluorescence,bbbc015,/ferrero/stan_data/bbbc015/BBBC015_v1_images,59_2_0.JPG
Broad Bioimage Benchmark Collection,Human U2OS cells transfluor,human,U-2 OS,nucleus|cell membrane,,f_nucleus|f_cell membrane,fluorescence,bbbc015,/ferrero/stan_data/bbbc015/BBBC015_v1_images,66_2_0.JPG
Broad Bioimage Benchmark Collection,Human U2OS cells transfluor,human,U-2 OS,nucleus|cell membrane,,f_nucleus|f_cell membrane,fluorescence,bbbc015,/ferrero/stan_data/bbbc015/BBBC015_v1_images,59_2_1.JPG
Broad Bioimage Benchmark Collection,Human U2OS cells transfluor,human,U-2 OS,nucleus|cell membrane,,f_nucleus|f_cell membrane,fluorescence,bbbc015,/ferrero/stan_data/bbbc015/BBBC015_v1_images,51_4_0.JPG
Broad Bioimage Benchmark Collection,Human U2OS cells transfluor,human,U-2 OS,nucleus|cell membrane,,f_nucleus|f_cell membrane,fluorescence,bbbc015,/ferrero/stan_data/bbbc015/BBBC015_v1_images,61_4_1.JPG
Broad Bioimage Benchmark Collection,Human U2OS cells transfluor,human,U-2 OS,nucleus|cell membrane,,f_nucleus|f_cell membrane,fluorescence,bbbc015,/ferrero/stan_data/bbbc015/BBBC015_v1_images,51_2_1.JPG
Broad Bioimage Benchmark Collection,Human U2OS cells transfluor,human,U-2 OS,nucleus|cell membrane,,f_nucleus|f_cell membrane,fluorescence,bbbc015,/ferrero/stan_data/bbbc015/BBBC015_v1_images,73_1_0.JPG
Broad Bioimage Benchmark Collection,Human U2OS cells transfluor,human,U-2 OS,nucleus|cell membrane,,f_nucleus|f_cell membrane,fluorescence,bbbc015,/ferrero/stan_data/bbbc015/BBBC015_v1_images,77_2_0.JPG
Broad Bioimage Benchmark Collection,Human U2OS cells transfluor,human,U-2 OS,nucleus|cell membrane,,f_nucleus|f_cell membrane,fluorescence,bbbc015,/ferrero/stan_data/bbbc015/BBBC015_v1_images,60_3_0.JPG
Broad Bioimage Benchmark Collection,Human U2OS cells transfluor,human,U-2 OS,nucleus|cell membrane,,f_nucleus|f_cell membrane,fluorescence,bbbc015,/ferrero/stan_data/bbbc015/BBBC015_v1_images,77_4_1.JPG
Broad Bioimage Benchmark Collection,Human U2OS cells transfluor,human,U-2 OS,nucleus|cell membrane,,f_nucleus|f_cell membrane,fluorescence,bbbc015,/ferrero/stan_data/bbbc015/BBBC015_v1_images,63_4_0.JPG
Broad Bioimage Benchmark Collection,Human U2OS cells transfluor,human,U-2 OS,nucleus|cell membrane,,f_nucleus|f_cell membrane,fluorescence,bbbc015,/ferrero/stan_data/bbbc015/BBBC015_v1_images,71_3_0.JPG
Broad Bioimage Benchmark Collection,Human U2OS cells transfluor,human,U-2 OS,nucleus|cell membrane,,f_nucleus|f_cell membrane,fluorescence,bbbc015,/ferrero/stan_data/bbbc015/BBBC015_v1_images,80_4_0.JPG
Broad Bioimage Benchmark Collection,Human U2OS cells transfluor,human,U-2 OS,nucleus|cell membrane,,f_nucleus|f_cell membrane,fluorescence,bbbc015,/ferrero/stan_data/bbbc015/BBBC015_v1_images,73_2_1.JPG
Broad Bioimage Benchmark Collection,Human U2OS cells transfluor,human,U-2 OS,nucleus|cell membrane,,f_nucleus|f_cell membrane,fluorescence,bbbc015,/ferrero/stan_data/bbbc015/BBBC015_v1_images,78_2_1.JPG
Broad Bioimage Benchmark Collection,Human U2OS cells transfluor,human,U-2 OS,nucleus|cell membrane,,f_nucleus|f_cell membrane,fluorescence,bbbc015,/ferrero/stan_data/bbbc015/BBBC015_v1_images,72_2_1.JPG
Broad Bioimage Benchmark Collection,Human U2OS cells transfluor,human,U-2 OS,nucleus|cell membrane,,f_nucleus|f_cell membrane,fluorescence,bbbc015,/ferrero/stan_data/bbbc015/BBBC015_v1_images,50_2_1.JPG
Broad Bioimage Benchmark Collection,Human U2OS cells transfluor,human,U-2 OS,nucleus|cell membrane,,f_nucleus|f_cell membrane,fluorescence,bbbc015,/ferrero/stan_data/bbbc015/BBBC015_v1_images,53_3_1.JPG
Broad Bioimage Benchmark Collection,Human U2OS cells transfluor,human,U-2 OS,nucleus|cell membrane,,f_nucleus|f_cell membrane,fluorescence,bbbc015,/ferrero/stan_data/bbbc015/BBBC015_v1_images,60_4_0.JPG
Broad Bioimage Benchmark Collection,Human U2OS cells transfluor,human,U-2 OS,nucleus|cell membrane,,f_nucleus|f_cell membrane,fluorescence,bbbc015,/ferrero/stan_data/bbbc015/BBBC015_v1_images,76_2_0.JPG
Broad Bioimage Benchmark Collection,Human U2OS cells transfluor,human,U-2 OS,nucleus|cell membrane,,f_nucleus|f_cell membrane,fluorescence,bbbc015,/ferrero/stan_data/bbbc015/BBBC015_v1_images,63_4_1.JPG
Broad Bioimage Benchmark Collection,Human U2OS cells transfluor,human,U-2 OS,nucleus|cell membrane,,f_nucleus|f_cell membrane,fluorescence,bbbc015,/ferrero/stan_data/bbbc015/BBBC015_v1_images,53_2_0.JPG
Broad Bioimage Benchmark Collection,Human U2OS cells transfluor,human,U-2 OS,nucleus|cell membrane,,f_nucleus|f_cell membrane,fluorescence,bbbc015,/ferrero/stan_data/bbbc015/BBBC015_v1_images,54_1_1.JPG
Broad Bioimage Benchmark Collection,Human U2OS cells transfluor,human,U-2 OS,nucleus|cell membrane,,f_nucleus|f_cell membrane,fluorescence,bbbc015,/ferrero/stan_data/bbbc015/BBBC015_v1_images,51_2_0.JPG
Broad Bioimage Benchmark Collection,Human U2OS cells transfluor,human,U-2 OS,nucleus|cell membrane,,f_nucleus|f_cell membrane,fluorescence,bbbc015,/ferrero/stan_data/bbbc015/BBBC015_v1_images,67_2_0.JPG
Broad Bioimage Benchmark Collection,Human U2OS cells transfluor,human,U-2 OS,nucleus|cell membrane,,f_nucleus|f_cell membrane,fluorescence,bbbc015,/ferrero/stan_data/bbbc015/BBBC015_v1_images,55_2_0.JPG
Broad Bioimage Benchmark Collection,Human U2OS cells transfluor,human,U-2 OS,nucleus|cell membrane,,f_nucleus|f_cell membrane,fluorescence,bbbc015,/ferrero/stan_data/bbbc015/BBBC015_v1_images,84_1_0.JPG
Broad Bioimage Benchmark Collection,Human U2OS cells transfluor,human,U-2 OS,nucleus|cell membrane,,f_nucleus|f_cell membrane,fluorescence,bbbc015,/ferrero/stan_data/bbbc015/BBBC015_v1_images,76_3_0.JPG
Broad Bioimage Benchmark Collection,Human U2OS cells transfluor,human,U-2 OS,nucleus|cell membrane,,f_nucleus|f_cell membrane,fluorescence,bbbc015,/ferrero/stan_data/bbbc015/BBBC015_v1_images,52_1_1.JPG
Broad Bioimage Benchmark Collection,Human U2OS cells transfluor,human,U-2 OS,nucleus|cell membrane,,f_nucleus|f_cell membrane,fluorescence,bbbc015,/ferrero/stan_data/bbbc015/BBBC015_v1_images,70_4_1.JPG
Broad Bioimage Benchmark Collection,Human U2OS cells transfluor,human,U-2 OS,nucleus|cell membrane,,f_nucleus|f_cell membrane,fluorescence,bbbc015,/ferrero/stan_data/bbbc015/BBBC015_v1_images,66_1_1.JPG
Broad Bioimage Benchmark Collection,Human U2OS cells transfluor,human,U-2 OS,nucleus|cell membrane,,f_nucleus|f_cell membrane,fluorescence,bbbc015,/ferrero/stan_data/bbbc015/BBBC015_v1_images,56_3_0.JPG
Broad Bioimage Benchmark Collection,Human U2OS cells transfluor,human,U-2 OS,nucleus|cell membrane,,f_nucleus|f_cell membrane,fluorescence,bbbc015,/ferrero/stan_data/bbbc015/BBBC015_v1_images,70_1_1.JPG
Broad Bioimage Benchmark Collection,Human U2OS cells transfluor,human,U-2 OS,nucleus|cell membrane,,f_nucleus|f_cell membrane,fluorescence,bbbc015,/ferrero/stan_data/bbbc015/BBBC015_v1_images,57_1_0.JPG
Broad Bioimage Benchmark Collection,Human U2OS cells transfluor,human,U-2 OS,nucleus|cell membrane,,f_nucleus|f_cell membrane,fluorescence,bbbc015,/ferrero/stan_data/bbbc015/BBBC015_v1_images,79_3_0.JPG
Broad Bioimage Benchmark Collection,Human U2OS cells transfluor,human,U-2 OS,nucleus|cell membrane,,f_nucleus|f_cell membrane,fluorescence,bbbc015,/ferrero/stan_data/bbbc015/BBBC015_v1_images,79_2_1.JPG
Broad Bioimage Benchmark Collection,Human U2OS cells transfluor,human,U-2 OS,nucleus|cell membrane,,f_nucleus|f_cell membrane,fluorescence,bbbc015,/ferrero/stan_data/bbbc015/BBBC015_v1_images,72_2_0.JPG
Broad Bioimage Benchmark Collection,Human U2OS cells transfluor,human,U-2 OS,nucleus|cell membrane,,f_nucleus|f_cell membrane,fluorescence,bbbc015,/ferrero/stan_data/bbbc015/BBBC015_v1_images,59_3_1.JPG
Broad Bioimage Benchmark Collection,Human U2OS cells transfluor,human,U-2 OS,nucleus|cell membrane,,f_nucleus|f_cell membrane,fluorescence,bbbc015,/ferrero/stan_data/bbbc015/BBBC015_v1_images,74_2_0.JPG
Broad Bioimage Benchmark Collection,Human U2OS cells transfluor,human,U-2 OS,nucleus|cell membrane,,f_nucleus|f_cell membrane,fluorescence,bbbc015,/ferrero/stan_data/bbbc015/BBBC015_v1_images,75_2_0.JPG
Broad Bioimage Benchmark Collection,Human U2OS cells transfluor,human,U-2 OS,nucleus|cell membrane,,f_nucleus|f_cell membrane,fluorescence,bbbc015,/ferrero/stan_data/bbbc015/BBBC015_v1_images,71_3_1.JPG
Broad Bioimage Benchmark Collection,Human U2OS cells transfluor,human,U-2 OS,nucleus|cell membrane,,f_nucleus|f_cell membrane,fluorescence,bbbc015,/ferrero/stan_data/bbbc015/BBBC015_v1_images,65_3_1.JPG
Broad Bioimage Benchmark Collection,Human U2OS cells transfluor,human,U-2 OS,nucleus|cell membrane,,f_nucleus|f_cell membrane,fluorescence,bbbc015,/ferrero/stan_data/bbbc015/BBBC015_v1_images,79_4_0.JPG
Broad Bioimage Benchmark Collection,Human U2OS cells transfluor,human,U-2 OS,nucleus|cell membrane,,f_nucleus|f_cell membrane,fluorescence,bbbc015,/ferrero/stan_data/bbbc015/BBBC015_v1_images,64_3_0.JPG
Broad Bioimage Benchmark Collection,Human U2OS cells transfluor,human,U-2 OS,nucleus|cell membrane,,f_nucleus|f_cell membrane,fluorescence,bbbc015,/ferrero/stan_data/bbbc015/BBBC015_v1_images,70_4_0.JPG
Broad Bioimage Benchmark Collection,Human U2OS cells transfluor,human,U-2 OS,nucleus|cell membrane,,f_nucleus|f_cell membrane,fluorescence,bbbc015,/ferrero/stan_data/bbbc015/BBBC015_v1_images,76_4_0.JPG
Broad Bioimage Benchmark Collection,Human U2OS cells transfluor,human,U-2 OS,nucleus|cell membrane,,f_nucleus|f_cell membrane,fluorescence,bbbc015,/ferrero/stan_data/bbbc015/BBBC015_v1_images,82_3_0.JPG
Broad Bioimage Benchmark Collection,Human U2OS cells transfluor,human,U-2 OS,nucleus|cell membrane,,f_nucleus|f_cell membrane,fluorescence,bbbc015,/ferrero/stan_data/bbbc015/BBBC015_v1_images,62_3_1.JPG
Broad Bioimage Benchmark Collection,Human U2OS cells transfluor,human,U-2 OS,nucleus|cell membrane,,f_nucleus|f_cell membrane,fluorescence,bbbc015,/ferrero/stan_data/bbbc015/BBBC015_v1_images,83_2_1.JPG
Broad Bioimage Benchmark Collection,Human U2OS cells transfluor,human,U-2 OS,nucleus|cell membrane,,f_nucleus|f_cell membrane,fluorescence,bbbc015,/ferrero/stan_data/bbbc015/BBBC015_v1_images,49_4_0.JPG
Broad Bioimage Benchmark Collection,Human U2OS cells transfluor,human,U-2 OS,nucleus|cell membrane,,f_nucleus|f_cell membrane,fluorescence,bbbc015,/ferrero/stan_data/bbbc015/BBBC015_v1_images,79_1_0.JPG
Broad Bioimage Benchmark Collection,Human U2OS cells transfluor,human,U-2 OS,nucleus|cell membrane,,f_nucleus|f_cell membrane,fluorescence,bbbc015,/ferrero/stan_data/bbbc015/BBBC015_v1_images,77_3_1.JPG
Broad Bioimage Benchmark Collection,Human U2OS cells transfluor,human,U-2 OS,nucleus|cell membrane,,f_nucleus|f_cell membrane,fluorescence,bbbc015,/ferrero/stan_data/bbbc015/BBBC015_v1_images,56_2_1.JPG
Broad Bioimage Benchmark Collection,Human U2OS cells transfluor,human,U-2 OS,nucleus|cell membrane,,f_nucleus|f_cell membrane,fluorescence,bbbc015,/ferrero/stan_data/bbbc015/BBBC015_v1_images,63_3_1.JPG
Broad Bioimage Benchmark Collection,Human U2OS cells transfluor,human,U-2 OS,nucleus|cell membrane,,f_nucleus|f_cell membrane,fluorescence,bbbc015,/ferrero/stan_data/bbbc015/BBBC015_v1_images,80_1_0.JPG
Broad Bioimage Benchmark Collection,Human U2OS cells transfluor,human,U-2 OS,nucleus|cell membrane,,f_nucleus|f_cell membrane,fluorescence,bbbc015,/ferrero/stan_data/bbbc015/BBBC015_v1_images,50_1_1.JPG
Broad Bioimage Benchmark Collection,Human U2OS cells transfluor,human,U-2 OS,nucleus|cell membrane,,f_nucleus|f_cell membrane,fluorescence,bbbc015,/ferrero/stan_data/bbbc015/BBBC015_v1_images,80_3_0.JPG
Broad Bioimage Benchmark Collection,Human U2OS cells transfluor,human,U-2 OS,nucleus|cell membrane,,f_nucleus|f_cell membrane,fluorescence,bbbc015,/ferrero/stan_data/bbbc015/BBBC015_v1_images,71_4_1.JPG
Broad Bioimage Benchmark Collection,Human U2OS cells transfluor,human,U-2 OS,nucleus|cell membrane,,f_nucleus|f_cell membrane,fluorescence,bbbc015,/ferrero/stan_data/bbbc015/BBBC015_v1_images,75_1_0.JPG
Broad Bioimage Benchmark Collection,Human U2OS cells transfluor,human,U-2 OS,nucleus|cell membrane,,f_nucleus|f_cell membrane,fluorescence,bbbc015,/ferrero/stan_data/bbbc015/BBBC015_v1_images,78_3_1.JPG
Broad Bioimage Benchmark Collection,Human U2OS cells transfluor,human,U-2 OS,nucleus|cell membrane,,f_nucleus|f_cell membrane,fluorescence,bbbc015,/ferrero/stan_data/bbbc015/BBBC015_v1_images,54_1_0.JPG
Broad Bioimage Benchmark Collection,Human U2OS cells transfluor,human,U-2 OS,nucleus|cell membrane,,f_nucleus|f_cell membrane,fluorescence,bbbc015,/ferrero/stan_data/bbbc015/BBBC015_v1_images,58_2_0.JPG
Broad Bioimage Benchmark Collection,Human U2OS cells transfluor,human,U-2 OS,nucleus|cell membrane,,f_nucleus|f_cell membrane,fluorescence,bbbc015,/ferrero/stan_data/bbbc015/BBBC015_v1_images,81_3_1.JPG
Broad Bioimage Benchmark Collection,Human U2OS cells transfluor,human,U-2 OS,nucleus|cell membrane,,f_nucleus|f_cell membrane,fluorescence,bbbc015,/ferrero/stan_data/bbbc015/BBBC015_v1_images,84_3_1.JPG
Broad Bioimage Benchmark Collection,Human U2OS cells transfluor,human,U-2 OS,nucleus|cell membrane,,f_nucleus|f_cell membrane,fluorescence,bbbc015,/ferrero/stan_data/bbbc015/BBBC015_v1_images,60_2_1.JPG
Broad Bioimage Benchmark Collection,Human U2OS cells transfluor,human,U-2 OS,nucleus|cell membrane,,f_nucleus|f_cell membrane,fluorescence,bbbc015,/ferrero/stan_data/bbbc015/BBBC015_v1_images,57_2_0.JPG
Broad Bioimage Benchmark Collection,Human U2OS cells transfluor,human,U-2 OS,nucleus|cell membrane,,f_nucleus|f_cell membrane,fluorescence,bbbc015,/ferrero/stan_data/bbbc015/BBBC015_v1_images,63_3_0.JPG
Broad Bioimage Benchmark Collection,Human U2OS cells transfluor,human,U-2 OS,nucleus|cell membrane,,f_nucleus|f_cell membrane,fluorescence,bbbc015,/ferrero/stan_data/bbbc015/BBBC015_v1_images,57_4_1.JPG
Broad Bioimage Benchmark Collection,Human U2OS cells transfluor,human,U-2 OS,nucleus|cell membrane,,f_nucleus|f_cell membrane,fluorescence,bbbc015,/ferrero/stan_data/bbbc015/BBBC015_v1_images,74_4_0.JPG
Broad Bioimage Benchmark Collection,Human U2OS cells transfluor,human,U-2 OS,nucleus|cell membrane,,f_nucleus|f_cell membrane,fluorescence,bbbc015,/ferrero/stan_data/bbbc015/BBBC015_v1_images,75_3_1.JPG
Broad Bioimage Benchmark Collection,Human U2OS cells transfluor,human,U-2 OS,nucleus|cell membrane,,f_nucleus|f_cell membrane,fluorescence,bbbc015,/ferrero/stan_data/bbbc015/BBBC015_v1_images,56_4_1.JPG
Broad Bioimage Benchmark Collection,Human U2OS cells transfluor,human,U-2 OS,nucleus|cell membrane,,f_nucleus|f_cell membrane,fluorescence,bbbc015,/ferrero/stan_data/bbbc015/BBBC015_v1_images,64_3_1.JPG
Broad Bioimage Benchmark Collection,Human U2OS cells transfluor,human,U-2 OS,nucleus|cell membrane,,f_nucleus|f_cell membrane,fluorescence,bbbc015,/ferrero/stan_data/bbbc015/BBBC015_v1_images,71_2_0.JPG
Broad Bioimage Benchmark Collection,Human U2OS cells transfluor,human,U-2 OS,nucleus|cell membrane,,f_nucleus|f_cell membrane,fluorescence,bbbc015,/ferrero/stan_data/bbbc015/BBBC015_v1_images,55_1_0.JPG
