database,name,organism,cell_type,cell_component,phenotype,channels,microscopy,dir_name,path,filename
Broad Bioimage Benchmark Collection,Human kidney cortex cells,human,collecting duct,nucleus,,f_nucleus,confocal,bbbc051,/ferrero/stan_data/bbbc051/CD_CNT/All_3D,object_105928_1761__7022__26_1.tif
Broad Bioimage Benchmark Collection,Human kidney cortex cells,human,collecting duct,nucleus,,f_nucleus,confocal,bbbc051,/ferrero/stan_data/bbbc051/CD_CNT/All_3D,object_68701_1965__407__14_1.tif
Broad Bioimage Benchmark Collection,Human kidney cortex cells,human,collecting duct,nucleus,,f_nucleus,confocal,bbbc051,/ferrero/stan_data/bbbc051/CD_CNT/All_3D,object_74789_2721__4547__39_1.tif
Broad Bioimage Benchmark Collection,Human kidney cortex cells,human,collecting duct,nucleus,,f_nucleus,confocal,bbbc051,/ferrero/stan_data/bbbc051/CD_CNT/All_3D,object_78169_1887__2566__16_1.tif
Broad Bioimage Benchmark Collection,Human kidney cortex cells,human,collecting duct,nucleus,,f_nucleus,confocal,bbbc051,/ferrero/stan_data/bbbc051/CD_CNT/All_3D,object_101965_503__5216__43_1.tif
Broad Bioimage Benchmark Collection,Human kidney cortex cells,human,collecting duct,nucleus,,f_nucleus,confocal,bbbc051,/ferrero/stan_data/bbbc051/CD_CNT/All_3D,object_44230_345__2087__43_1.tif
Broad Bioimage Benchmark Collection,Human kidney cortex cells,human,collecting duct,nucleus,,f_nucleus,confocal,bbbc051,/ferrero/stan_data/bbbc051/CD_CNT/All_3D,object_26273_1444__4099__47_1.tif
Broad Bioimage Benchmark Collection,Human kidney cortex cells,human,collecting duct,nucleus,,f_nucleus,confocal,bbbc051,/ferrero/stan_data/bbbc051/CD_CNT/All_3D,object_22856_1956__4329__17_1.tif
Broad Bioimage Benchmark Collection,Human kidney cortex cells,human,collecting duct,nucleus,,f_nucleus,confocal,bbbc051,/ferrero/stan_data/bbbc051/CD_CNT/All_3D,object_121237_1496__5816__32_1.tif
Broad Bioimage Benchmark Collection,Human kidney cortex cells,human,collecting duct,nucleus,,f_nucleus,confocal,bbbc051,/ferrero/stan_data/bbbc051/CD_CNT/All_3D,object_77793_1904__2844__12_1.tif
Broad Bioimage Benchmark Collection,Human kidney cortex cells,human,collecting duct,nucleus,,f_nucleus,confocal,bbbc051,/ferrero/stan_data/bbbc051/CD_CNT/All_3D,object_23731_1237__4718__28_1.tif
Broad Bioimage Benchmark Collection,Human kidney cortex cells,human,collecting duct,nucleus,,f_nucleus,confocal,bbbc051,/ferrero/stan_data/bbbc051/CD_CNT/All_3D,object_87600_714__6681__28_1.tif
Broad Bioimage Benchmark Collection,Human kidney cortex cells,human,collecting duct,nucleus,,f_nucleus,confocal,bbbc051,/ferrero/stan_data/bbbc051/CD_CNT/All_3D,object_19671_54__852__9_1.tif
Broad Bioimage Benchmark Collection,Human kidney cortex cells,human,collecting duct,nucleus,,f_nucleus,confocal,bbbc051,/ferrero/stan_data/bbbc051/CD_CNT/All_3D,object_106146_1815__6259__29_1.tif
Broad Bioimage Benchmark Collection,Human kidney cortex cells,human,collecting duct,nucleus,,f_nucleus,confocal,bbbc051,/ferrero/stan_data/bbbc051/CD_CNT/All_3D,object_81970_1627__2550__47_1.tif
Broad Bioimage Benchmark Collection,Human kidney cortex cells,human,collecting duct,nucleus,,f_nucleus,confocal,bbbc051,/ferrero/stan_data/bbbc051/CD_CNT/All_3D,object_79029_1636__2568__23_1.tif
Broad Bioimage Benchmark Collection,Human kidney cortex cells,human,collecting duct,nucleus,,f_nucleus,confocal,bbbc051,/ferrero/stan_data/bbbc051/CD_CNT/All_3D,object_46349_156__1635__17_1.tif
Broad Bioimage Benchmark Collection,Human kidney cortex cells,human,collecting duct,nucleus,,f_nucleus,confocal,bbbc051,/ferrero/stan_data/bbbc051/CD_CNT/All_3D,object_96638_2457__3342__44_1.tif
Broad Bioimage Benchmark Collection,Human kidney cortex cells,human,collecting duct,nucleus,,f_nucleus,confocal,bbbc051,/ferrero/stan_data/bbbc051/CD_CNT/All_3D,object_39447_928__4876__46_1.tif
Broad Bioimage Benchmark Collection,Human kidney cortex cells,human,collecting duct,nucleus,,f_nucleus,confocal,bbbc051,/ferrero/stan_data/bbbc051/CD_CNT/All_3D,object_113530_3013__6020__25_1.tif
Broad Bioimage Benchmark Collection,Human kidney cortex cells,human,collecting duct,nucleus,,f_nucleus,confocal,bbbc051,/ferrero/stan_data/bbbc051/CD_CNT/All_3D,object_91246_926__6568__49_1.tif
Broad Bioimage Benchmark Collection,Human kidney cortex cells,human,collecting duct,nucleus,,f_nucleus,confocal,bbbc051,/ferrero/stan_data/bbbc051/CD_CNT/All_3D,object_96983_2110__3174__44_1.tif
Broad Bioimage Benchmark Collection,Human kidney cortex cells,human,collecting duct,nucleus,,f_nucleus,confocal,bbbc051,/ferrero/stan_data/bbbc051/CD_CNT/All_3D,object_38403_572__4527__42_1.tif
Broad Bioimage Benchmark Collection,Human kidney cortex cells,human,collecting duct,nucleus,,f_nucleus,confocal,bbbc051,/ferrero/stan_data/bbbc051/CD_CNT/All_3D,object_12958_3382__5680__47_1.tif
Broad Bioimage Benchmark Collection,Human kidney cortex cells,human,collecting duct,nucleus,,f_nucleus,confocal,bbbc051,/ferrero/stan_data/bbbc051/CD_CNT/All_3D,object_26411_1782__4184__48_1.tif
Broad Bioimage Benchmark Collection,Human kidney cortex cells,human,collecting duct,nucleus,,f_nucleus,confocal,bbbc051,/ferrero/stan_data/bbbc051/CD_CNT/All_3D,object_105495_1048__6805__25_1.tif
Broad Bioimage Benchmark Collection,Human kidney cortex cells,human,collecting duct,nucleus,,f_nucleus,confocal,bbbc051,/ferrero/stan_data/bbbc051/CD_CNT/All_3D,object_30352_790__3488__40_1.tif
Broad Bioimage Benchmark Collection,Human kidney cortex cells,human,collecting duct,nucleus,,f_nucleus,confocal,bbbc051,/ferrero/stan_data/bbbc051/CD_CNT/All_3D,object_54689_2152__2541__20_1.tif
Broad Bioimage Benchmark Collection,Human kidney cortex cells,human,collecting duct,nucleus,,f_nucleus,confocal,bbbc051,/ferrero/stan_data/bbbc051/CD_CNT/All_3D,object_59971_2756__7044__35_1.tif
Broad Bioimage Benchmark Collection,Human kidney cortex cells,human,collecting duct,nucleus,,f_nucleus,confocal,bbbc051,/ferrero/stan_data/bbbc051/CD_CNT/All_3D,object_98158_816__5263__21_1.tif
Broad Bioimage Benchmark Collection,Human kidney cortex cells,human,collecting duct,nucleus,,f_nucleus,confocal,bbbc051,/ferrero/stan_data/bbbc051/CD_CNT/All_3D,object_79138_1679__2466__22_1.tif
Broad Bioimage Benchmark Collection,Human kidney cortex cells,human,collecting duct,nucleus,,f_nucleus,confocal,bbbc051,/ferrero/stan_data/bbbc051/CD_CNT/All_3D,object_28174_166__3095__23_1.tif
Broad Bioimage Benchmark Collection,Human kidney cortex cells,human,collecting duct,nucleus,,f_nucleus,confocal,bbbc051,/ferrero/stan_data/bbbc051/CD_CNT/All_3D,object_18826_3359__4941__49_1.tif
Broad Bioimage Benchmark Collection,Human kidney cortex cells,human,collecting duct,nucleus,,f_nucleus,confocal,bbbc051,/ferrero/stan_data/bbbc051/CD_CNT/All_3D,object_2736_3572__6733__37_1.tif
Broad Bioimage Benchmark Collection,Human kidney cortex cells,human,collecting duct,nucleus,,f_nucleus,confocal,bbbc051,/ferrero/stan_data/bbbc051/CD_CNT/All_3D,object_30499_951__3925__42_1.tif
Broad Bioimage Benchmark Collection,Human kidney cortex cells,human,collecting duct,nucleus,,f_nucleus,confocal,bbbc051,/ferrero/stan_data/bbbc051/CD_CNT/All_3D,object_84470_1787__1782__28_1.tif
Broad Bioimage Benchmark Collection,Human kidney cortex cells,human,collecting duct,nucleus,,f_nucleus,confocal,bbbc051,/ferrero/stan_data/bbbc051/CD_CNT/All_3D,object_105711_1807__6385__24_1.tif
Broad Bioimage Benchmark Collection,Human kidney cortex cells,human,collecting duct,nucleus,,f_nucleus,confocal,bbbc051,/ferrero/stan_data/bbbc051/CD_CNT/All_3D,object_17229_3270__4363__23_1.tif
Broad Bioimage Benchmark Collection,Human kidney cortex cells,human,collecting duct,nucleus,,f_nucleus,confocal,bbbc051,/ferrero/stan_data/bbbc051/CD_CNT/All_3D,object_119537_1880__5462__22_1.tif
Broad Bioimage Benchmark Collection,Human kidney cortex cells,human,collecting duct,nucleus,,f_nucleus,confocal,bbbc051,/ferrero/stan_data/bbbc051/CD_CNT/All_3D,object_106309_1627__7113__29_1.tif
Broad Bioimage Benchmark Collection,Human kidney cortex cells,human,collecting duct,nucleus,,f_nucleus,confocal,bbbc051,/ferrero/stan_data/bbbc051/CD_CNT/All_3D,object_95929_2507__3159__33_1.tif
Broad Bioimage Benchmark Collection,Human kidney cortex cells,human,collecting duct,nucleus,,f_nucleus,confocal,bbbc051,/ferrero/stan_data/bbbc051/CD_CNT/All_3D,object_31407_223__4088__50_1.tif
Broad Bioimage Benchmark Collection,Human kidney cortex cells,human,collecting duct,nucleus,,f_nucleus,confocal,bbbc051,/ferrero/stan_data/bbbc051/CD_CNT/All_3D,object_56396_2693__2701__38_1.tif
Broad Bioimage Benchmark Collection,Human kidney cortex cells,human,collecting duct,nucleus,,f_nucleus,confocal,bbbc051,/ferrero/stan_data/bbbc051/CD_CNT/All_3D,object_111504_2715__5297__16_1.tif
Broad Bioimage Benchmark Collection,Human kidney cortex cells,human,collecting duct,nucleus,,f_nucleus,confocal,bbbc051,/ferrero/stan_data/bbbc051/CD_CNT/All_3D,object_77513_1620__2656__12_1.tif
Broad Bioimage Benchmark Collection,Human kidney cortex cells,human,collecting duct,nucleus,,f_nucleus,confocal,bbbc051,/ferrero/stan_data/bbbc051/CD_CNT/All_3D,object_18309_3582__4969__39_1.tif
Broad Bioimage Benchmark Collection,Human kidney cortex cells,human,collecting duct,nucleus,,f_nucleus,confocal,bbbc051,/ferrero/stan_data/bbbc051/CD_CNT/All_3D,object_702_1864__7259__23_1.tif
Broad Bioimage Benchmark Collection,Human kidney cortex cells,human,collecting duct,nucleus,,f_nucleus,confocal,bbbc051,/ferrero/stan_data/bbbc051/CD_CNT/All_3D,object_56062_2263__3021__39_1.tif
Broad Bioimage Benchmark Collection,Human kidney cortex cells,human,collecting duct,nucleus,,f_nucleus,confocal,bbbc051,/ferrero/stan_data/bbbc051/CD_CNT/All_3D,object_80600_1557__2682__35_1.tif
Broad Bioimage Benchmark Collection,Human kidney cortex cells,human,collecting duct,nucleus,,f_nucleus,confocal,bbbc051,/ferrero/stan_data/bbbc051/CD_CNT/All_3D,object_79699_1667__2520__26_1.tif
Broad Bioimage Benchmark Collection,Human kidney cortex cells,human,collecting duct,nucleus,,f_nucleus,confocal,bbbc051,/ferrero/stan_data/bbbc051/CD_CNT/All_3D,object_61748_2439__6664__48_1.tif
Broad Bioimage Benchmark Collection,Human kidney cortex cells,human,collecting duct,nucleus,,f_nucleus,confocal,bbbc051,/ferrero/stan_data/bbbc051/CD_CNT/All_3D,object_51308_2170__1660__24_1.tif
Broad Bioimage Benchmark Collection,Human kidney cortex cells,human,collecting duct,nucleus,,f_nucleus,confocal,bbbc051,/ferrero/stan_data/bbbc051/CD_CNT/All_3D,object_6016_3233__3465__49_1.tif
Broad Bioimage Benchmark Collection,Human kidney cortex cells,human,collecting duct,nucleus,,f_nucleus,confocal,bbbc051,/ferrero/stan_data/bbbc051/CD_CNT/All_3D,object_93565_2503__3295__12_1.tif
Broad Bioimage Benchmark Collection,Human kidney cortex cells,human,collecting duct,nucleus,,f_nucleus,confocal,bbbc051,/ferrero/stan_data/bbbc051/CD_CNT/All_3D,object_82660_1565__1495__7_1.tif
Broad Bioimage Benchmark Collection,Human kidney cortex cells,human,collecting duct,nucleus,,f_nucleus,confocal,bbbc051,/ferrero/stan_data/bbbc051/CD_CNT/All_3D,object_85468_1287__1558__38_1.tif
Broad Bioimage Benchmark Collection,Human kidney cortex cells,human,collecting duct,nucleus,,f_nucleus,confocal,bbbc051,/ferrero/stan_data/bbbc051/CD_CNT/All_3D,object_78087_1519__3026__14_1.tif
Broad Bioimage Benchmark Collection,Human kidney cortex cells,human,collecting duct,nucleus,,f_nucleus,confocal,bbbc051,/ferrero/stan_data/bbbc051/CD_CNT/All_3D,object_39762_791__5055__49_1.tif
Broad Bioimage Benchmark Collection,Human kidney cortex cells,human,collecting duct,nucleus,,f_nucleus,confocal,bbbc051,/ferrero/stan_data/bbbc051/CD_CNT/All_3D,object_93356_2390__3401__13_1.tif
Broad Bioimage Benchmark Collection,Human kidney cortex cells,human,collecting duct,nucleus,,f_nucleus,confocal,bbbc051,/ferrero/stan_data/bbbc051/CD_CNT/All_3D,object_102938_72__5424__46_1.tif
Broad Bioimage Benchmark Collection,Human kidney cortex cells,human,collecting duct,nucleus,,f_nucleus,confocal,bbbc051,/ferrero/stan_data/bbbc051/CD_CNT/All_3D,object_73852_2450__4759__27_1.tif
Broad Bioimage Benchmark Collection,Human kidney cortex cells,human,collecting duct,nucleus,,f_nucleus,confocal,bbbc051,/ferrero/stan_data/bbbc051/CD_CNT/All_3D,object_81582_1194__2961__44_1.tif
Broad Bioimage Benchmark Collection,Human kidney cortex cells,human,collecting duct,nucleus,,f_nucleus,confocal,bbbc051,/ferrero/stan_data/bbbc051/CD_CNT/All_3D,object_31086_955__4032__48_1.tif
Broad Bioimage Benchmark Collection,Human kidney cortex cells,human,collecting duct,nucleus,,f_nucleus,confocal,bbbc051,/ferrero/stan_data/bbbc051/CD_CNT/All_3D,object_61569_2145__6312__48_1.tif
Broad Bioimage Benchmark Collection,Human kidney cortex cells,human,collecting duct,nucleus,,f_nucleus,confocal,bbbc051,/ferrero/stan_data/bbbc051/CD_CNT/All_3D,object_102693_720__5318__46_1.tif
Broad Bioimage Benchmark Collection,Human kidney cortex cells,human,collecting duct,nucleus,,f_nucleus,confocal,bbbc051,/ferrero/stan_data/bbbc051/CD_CNT/All_3D,object_119302_1863__5476__21_1.tif
Broad Bioimage Benchmark Collection,Human kidney cortex cells,human,collecting duct,nucleus,,f_nucleus,confocal,bbbc051,/ferrero/stan_data/bbbc051/CD_CNT/All_3D,object_36015_553__4587__23_1.tif
Broad Bioimage Benchmark Collection,Human kidney cortex cells,human,collecting duct,nucleus,,f_nucleus,confocal,bbbc051,/ferrero/stan_data/bbbc051/CD_CNT/All_3D,object_80797_1195__2905__39_1.tif
Broad Bioimage Benchmark Collection,Human kidney cortex cells,human,collecting duct,nucleus,,f_nucleus,confocal,bbbc051,/ferrero/stan_data/bbbc051/CD_CNT/All_3D,object_117282_2261__5225__50_1.tif
Broad Bioimage Benchmark Collection,Human kidney cortex cells,human,collecting duct,nucleus,,f_nucleus,confocal,bbbc051,/ferrero/stan_data/bbbc051/CD_CNT/All_3D,object_112429_2836__5145__19_1.tif
Broad Bioimage Benchmark Collection,Human kidney cortex cells,human,collecting duct,nucleus,,f_nucleus,confocal,bbbc051,/ferrero/stan_data/bbbc051/CD_CNT/All_3D,object_55372_2228__2691__28_1.tif
Broad Bioimage Benchmark Collection,Human kidney cortex cells,human,collecting duct,nucleus,,f_nucleus,confocal,bbbc051,/ferrero/stan_data/bbbc051/CD_CNT/All_3D,object_8940_3380__810__9_1.tif
Broad Bioimage Benchmark Collection,Human kidney cortex cells,human,collecting duct,nucleus,,f_nucleus,confocal,bbbc051,/ferrero/stan_data/bbbc051/CD_CNT/All_3D,object_116099_2561__6013__39_1.tif
Broad Bioimage Benchmark Collection,Human kidney cortex cells,human,collecting duct,nucleus,,f_nucleus,confocal,bbbc051,/ferrero/stan_data/bbbc051/CD_CNT/All_3D,object_79238_1500__3011__23_1.tif
Broad Bioimage Benchmark Collection,Human kidney cortex cells,human,collecting duct,nucleus,,f_nucleus,confocal,bbbc051,/ferrero/stan_data/bbbc051/CD_CNT/All_3D,object_98758_465__5409__24_1.tif
Broad Bioimage Benchmark Collection,Human kidney cortex cells,human,collecting duct,nucleus,,f_nucleus,confocal,bbbc051,/ferrero/stan_data/bbbc051/CD_CNT/All_3D,object_82927_1164__1672__11_1.tif
Broad Bioimage Benchmark Collection,Human kidney cortex cells,human,collecting duct,nucleus,,f_nucleus,confocal,bbbc051,/ferrero/stan_data/bbbc051/CD_CNT/All_3D,object_34941_771__4359__21_1.tif
Broad Bioimage Benchmark Collection,Human kidney cortex cells,human,collecting duct,nucleus,,f_nucleus,confocal,bbbc051,/ferrero/stan_data/bbbc051/CD_CNT/All_3D,object_116555_2558__5254__45_1.tif
Broad Bioimage Benchmark Collection,Human kidney cortex cells,human,collecting duct,nucleus,,f_nucleus,confocal,bbbc051,/ferrero/stan_data/bbbc051/CD_CNT/All_3D,object_16675_3232__4554__12_1.tif
Broad Bioimage Benchmark Collection,Human kidney cortex cells,human,collecting duct,nucleus,,f_nucleus,confocal,bbbc051,/ferrero/stan_data/bbbc051/CD_CNT/All_3D,object_97547_2482__3923__49_1.tif
Broad Bioimage Benchmark Collection,Human kidney cortex cells,human,collecting duct,nucleus,,f_nucleus,confocal,bbbc051,/ferrero/stan_data/bbbc051/CD_CNT/All_3D,object_38279_907__4669__40_1.tif
Broad Bioimage Benchmark Collection,Human kidney cortex cells,human,collecting duct,nucleus,,f_nucleus,confocal,bbbc051,/ferrero/stan_data/bbbc051/CD_CNT/All_3D,object_91259_988__6674__49_1.tif
Broad Bioimage Benchmark Collection,Human kidney cortex cells,human,collecting duct,nucleus,,f_nucleus,confocal,bbbc051,/ferrero/stan_data/bbbc051/CD_CNT/All_3D,object_36535_81__4232__29_1.tif
Broad Bioimage Benchmark Collection,Human kidney cortex cells,human,collecting duct,nucleus,,f_nucleus,confocal,bbbc051,/ferrero/stan_data/bbbc051/CD_CNT/All_3D,object_27194_145__3105__20_1.tif
Broad Bioimage Benchmark Collection,Human kidney cortex cells,human,collecting duct,nucleus,,f_nucleus,confocal,bbbc051,/ferrero/stan_data/bbbc051/CD_CNT/All_3D,object_79444_1363__2957__25_1.tif
Broad Bioimage Benchmark Collection,Human kidney cortex cells,human,collecting duct,nucleus,,f_nucleus,confocal,bbbc051,/ferrero/stan_data/bbbc051/CD_CNT/All_3D,object_20164_480__163__15_1.tif
Broad Bioimage Benchmark Collection,Human kidney cortex cells,human,collecting duct,nucleus,,f_nucleus,confocal,bbbc051,/ferrero/stan_data/bbbc051/CD_CNT/All_3D,object_59919_2457__6345__34_1.tif
Broad Bioimage Benchmark Collection,Human kidney cortex cells,human,collecting duct,nucleus,,f_nucleus,confocal,bbbc051,/ferrero/stan_data/bbbc051/CD_CNT/All_3D,object_65008_1934__3779__40_1.tif
Broad Bioimage Benchmark Collection,Human kidney cortex cells,human,collecting duct,nucleus,,f_nucleus,confocal,bbbc051,/ferrero/stan_data/bbbc051/CD_CNT/All_3D,object_111750_2874__5187__15_1.tif
Broad Bioimage Benchmark Collection,Human kidney cortex cells,human,collecting duct,nucleus,,f_nucleus,confocal,bbbc051,/ferrero/stan_data/bbbc051/CD_CNT/All_3D,object_30967_819__3356__47_1.tif
Broad Bioimage Benchmark Collection,Human kidney cortex cells,human,collecting duct,nucleus,,f_nucleus,confocal,bbbc051,/ferrero/stan_data/bbbc051/CD_CNT/All_3D,object_104834_1654__6623__25_1.tif
Broad Bioimage Benchmark Collection,Human kidney cortex cells,human,collecting duct,nucleus,,f_nucleus,confocal,bbbc051,/ferrero/stan_data/bbbc051/CD_CNT/All_3D,object_60028_2250__6291__40_1.tif
Broad Bioimage Benchmark Collection,Human kidney cortex cells,human,collecting duct,nucleus,,f_nucleus,confocal,bbbc051,/ferrero/stan_data/bbbc051/CD_CNT/All_3D,object_8399_3151__3022__48_1.tif
Broad Bioimage Benchmark Collection,Human kidney cortex cells,human,collecting duct,nucleus,,f_nucleus,confocal,bbbc051,/ferrero/stan_data/bbbc051/CD_CNT/All_3D,object_16218_881__7220__39_1.tif
Broad Bioimage Benchmark Collection,Human kidney cortex cells,human,collecting duct,nucleus,,f_nucleus,confocal,bbbc051,/ferrero/stan_data/bbbc051/CD_CNT/All_3D,object_96905_2402__3455__43_1.tif
Broad Bioimage Benchmark Collection,Human kidney cortex cells,human,collecting duct,nucleus,,f_nucleus,confocal,bbbc051,/ferrero/stan_data/bbbc051/CD_CNT/All_3D,object_20298_114__797__16_1.tif
Broad Bioimage Benchmark Collection,Human kidney cortex cells,human,collecting duct,nucleus,,f_nucleus,confocal,bbbc051,/ferrero/stan_data/bbbc051/CD_CNT/All_3D,object_16601_3214__4303__11_1.tif
Broad Bioimage Benchmark Collection,Human kidney cortex cells,human,collecting duct,nucleus,,f_nucleus,confocal,bbbc051,/ferrero/stan_data/bbbc051/CD_CNT/All_3D,object_77587_1941__3017__16_1.tif
Broad Bioimage Benchmark Collection,Human kidney cortex cells,human,collecting duct,nucleus,,f_nucleus,confocal,bbbc051,/ferrero/stan_data/bbbc051/CD_CNT/All_3D,object_52504_2808__1638__44_1.tif
Broad Bioimage Benchmark Collection,Human kidney cortex cells,human,collecting duct,nucleus,,f_nucleus,confocal,bbbc051,/ferrero/stan_data/bbbc051/CD_CNT/All_3D,object_53182_2187__2541__15_1.tif
Broad Bioimage Benchmark Collection,Human kidney cortex cells,human,collecting duct,nucleus,,f_nucleus,confocal,bbbc051,/ferrero/stan_data/bbbc051/CD_CNT/All_3D,object_77910_1480__2846__12_1.tif
Broad Bioimage Benchmark Collection,Human kidney cortex cells,human,collecting duct,nucleus,,f_nucleus,confocal,bbbc051,/ferrero/stan_data/bbbc051/CD_CNT/All_3D,object_112423_2812__5469__21_1.tif
Broad Bioimage Benchmark Collection,Human kidney cortex cells,human,collecting duct,nucleus,,f_nucleus,confocal,bbbc051,/ferrero/stan_data/bbbc051/CD_CNT/All_3D,object_113395_2227__5302__23_1.tif
Broad Bioimage Benchmark Collection,Human kidney cortex cells,human,distal convoluted tubule,nucleus,,f_nucleus,confocal,bbbc051,/ferrero/stan_data/bbbc051/DCT/All_3D,object_29990_11378__3538__13_1.tif
Broad Bioimage Benchmark Collection,Human kidney cortex cells,human,distal convoluted tubule,nucleus,,f_nucleus,confocal,bbbc051,/ferrero/stan_data/bbbc051/DCT/All_3D,object_306012_5329__4766__33_1.tif
Broad Bioimage Benchmark Collection,Human kidney cortex cells,human,distal convoluted tubule,nucleus,,f_nucleus,confocal,bbbc051,/ferrero/stan_data/bbbc051/DCT/All_3D,object_285421_4653__3078__23_1.tif
Broad Bioimage Benchmark Collection,Human kidney cortex cells,human,distal convoluted tubule,nucleus,,f_nucleus,confocal,bbbc051,/ferrero/stan_data/bbbc051/DCT/All_3D,object_334662_11505__5274__29_1.tif
Broad Bioimage Benchmark Collection,Human kidney cortex cells,human,distal convoluted tubule,nucleus,,f_nucleus,confocal,bbbc051,/ferrero/stan_data/bbbc051/DCT/All_3D,object_37020_7039__1617__32_1.tif
Broad Bioimage Benchmark Collection,Human kidney cortex cells,human,distal convoluted tubule,nucleus,,f_nucleus,confocal,bbbc051,/ferrero/stan_data/bbbc051/DCT/All_3D,object_194729_3610__8626__25_1.tif
Broad Bioimage Benchmark Collection,Human kidney cortex cells,human,distal convoluted tubule,nucleus,,f_nucleus,confocal,bbbc051,/ferrero/stan_data/bbbc051/DCT/All_3D,object_191731_2553__6746__30_1.tif
Broad Bioimage Benchmark Collection,Human kidney cortex cells,human,distal convoluted tubule,nucleus,,f_nucleus,confocal,bbbc051,/ferrero/stan_data/bbbc051/DCT/All_3D,object_109668_6830__4228__29_1.tif
Broad Bioimage Benchmark Collection,Human kidney cortex cells,human,distal convoluted tubule,nucleus,,f_nucleus,confocal,bbbc051,/ferrero/stan_data/bbbc051/DCT/All_3D,object_83877_3249__2990__27_1.tif
Broad Bioimage Benchmark Collection,Human kidney cortex cells,human,distal convoluted tubule,nucleus,,f_nucleus,confocal,bbbc051,/ferrero/stan_data/bbbc051/DCT/All_3D,object_448930_8818__2460__35_1.tif
Broad Bioimage Benchmark Collection,Human kidney cortex cells,human,distal convoluted tubule,nucleus,,f_nucleus,confocal,bbbc051,/ferrero/stan_data/bbbc051/DCT/All_3D,object_305758_5221__4808__34_1.tif
Broad Bioimage Benchmark Collection,Human kidney cortex cells,human,distal convoluted tubule,nucleus,,f_nucleus,confocal,bbbc051,/ferrero/stan_data/bbbc051/DCT/All_3D,object_298820_3571__3916__15_1.tif
Broad Bioimage Benchmark Collection,Human kidney cortex cells,human,distal convoluted tubule,nucleus,,f_nucleus,confocal,bbbc051,/ferrero/stan_data/bbbc051/DCT/All_3D,object_316795_4332__321__33_1.tif
Broad Bioimage Benchmark Collection,Human kidney cortex cells,human,distal convoluted tubule,nucleus,,f_nucleus,confocal,bbbc051,/ferrero/stan_data/bbbc051/DCT/All_3D,object_213288_1567__5850__15_1.tif
Broad Bioimage Benchmark Collection,Human kidney cortex cells,human,distal convoluted tubule,nucleus,,f_nucleus,confocal,bbbc051,/ferrero/stan_data/bbbc051/DCT/All_3D,object_206851_2068__12582__26_1.tif
Broad Bioimage Benchmark Collection,Human kidney cortex cells,human,distal convoluted tubule,nucleus,,f_nucleus,confocal,bbbc051,/ferrero/stan_data/bbbc051/DCT/All_3D,object_32489_1326__6904__23_1.tif
Broad Bioimage Benchmark Collection,Human kidney cortex cells,human,distal convoluted tubule,nucleus,,f_nucleus,confocal,bbbc051,/ferrero/stan_data/bbbc051/DCT/All_3D,object_186796_8066__770__32_1.tif
Broad Bioimage Benchmark Collection,Human kidney cortex cells,human,distal convoluted tubule,nucleus,,f_nucleus,confocal,bbbc051,/ferrero/stan_data/bbbc051/DCT/All_3D,object_172228_6051__6828__42_1.tif
Broad Bioimage Benchmark Collection,Human kidney cortex cells,human,distal convoluted tubule,nucleus,,f_nucleus,confocal,bbbc051,/ferrero/stan_data/bbbc051/DCT/All_3D,object_212352_9993__4908__18_1.tif
Broad Bioimage Benchmark Collection,Human kidney cortex cells,human,distal convoluted tubule,nucleus,,f_nucleus,confocal,bbbc051,/ferrero/stan_data/bbbc051/DCT/All_3D,object_132702_6852__3536__31_1.tif
Broad Bioimage Benchmark Collection,Human kidney cortex cells,human,distal convoluted tubule,nucleus,,f_nucleus,confocal,bbbc051,/ferrero/stan_data/bbbc051/DCT/All_3D,object_190085_2432__6298__23_1.tif
Broad Bioimage Benchmark Collection,Human kidney cortex cells,human,distal convoluted tubule,nucleus,,f_nucleus,confocal,bbbc051,/ferrero/stan_data/bbbc051/DCT/All_3D,object_303494_6075__5062__14_1.tif
Broad Bioimage Benchmark Collection,Human kidney cortex cells,human,distal convoluted tubule,nucleus,,f_nucleus,confocal,bbbc051,/ferrero/stan_data/bbbc051/DCT/All_3D,object_424023_8302__601__7_1.tif
Broad Bioimage Benchmark Collection,Human kidney cortex cells,human,distal convoluted tubule,nucleus,,f_nucleus,confocal,bbbc051,/ferrero/stan_data/bbbc051/DCT/All_3D,object_109603_3013__3005__37_1.tif
Broad Bioimage Benchmark Collection,Human kidney cortex cells,human,distal convoluted tubule,nucleus,,f_nucleus,confocal,bbbc051,/ferrero/stan_data/bbbc051/DCT/All_3D,object_196166_3999__7754__40_1.tif
Broad Bioimage Benchmark Collection,Human kidney cortex cells,human,distal convoluted tubule,nucleus,,f_nucleus,confocal,bbbc051,/ferrero/stan_data/bbbc051/DCT/All_3D,object_213984_9955__4106__34_1.tif
Broad Bioimage Benchmark Collection,Human kidney cortex cells,human,distal convoluted tubule,nucleus,,f_nucleus,confocal,bbbc051,/ferrero/stan_data/bbbc051/DCT/All_3D,object_226398_811__12425__46_1.tif
Broad Bioimage Benchmark Collection,Human kidney cortex cells,human,distal convoluted tubule,nucleus,,f_nucleus,confocal,bbbc051,/ferrero/stan_data/bbbc051/DCT/All_3D,object_375396_3181__4982__47_1.tif
