database,name,organism,cell_type,cell_component,phenotype,channels,microscopy,dir_name,path,filename
Broad Bioimage Benchmark Collection,Human U2OS cells cytoplasm–nucleus translocation (2),human,mcf7|a549,nucleus,,f_nucleus,fluorescence,bbbc014,/ferrero/stan_data/bbbc014/BBBC014_v1_images,Channel 1-82-G-10-00.Bmp
Broad Bioimage Benchmark Collection,Human U2OS cells cytoplasm–nucleus translocation (2),human,mcf7|a549,nucleus,,f_nucleus,fluorescence,bbbc014,/ferrero/stan_data/bbbc014/BBBC014_v1_images,Channel 2-33-C-09-00.Bmp
Broad Bioimage Benchmark Collection,Human U2OS cells cytoplasm–nucleus translocation (2),human,mcf7|a549,nucleus,,f_nucleus,fluorescence,bbbc014,/ferrero/stan_data/bbbc014/BBBC014_v1_images,Channel 2-85-H-01-00.Bmp
Broad Bioimage Benchmark Collection,Human U2OS cells cytoplasm–nucleus translocation (2),human,mcf7|a549,nucleus,,f_nucleus,fluorescence,bbbc014,/ferrero/stan_data/bbbc014/BBBC014_v1_images,Channel 2-72-F-12-00.Bmp
Broad Bioimage Benchmark Collection,Human U2OS cells cytoplasm–nucleus translocation (2),human,mcf7|a549,nucleus,,f_nucleus,fluorescence,bbbc014,/ferrero/stan_data/bbbc014/BBBC014_v1_images,Channel 2-71-F-11-00.Bmp
Broad Bioimage Benchmark Collection,Human U2OS cells cytoplasm–nucleus translocation (2),human,mcf7|a549,nucleus,,f_nucleus,fluorescence,bbbc014,/ferrero/stan_data/bbbc014/BBBC014_v1_images,Channel 2-34-C-10-00.Bmp
Broad Bioimage Benchmark Collection,Human U2OS cells cytoplasm–nucleus translocation (2),human,mcf7|a549,nucleus,,f_nucleus,fluorescence,bbbc014,/ferrero/stan_data/bbbc014/BBBC014_v1_images,Channel 1-81-G-09-00.Bmp
Broad Bioimage Benchmark Collection,Human U2OS cells cytoplasm–nucleus translocation (2),human,mcf7|a549,nucleus,,f_nucleus,fluorescence,bbbc014,/ferrero/stan_data/bbbc014/BBBC014_v1_images,Channel 2-63-F-03-00.Bmp
Broad Bioimage Benchmark Collection,Human U2OS cells cytoplasm–nucleus translocation (2),human,mcf7|a549,nucleus,,f_nucleus,fluorescence,bbbc014,/ferrero/stan_data/bbbc014/BBBC014_v1_images,Channel 2-13-B-01-00.Bmp
Broad Bioimage Benchmark Collection,Human U2OS cells cytoplasm–nucleus translocation (2),human,mcf7|a549,nucleus,,f_nucleus,fluorescence,bbbc014,/ferrero/stan_data/bbbc014/BBBC014_v1_images,Channel 1-32-C-08-00.Bmp
Broad Bioimage Benchmark Collection,Human U2OS cells cytoplasm–nucleus translocation (2),human,mcf7|a549,nucleus,,f_nucleus,fluorescence,bbbc014,/ferrero/stan_data/bbbc014/BBBC014_v1_images,Channel 2-55-E-07-00.Bmp
Broad Bioimage Benchmark Collection,Human U2OS cells cytoplasm–nucleus translocation (2),human,mcf7|a549,nucleus,,f_nucleus,fluorescence,bbbc014,/ferrero/stan_data/bbbc014/BBBC014_v1_images,Channel 1-75-G-03-00.Bmp
Broad Bioimage Benchmark Collection,Human U2OS cells cytoplasm–nucleus translocation (2),human,mcf7|a549,nucleus,,f_nucleus,fluorescence,bbbc014,/ferrero/stan_data/bbbc014/BBBC014_v1_images,Channel 2-47-D-11-00.Bmp
Broad Bioimage Benchmark Collection,Human U2OS cells cytoplasm–nucleus translocation (2),human,mcf7|a549,nucleus,,f_nucleus,fluorescence,bbbc014,/ferrero/stan_data/bbbc014/BBBC014_v1_images,Channel 1-51-E-03-00.Bmp
Broad Bioimage Benchmark Collection,Human U2OS cells cytoplasm–nucleus translocation (2),human,mcf7|a549,nucleus,,f_nucleus,fluorescence,bbbc014,/ferrero/stan_data/bbbc014/BBBC014_v1_images,Channel 1-24-B-12-00.Bmp
Broad Bioimage Benchmark Collection,Human U2OS cells cytoplasm–nucleus translocation (2),human,mcf7|a549,nucleus,,f_nucleus,fluorescence,bbbc014,/ferrero/stan_data/bbbc014/BBBC014_v1_images,Channel 1-10-A-10-00.Bmp
Broad Bioimage Benchmark Collection,Human U2OS cells cytoplasm–nucleus translocation (2),human,mcf7|a549,nucleus,,f_nucleus,fluorescence,bbbc014,/ferrero/stan_data/bbbc014/BBBC014_v1_images,Channel 1-72-F-12-00.Bmp
Broad Bioimage Benchmark Collection,Human U2OS cells cytoplasm–nucleus translocation (2),human,mcf7|a549,nucleus,,f_nucleus,fluorescence,bbbc014,/ferrero/stan_data/bbbc014/BBBC014_v1_images,Channel 2-22-B-10-00.Bmp
Broad Bioimage Benchmark Collection,Human U2OS cells cytoplasm–nucleus translocation (2),human,mcf7|a549,nucleus,,f_nucleus,fluorescence,bbbc014,/ferrero/stan_data/bbbc014/BBBC014_v1_images,Channel 1-53-E-05-00.Bmp
Broad Bioimage Benchmark Collection,Human U2OS cells cytoplasm–nucleus translocation (2),human,mcf7|a549,nucleus,,f_nucleus,fluorescence,bbbc014,/ferrero/stan_data/bbbc014/BBBC014_v1_images,Channel 1-60-E-12-00.Bmp
Broad Bioimage Benchmark Collection,Human U2OS cells cytoplasm–nucleus translocation (2),human,mcf7|a549,nucleus,,f_nucleus,fluorescence,bbbc014,/ferrero/stan_data/bbbc014/BBBC014_v1_images,Channel 2-01-A-01-00.Bmp
Broad Bioimage Benchmark Collection,Human U2OS cells cytoplasm–nucleus translocation (2),human,mcf7|a549,nucleus,,f_nucleus,fluorescence,bbbc014,/ferrero/stan_data/bbbc014/BBBC014_v1_images,Channel 1-91-H-07-00.Bmp
Broad Bioimage Benchmark Collection,Human U2OS cells cytoplasm–nucleus translocation (2),human,mcf7|a549,nucleus,,f_nucleus,fluorescence,bbbc014,/ferrero/stan_data/bbbc014/BBBC014_v1_images,Channel 2-15-B-03-00.Bmp
Broad Bioimage Benchmark Collection,Human U2OS cells cytoplasm–nucleus translocation (2),human,mcf7|a549,nucleus,,f_nucleus,fluorescence,bbbc014,/ferrero/stan_data/bbbc014/BBBC014_v1_images,Channel 1-65-F-05-00.Bmp
Broad Bioimage Benchmark Collection,Human U2OS cells cytoplasm–nucleus translocation (2),human,mcf7|a549,nucleus,,f_nucleus,fluorescence,bbbc014,/ferrero/stan_data/bbbc014/BBBC014_v1_images,Channel 1-90-H-06-00.Bmp
Broad Bioimage Benchmark Collection,Human U2OS cells cytoplasm–nucleus translocation (2),human,mcf7|a549,nucleus,,f_nucleus,fluorescence,bbbc014,/ferrero/stan_data/bbbc014/BBBC014_v1_images,Channel 2-70-F-10-00.Bmp
Broad Bioimage Benchmark Collection,Human U2OS cells cytoplasm–nucleus translocation (2),human,mcf7|a549,nucleus,,f_nucleus,fluorescence,bbbc014,/ferrero/stan_data/bbbc014/BBBC014_v1_images,Channel 2-82-G-10-00.Bmp
Broad Bioimage Benchmark Collection,Human U2OS cells cytoplasm–nucleus translocation (2),human,mcf7|a549,nucleus,,f_nucleus,fluorescence,bbbc014,/ferrero/stan_data/bbbc014/BBBC014_v1_images,Channel 1-14-B-02-00.Bmp
Broad Bioimage Benchmark Collection,Human U2OS cells cytoplasm–nucleus translocation (2),human,mcf7|a549,nucleus,,f_nucleus,fluorescence,bbbc014,/ferrero/stan_data/bbbc014/BBBC014_v1_images,Channel 2-20-B-08-00.Bmp
Broad Bioimage Benchmark Collection,Human U2OS cells cytoplasm–nucleus translocation (2),human,mcf7|a549,nucleus,,f_nucleus,fluorescence,bbbc014,/ferrero/stan_data/bbbc014/BBBC014_v1_images,Channel 1-15-B-03-00.Bmp
Broad Bioimage Benchmark Collection,Human U2OS cells cytoplasm–nucleus translocation (2),human,mcf7|a549,nucleus,,f_nucleus,fluorescence,bbbc014,/ferrero/stan_data/bbbc014/BBBC014_v1_images,Channel 1-17-B-05-00.Bmp
Broad Bioimage Benchmark Collection,Human U2OS cells cytoplasm–nucleus translocation (2),human,mcf7|a549,nucleus,,f_nucleus,fluorescence,bbbc014,/ferrero/stan_data/bbbc014/BBBC014_v1_images,Channel 2-19-B-07-00.Bmp
Broad Bioimage Benchmark Collection,Human U2OS cells cytoplasm–nucleus translocation (2),human,mcf7|a549,nucleus,,f_nucleus,fluorescence,bbbc014,/ferrero/stan_data/bbbc014/BBBC014_v1_images,Channel 1-21-B-09-00.Bmp
Broad Bioimage Benchmark Collection,Human U2OS cells cytoplasm–nucleus translocation (2),human,mcf7|a549,nucleus,,f_nucleus,fluorescence,bbbc014,/ferrero/stan_data/bbbc014/BBBC014_v1_images,Channel 1-49-E-01-00.Bmp
Broad Bioimage Benchmark Collection,Human U2OS cells cytoplasm–nucleus translocation (2),human,mcf7|a549,nucleus,,f_nucleus,fluorescence,bbbc014,/ferrero/stan_data/bbbc014/BBBC014_v1_images,Channel 2-78-G-06-00.Bmp
Broad Bioimage Benchmark Collection,Human U2OS cells cytoplasm–nucleus translocation (2),human,mcf7|a549,nucleus,,f_nucleus,fluorescence,bbbc014,/ferrero/stan_data/bbbc014/BBBC014_v1_images,Channel 1-71-F-11-00.Bmp
Broad Bioimage Benchmark Collection,Human U2OS cells cytoplasm–nucleus translocation (2),human,mcf7|a549,nucleus,,f_nucleus,fluorescence,bbbc014,/ferrero/stan_data/bbbc014/BBBC014_v1_images,Channel 1-27-C-03-00.Bmp
Broad Bioimage Benchmark Collection,Human U2OS cells cytoplasm–nucleus translocation (2),human,mcf7|a549,nucleus,,f_nucleus,fluorescence,bbbc014,/ferrero/stan_data/bbbc014/BBBC014_v1_images,Channel 2-28-C-04-00.Bmp
Broad Bioimage Benchmark Collection,Human U2OS cells cytoplasm–nucleus translocation (2),human,mcf7|a549,nucleus,,f_nucleus,fluorescence,bbbc014,/ferrero/stan_data/bbbc014/BBBC014_v1_images,Channel 2-60-E-12-00.Bmp
Broad Bioimage Benchmark Collection,Human U2OS cells cytoplasm–nucleus translocation (2),human,mcf7|a549,nucleus,,f_nucleus,fluorescence,bbbc014,/ferrero/stan_data/bbbc014/BBBC014_v1_images,Channel 2-30-C-06-00.Bmp
Broad Bioimage Benchmark Collection,Human U2OS cells cytoplasm–nucleus translocation (2),human,mcf7|a549,nucleus,,f_nucleus,fluorescence,bbbc014,/ferrero/stan_data/bbbc014/BBBC014_v1_images,Channel 1-12-A-12-00.Bmp
Broad Bioimage Benchmark Collection,Human U2OS cells cytoplasm–nucleus translocation (2),human,mcf7|a549,nucleus,,f_nucleus,fluorescence,bbbc014,/ferrero/stan_data/bbbc014/BBBC014_v1_images,Channel 1-93-H-09-00.Bmp
Broad Bioimage Benchmark Collection,Human U2OS cells cytoplasm–nucleus translocation (2),human,mcf7|a549,nucleus,,f_nucleus,fluorescence,bbbc014,/ferrero/stan_data/bbbc014/BBBC014_v1_images,Channel 2-43-D-07-00.Bmp
Broad Bioimage Benchmark Collection,Human U2OS cells cytoplasm–nucleus translocation (2),human,mcf7|a549,nucleus,,f_nucleus,fluorescence,bbbc014,/ferrero/stan_data/bbbc014/BBBC014_v1_images,Channel 2-75-G-03-00.Bmp
Broad Bioimage Benchmark Collection,Human U2OS cells cytoplasm–nucleus translocation (2),human,mcf7|a549,nucleus,,f_nucleus,fluorescence,bbbc014,/ferrero/stan_data/bbbc014/BBBC014_v1_images,Channel 2-36-C-12-00.Bmp
Broad Bioimage Benchmark Collection,Human U2OS cells cytoplasm–nucleus translocation (2),human,mcf7|a549,nucleus,,f_nucleus,fluorescence,bbbc014,/ferrero/stan_data/bbbc014/BBBC014_v1_images,Channel 2-84-G-12-00.Bmp
Broad Bioimage Benchmark Collection,Human U2OS cells cytoplasm–nucleus translocation (2),human,mcf7|a549,nucleus,,f_nucleus,fluorescence,bbbc014,/ferrero/stan_data/bbbc014/BBBC014_v1_images,Channel 1-07-A-07-00.Bmp
Broad Bioimage Benchmark Collection,Human U2OS cells cytoplasm–nucleus translocation (2),human,mcf7|a549,nucleus,,f_nucleus,fluorescence,bbbc014,/ferrero/stan_data/bbbc014/BBBC014_v1_images,Channel 2-91-H-07-00.Bmp
Broad Bioimage Benchmark Collection,Human U2OS cells cytoplasm–nucleus translocation (2),human,mcf7|a549,nucleus,,f_nucleus,fluorescence,bbbc014,/ferrero/stan_data/bbbc014/BBBC014_v1_images,Channel 2-53-E-05-00.Bmp
Broad Bioimage Benchmark Collection,Human U2OS cells cytoplasm–nucleus translocation (2),human,mcf7|a549,nucleus,,f_nucleus,fluorescence,bbbc014,/ferrero/stan_data/bbbc014/BBBC014_v1_images,Channel 1-26-C-02-00.Bmp
Broad Bioimage Benchmark Collection,Human U2OS cells cytoplasm–nucleus translocation (2),human,mcf7|a549,nucleus,,f_nucleus,fluorescence,bbbc014,/ferrero/stan_data/bbbc014/BBBC014_v1_images,Channel 2-58-E-10-00.Bmp
Broad Bioimage Benchmark Collection,Human U2OS cells cytoplasm–nucleus translocation (2),human,mcf7|a549,nucleus,,f_nucleus,fluorescence,bbbc014,/ferrero/stan_data/bbbc014/BBBC014_v1_images,Channel 1-56-E-08-00.Bmp
Broad Bioimage Benchmark Collection,Human U2OS cells cytoplasm–nucleus translocation (2),human,mcf7|a549,nucleus,,f_nucleus,fluorescence,bbbc014,/ferrero/stan_data/bbbc014/BBBC014_v1_images,Channel 1-45-D-09-00.Bmp
Broad Bioimage Benchmark Collection,Human U2OS cells cytoplasm–nucleus translocation (2),human,mcf7|a549,nucleus,,f_nucleus,fluorescence,bbbc014,/ferrero/stan_data/bbbc014/BBBC014_v1_images,Channel 2-40-D-04-00.Bmp
Broad Bioimage Benchmark Collection,Human U2OS cells cytoplasm–nucleus translocation (2),human,mcf7|a549,nucleus,,f_nucleus,fluorescence,bbbc014,/ferrero/stan_data/bbbc014/BBBC014_v1_images,Channel 2-95-H-11-00.Bmp
Broad Bioimage Benchmark Collection,Human U2OS cells cytoplasm–nucleus translocation (2),human,mcf7|a549,nucleus,,f_nucleus,fluorescence,bbbc014,/ferrero/stan_data/bbbc014/BBBC014_v1_images,Channel 2-32-C-08-00.Bmp
Broad Bioimage Benchmark Collection,Human U2OS cells cytoplasm–nucleus translocation (2),human,mcf7|a549,nucleus,,f_nucleus,fluorescence,bbbc014,/ferrero/stan_data/bbbc014/BBBC014_v1_images,Channel 1-46-D-10-00.Bmp
Broad Bioimage Benchmark Collection,Human U2OS cells cytoplasm–nucleus translocation (2),human,mcf7|a549,nucleus,,f_nucleus,fluorescence,bbbc014,/ferrero/stan_data/bbbc014/BBBC014_v1_images,Channel 2-79-G-07-00.Bmp
Broad Bioimage Benchmark Collection,Human U2OS cells cytoplasm–nucleus translocation (2),human,mcf7|a549,nucleus,,f_nucleus,fluorescence,bbbc014,/ferrero/stan_data/bbbc014/BBBC014_v1_images,Channel 1-66-F-06-00.Bmp
Broad Bioimage Benchmark Collection,Human U2OS cells cytoplasm–nucleus translocation (2),human,mcf7|a549,nucleus,,f_nucleus,fluorescence,bbbc014,/ferrero/stan_data/bbbc014/BBBC014_v1_images,Channel 2-42-D-06-00.Bmp
Broad Bioimage Benchmark Collection,Human U2OS cells cytoplasm–nucleus translocation (2),human,mcf7|a549,nucleus,,f_nucleus,fluorescence,bbbc014,/ferrero/stan_data/bbbc014/BBBC014_v1_images,Channel 1-43-D-07-00.Bmp
Broad Bioimage Benchmark Collection,Human U2OS cells cytoplasm–nucleus translocation (2),human,mcf7|a549,nucleus,,f_nucleus,fluorescence,bbbc014,/ferrero/stan_data/bbbc014/BBBC014_v1_images,Channel 2-16-B-04-00.Bmp
Broad Bioimage Benchmark Collection,Human U2OS cells cytoplasm–nucleus translocation (2),human,mcf7|a549,nucleus,,f_nucleus,fluorescence,bbbc014,/ferrero/stan_data/bbbc014/BBBC014_v1_images,Channel 2-03-A-03-00.Bmp
Broad Bioimage Benchmark Collection,Human U2OS cells cytoplasm–nucleus translocation (2),human,mcf7|a549,nucleus,,f_nucleus,fluorescence,bbbc014,/ferrero/stan_data/bbbc014/BBBC014_v1_images,Channel 1-01-A-01-00.Bmp
Broad Bioimage Benchmark Collection,Human U2OS cells cytoplasm–nucleus translocation (2),human,mcf7|a549,nucleus,,f_nucleus,fluorescence,bbbc014,/ferrero/stan_data/bbbc014/BBBC014_v1_images,Channel 2-76-G-04-00.Bmp
Broad Bioimage Benchmark Collection,Human U2OS cells cytoplasm–nucleus translocation (2),human,mcf7|a549,nucleus,,f_nucleus,fluorescence,bbbc014,/ferrero/stan_data/bbbc014/BBBC014_v1_images,Channel 1-35-C-11-00.Bmp
Broad Bioimage Benchmark Collection,Human U2OS cells cytoplasm–nucleus translocation (2),human,mcf7|a549,nucleus,,f_nucleus,fluorescence,bbbc014,/ferrero/stan_data/bbbc014/BBBC014_v1_images,Channel 2-74-G-02-00.Bmp
Broad Bioimage Benchmark Collection,Human U2OS cells cytoplasm–nucleus translocation (2),human,mcf7|a549,nucleus,,f_nucleus,fluorescence,bbbc014,/ferrero/stan_data/bbbc014/BBBC014_v1_images,Channel 1-04-A-04-00.Bmp
Broad Bioimage Benchmark Collection,Human U2OS cells cytoplasm–nucleus translocation (2),human,mcf7|a549,nucleus,,f_nucleus,fluorescence,bbbc014,/ferrero/stan_data/bbbc014/BBBC014_v1_images,Channel 2-62-F-02-00.Bmp
Broad Bioimage Benchmark Collection,Human U2OS cells cytoplasm–nucleus translocation (2),human,mcf7|a549,nucleus,,f_nucleus,fluorescence,bbbc014,/ferrero/stan_data/bbbc014/BBBC014_v1_images,Channel 2-25-C-01-00.Bmp
Broad Bioimage Benchmark Collection,Human U2OS cells cytoplasm–nucleus translocation (2),human,mcf7|a549,nucleus,,f_nucleus,fluorescence,bbbc014,/ferrero/stan_data/bbbc014/BBBC014_v1_images,Channel 2-04-A-04-00.Bmp
Broad Bioimage Benchmark Collection,Human U2OS cells cytoplasm–nucleus translocation (2),human,mcf7|a549,nucleus,,f_nucleus,fluorescence,bbbc014,/ferrero/stan_data/bbbc014/BBBC014_v1_images,Channel 1-11-A-11-00.Bmp
Broad Bioimage Benchmark Collection,Human U2OS cells cytoplasm–nucleus translocation (2),human,mcf7|a549,nucleus,,f_nucleus,fluorescence,bbbc014,/ferrero/stan_data/bbbc014/BBBC014_v1_images,Channel 1-39-D-03-00.Bmp
Broad Bioimage Benchmark Collection,Human U2OS cells cytoplasm–nucleus translocation (2),human,mcf7|a549,nucleus,,f_nucleus,fluorescence,bbbc014,/ferrero/stan_data/bbbc014/BBBC014_v1_images,Channel 1-44-D-08-00.Bmp
Broad Bioimage Benchmark Collection,Human U2OS cells cytoplasm–nucleus translocation (2),human,mcf7|a549,nucleus,,f_nucleus,fluorescence,bbbc014,/ferrero/stan_data/bbbc014/BBBC014_v1_images,Channel 1-61-F-01-00.Bmp
Broad Bioimage Benchmark Collection,Human U2OS cells cytoplasm–nucleus translocation (2),human,mcf7|a549,nucleus,,f_nucleus,fluorescence,bbbc014,/ferrero/stan_data/bbbc014/BBBC014_v1_images,Channel 2-31-C-07-00.Bmp
Broad Bioimage Benchmark Collection,Human U2OS cells cytoplasm–nucleus translocation (2),human,mcf7|a549,nucleus,,f_nucleus,fluorescence,bbbc014,/ferrero/stan_data/bbbc014/BBBC014_v1_images,Channel 1-40-D-04-00.Bmp
Broad Bioimage Benchmark Collection,Human U2OS cells cytoplasm–nucleus translocation (2),human,mcf7|a549,nucleus,,f_nucleus,fluorescence,bbbc014,/ferrero/stan_data/bbbc014/BBBC014_v1_images,Channel 1-18-B-06-00.Bmp
Broad Bioimage Benchmark Collection,Human U2OS cells cytoplasm–nucleus translocation (2),human,mcf7|a549,nucleus,,f_nucleus,fluorescence,bbbc014,/ferrero/stan_data/bbbc014/BBBC014_v1_images,Channel 2-80-G-08-00.Bmp
Broad Bioimage Benchmark Collection,Human U2OS cells cytoplasm–nucleus translocation (2),human,mcf7|a549,nucleus,,f_nucleus,fluorescence,bbbc014,/ferrero/stan_data/bbbc014/BBBC014_v1_images,Channel 1-67-F-07-00.Bmp
